clusterID	truncal	treeClust	cpnRemClust	nMuts	SAMPLE	meanCCF	CCF_CI_low	CCF_CI_high	clonality	clone_proportions_default
1	TRUE	FALSE	FALSE	455	CRUK0472_BR_T1.R1	100	97.5988652204184	101.427643594011	clonal	0
1	TRUE	FALSE	FALSE	455	CRUK0472_SU_FLN1	99	97.2119194102057	101.476881748606	clonal	0
1	TRUE	FALSE	FALSE	455	CRUK0472_SU_T1.R1	102	99.740329996465	103.671138844266	clonal	0
1	TRUE	FALSE	FALSE	455	CRUK0472_SU_T1.R2	104	101.8039665837	106.828164306131	clonal	0
1	TRUE	FALSE	FALSE	455	CRUK0472_SU_T1.R3	99	97.2675869637767	100.478385179164	clonal	0
2	FALSE	FALSE	FALSE	44	CRUK0472_BR_T1.R1	100	94.1270880395872	106.477070542555	clonal	39
2	FALSE	FALSE	FALSE	44	CRUK0472_SU_FLN1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	44	CRUK0472_SU_T1.R1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	44	CRUK0472_SU_T1.R2	0	0	0	absent	0
2	FALSE	FALSE	FALSE	44	CRUK0472_SU_T1.R3	0	0	0	absent	0
3	FALSE	FALSE	FALSE	41	CRUK0472_BR_T1.R1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	41	CRUK0472_SU_FLN1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	41	CRUK0472_SU_T1.R1	13	11.7883875298851	14.4162906594314	subclonal	13
3	FALSE	FALSE	FALSE	41	CRUK0472_SU_T1.R2	0	0	0	absent	0
3	FALSE	FALSE	FALSE	41	CRUK0472_SU_T1.R3	0	0	0	absent	0
4	FALSE	FALSE	FALSE	30	CRUK0472_BR_T1.R1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	30	CRUK0472_SU_FLN1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	30	CRUK0472_SU_T1.R1	28	25.7242720429089	30.2163942563417	subclonal	15
4	FALSE	FALSE	FALSE	30	CRUK0472_SU_T1.R2	0	0	0	absent	0
4	FALSE	FALSE	FALSE	30	CRUK0472_SU_T1.R3	0	0	0	absent	0
5	FALSE	FALSE	FALSE	30	CRUK0472_BR_T1.R1	0	0	0	absent	0
5	FALSE	FALSE	FALSE	30	CRUK0472_SU_FLN1	0	0	0	absent	0
5	FALSE	FALSE	FALSE	30	CRUK0472_SU_T1.R1	0	0	0	absent	0
5	FALSE	FALSE	FALSE	30	CRUK0472_SU_T1.R2	45	42.6768216571878	46.7575640430627	subclonal	23
5	FALSE	FALSE	FALSE	30	CRUK0472_SU_T1.R3	0	0	0	absent	0
6	FALSE	FALSE	FALSE	26	CRUK0472_BR_T1.R1	19	16.5703078161765	21.5472590128366	subclonal	19
6	FALSE	FALSE	FALSE	26	CRUK0472_SU_FLN1	0	0	0	absent	0
6	FALSE	FALSE	FALSE	26	CRUK0472_SU_T1.R1	0	0	0	absent	0
6	FALSE	FALSE	FALSE	26	CRUK0472_SU_T1.R2	0	0	0	absent	0
6	FALSE	FALSE	FALSE	26	CRUK0472_SU_T1.R3	0	0	0	absent	0
7	FALSE	FALSE	FALSE	25	CRUK0472_BR_T1.R1	0	0	0	absent	0
7	FALSE	FALSE	FALSE	25	CRUK0472_SU_FLN1	93	88.8772347053767	97.9979508012224	clonal	24
7	FALSE	FALSE	FALSE	25	CRUK0472_SU_T1.R1	0	0	0	absent	0
7	FALSE	FALSE	FALSE	25	CRUK0472_SU_T1.R2	0	0	0	absent	0
7	FALSE	FALSE	FALSE	25	CRUK0472_SU_T1.R3	0	0	0	absent	0
8	FALSE	FALSE	FALSE	23	CRUK0472_BR_T1.R1	39	36.7859343338947	41.3602400314361	subclonal	20
8	FALSE	FALSE	FALSE	23	CRUK0472_SU_FLN1	0	0	0	absent	0
8	FALSE	FALSE	FALSE	23	CRUK0472_SU_T1.R1	0	0	0	absent	0
8	FALSE	FALSE	FALSE	23	CRUK0472_SU_T1.R2	0	0	0	absent	0
8	FALSE	FALSE	FALSE	23	CRUK0472_SU_T1.R3	0	0	0	absent	0
9	FALSE	FALSE	FALSE	21	CRUK0472_BR_T1.R1	0	0	0	absent	0
9	FALSE	FALSE	FALSE	21	CRUK0472_SU_FLN1	0	0	0	absent	0
9	FALSE	FALSE	FALSE	21	CRUK0472_SU_T1.R1	0	0	0	absent	0
9	FALSE	FALSE	FALSE	21	CRUK0472_SU_T1.R2	0	0	0	absent	0
9	FALSE	FALSE	FALSE	21	CRUK0472_SU_T1.R3	57	52.045932022627	61.0349659987141	subclonal	39
10	FALSE	FALSE	FALSE	19	CRUK0472_BR_T1.R1	0	0	0	absent	0
