clusterID	truncal	treeClust	cpnRemClust	nMuts	SAMPLE	meanCCF	CCF_CI_low	CCF_CI_high	clonality	clone_proportions_default
1	TRUE	FALSE	FALSE	670	CRUK0769_BR_LN1	100	98.1708061738676	100.932246674403	clonal	0
1	TRUE	FALSE	FALSE	670	CRUK0769_SU_T1.R1	100	99.1561736633908	101.045902056433	clonal	0
1	TRUE	FALSE	FALSE	670	CRUK0769_SU_T1.R2	100	98.9537354849788	101.169279922554	clonal	0
1	TRUE	FALSE	FALSE	670	CRUK0769_SU_T1.R3	100	98.533513410142	100.630311731424	clonal	0
1	TRUE	FALSE	FALSE	670	CRUK0769_SU_T1.R4	101	99.4636832674285	101.713264432438	clonal	0
1	TRUE	FALSE	FALSE	670	CRUK0769_SU_T1.R5	100	98.4637228397608	100.591598467136	clonal	0
1	TRUE	FALSE	FALSE	670	CRUK0769_SU_T1.R6	100	98.99053444411	101.525444757648	clonal	0
2	FALSE	FALSE	FALSE	84	CRUK0769_BR_LN1	82	78.0264643477598	85.3343497099372	clonal	0
2	FALSE	FALSE	FALSE	84	CRUK0769_SU_T1.R1	92	90.0206731160357	94.6842739542536	clonal	32
2	FALSE	FALSE	FALSE	84	CRUK0769_SU_T1.R2	88	85.3217484256334	89.8797905596742	clonal	31
2	FALSE	FALSE	FALSE	84	CRUK0769_SU_T1.R3	88	85.7748243082626	90.4545138333502	clonal	31
2	FALSE	FALSE	FALSE	84	CRUK0769_SU_T1.R4	89	85.4689503397564	91.8769843721846	clonal	29
2	FALSE	FALSE	FALSE	84	CRUK0769_SU_T1.R5	91	88.8206680675562	93.2779019542644	clonal	33
2	FALSE	FALSE	FALSE	84	CRUK0769_SU_T1.R6	87	84.3706202616121	89.2770461312868	clonal	30
3	FALSE	FALSE	FALSE	26	CRUK0769_BR_LN1	91	86.3477452384993	96.0663283944481	clonal	100
3	FALSE	FALSE	FALSE	26	CRUK0769_SU_T1.R1	0	0	0	absent	0
3	FALSE	FALSE	FALSE	26	CRUK0769_SU_T1.R2	0	0	0	absent	0
3	FALSE	FALSE	FALSE	26	CRUK0769_SU_T1.R3	0	0	0	absent	0
3	FALSE	FALSE	FALSE	26	CRUK0769_SU_T1.R4	0	0	0	absent	0
3	FALSE	FALSE	FALSE	26	CRUK0769_SU_T1.R5	0	0	0	absent	0
3	FALSE	FALSE	FALSE	26	CRUK0769_SU_T1.R6	0	0	0	absent	0
4	FALSE	FALSE	FALSE	18	CRUK0769_BR_LN1	78	69.1690162301556	87.0185400123276	clonal	0
4	FALSE	FALSE	FALSE	18	CRUK0769_SU_T1.R1	68	62.3966286525356	73.2248272795554	subclonal	49
4	FALSE	FALSE	FALSE	18	CRUK0769_SU_T1.R2	69	64.0950403669989	74.2361796158221	subclonal	35
