treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	1.08163265306122	2	Alternative tree	-32.6242571383375	1	Highest edge probability tree
2	1.76190476190476	18	Alternative tree	-77.6500931104674	14	Alternative tree
3	1.26190476190476	3	Alternative tree	-77.6500931104674	14	Alternative tree
4	1.33333333333333	6	Alternative tree	-77.6500931104674	14	Alternative tree
5	1.66666666666667	17	Alternative tree	-36.0612622768707	2	Alternative tree
6	0.877551020408163	1	Lowest SCE tree	-66.3876683438829	12	Alternative tree
7	1.36734693877551	7	Alternative tree	-66.3876683438829	12	Alternative tree
8	1.38775510204082	8	Alternative tree	-56.4478161670655	8	Alternative tree
9	1.08163265306122	2	Alternative tree	-56.4478161670655	8	Alternative tree
10	1.30612244897959	5	Alternative tree	-47.4369028197862	4	Alternative tree
11	1.5952380952381	16	Alternative tree	-45.3778513164173	3	Alternative tree
12	1.38775510204082	9	Alternative tree	-53.2353299925026	7	Alternative tree
13	1.28571428571429	4	Alternative tree	-53.2353299925026	7	Alternative tree
14	1.08163265306122	2	Alternative tree	-53.2353299925026	7	Alternative tree
15	1.28571428571429	4	Alternative tree	-32.6242571383375	1	Highest edge probability tree
16	2	23	Alternative tree	-77.6500931104674	14	Alternative tree
17	1.5	11	Alternative tree	-77.6500931104674	14	Alternative tree
18	1.57142857142857	13	Alternative tree	-77.6500931104674	14	Alternative tree
19	1.9047619047619	21	Alternative tree	-36.0612622768707	2	Alternative tree
20	1.08163265306122	2	Alternative tree	-66.3876683438829	12	Alternative tree
21	1.57142857142857	14	Alternative tree	-66.3876683438829	12	Alternative tree
22	1.59183673469388	15	Alternative tree	-56.4478161670655	8	Alternative tree
23	1.28571428571429	4	Alternative tree	-56.4478161670655	8	Alternative tree
24	1.51020408163265	12	Alternative tree	-47.4369028197862	4	Alternative tree
25	1.83333333333333	19	Alternative tree	-45.3778513164173	3	Alternative tree
26	1.42857142857143	10	Alternative tree	-69.8246734824161	13	Alternative tree
27	2	23	Alternative tree	-69.8246734824161	13	Alternative tree
28	2.02380952380952	24	Alternative tree	-59.8848213055987	9	Alternative tree
29	1.66666666666667	17	Alternative tree	-59.8848213055987	9	Alternative tree
30	1.92857142857143	22	Alternative tree	-50.8739079583194	6	Alternative tree
31	2.4	29	Alternative tree	-48.8148564549505	5	Alternative tree
32	1.85714285714286	20	Alternative tree	-60.190496997866	10	Alternative tree
33	1.66666666666667	17	Alternative tree	-69.8246734824161	13	Alternative tree
34	2.23809523809524	27	Alternative tree	-69.8246734824161	13	Alternative tree
35	2.26190476190476	28	Alternative tree	-59.8848213055987	9	Alternative tree
36	1.9047619047619	21	Alternative tree	-59.8848213055987	9	Alternative tree
37	2.16666666666667	26	Alternative tree	-50.8739079583194	6	Alternative tree
38	2.68571428571429	30	Alternative tree	-48.8148564549505	5	Alternative tree
39	2.0952380952381	25	Alternative tree	-60.190496997866	10	Alternative tree
40	2.71428571428571	31	Alternative tree	-63.6275021363992	11	Alternative tree
41	3	32	Alternative tree	-63.6275021363992	11	Alternative tree
