clusterID	truncal	treeClust	cpnRemClust	nMuts	SAMPLE	meanCCF	CCF_CI_low	CCF_CI_high	clonality	clone_proportions_default
1	TRUE	FALSE	FALSE	99	CRUK0733_SU_FLN1	98	91.276323919074	104.086556949006	clonal	0
1	TRUE	FALSE	FALSE	99	CRUK0733_SU_T1.R1	99	93.2448485656143	104.901158989346	clonal	0
1	TRUE	FALSE	FALSE	99	CRUK0733_SU_T1.R2	104	98.967501376224	108.922443440574	clonal	0
1	TRUE	FALSE	FALSE	99	CRUK0733_SU_T1.R3	102	97.2776167272192	106.503468629456	clonal	0
1	TRUE	FALSE	FALSE	99	CRUK0733_SU_T1.R4	101	96.2541654917405	106.284935785714	clonal	0
1	TRUE	FALSE	FALSE	99	CRUK0733_SU_T1.R5	101	95.4151405350904	105.736384113482	clonal	34
1	TRUE	FALSE	FALSE	99	CRUK0733_SU_T1.R6	100	94.7206108627012	105.764647323234	clonal	42
2	FALSE	FALSE	FALSE	17	CRUK0733_SU_FLN1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	17	CRUK0733_SU_T1.R1	0	0	0	absent	0
2	FALSE	FALSE	FALSE	17	CRUK0733_SU_T1.R2	0	0	0	absent	0
2	FALSE	FALSE	FALSE	17	CRUK0733_SU_T1.R3	0	0	0	absent	0
2	FALSE	FALSE	FALSE	17	CRUK0733_SU_T1.R4	0	0	0	absent	0
2	FALSE	FALSE	FALSE	17	CRUK0733_SU_T1.R5	0	0	0	absent	0
2	FALSE	FALSE	FALSE	17	CRUK0733_SU_T1.R6	30	24.956392531456	35.5323297814223	subclonal	17
3	FALSE	FALSE	FALSE	16	CRUK0733_SU_FLN1	85	71.9640964796246	98.6176164732669	clonal	0
3	FALSE	FALSE	FALSE	16	CRUK0733_SU_T1.R1	84	69.7442207735133	98.2136708458746	clonal	0
3	FALSE	FALSE	FALSE	16	CRUK0733_SU_T1.R2	94	84.1527355787723	103.663913904432	clonal	0
3	FALSE	FALSE	FALSE	16	CRUK0733_SU_T1.R3	84	74.0073231583382	94.6250766147097	clonal	0
3	FALSE	FALSE	FALSE	16	CRUK0733_SU_T1.R4	81	73.5994635769085	87.6242878600875	clonal	0
3	FALSE	FALSE	FALSE	16	CRUK0733_SU_T1.R5	66	59.7948478965189	72.4583309439465	subclonal	0
3	FALSE	FALSE	FALSE	16	CRUK0733_SU_T1.R6	58	52.5313117484526	62.6189819640421	subclonal	0
4	FALSE	FALSE	FALSE	11	CRUK0733_SU_FLN1	0	0	0	absent	0
4	FALSE	FALSE	FALSE	11	CRUK0733_SU_T1.R1	0	0	0	absent	0
