treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.476190476190476	1	Lowest SCE tree	-222.861483875045	1	Highest edge probability tree
2	0.5	2	Alternative tree	-614.873299702128	94	Alternative tree
3	0.5	2	Alternative tree	-614.873299702128	94	Alternative tree
4	0.533333333333333	5	Alternative tree	-238.751856255271	17	Alternative tree
5	0.5	2	Alternative tree	-283.16528858376	45	Alternative tree
6	0.476190476190476	1	Lowest SCE tree	-267.916050611442	37	Alternative tree
7	0.591666666666667	10	Alternative tree	-366.464909551359	93	Alternative tree
8	0.541666666666667	6	Alternative tree	-225.632081355946	3	Alternative tree
9	0.533333333333333	4	Alternative tree	-318.440752989171	75	Alternative tree
10	0.5	2	Alternative tree	-225.679232580201	4	Alternative tree
11	0.65	19	Alternative tree	-261.122483283647	33	Alternative tree
12	0.5	2	Alternative tree	-261.122483283647	33	Alternative tree
13	0.716666666666667	25	Alternative tree	-224.852652254378	2	Alternative tree
14	0.566666666666667	8	Alternative tree	-229.217609031721	8	Alternative tree
15	0.605263157894737	14	Alternative tree	-321.211350470071	76	Alternative tree
16	0.570175438596491	9	Alternative tree	-228.449830061101	7	Alternative tree
17	0.65	19	Alternative tree	-263.893080764548	34	Alternative tree
18	0.5	2	Alternative tree	-263.893080764548	34	Alternative tree
19	0.570175438596491	9	Alternative tree	-617.643897183029	95	Alternative tree
20	0.570175438596491	9	Alternative tree	-617.643897183029	95	Alternative tree
21	0.605263157894737	15	Alternative tree	-241.522453736171	19	Alternative tree
22	0.798245614035088	30	Alternative tree	-227.623249735279	5	Alternative tree
23	0.640350877192983	18	Alternative tree	-231.988206512621	11	Alternative tree
24	0.570175438596491	9	Alternative tree	-285.935886064661	49	Alternative tree
25	0.541666666666667	6	Alternative tree	-270.686648092342	39	Alternative tree
26	0.684210526315789	23	Alternative tree	-263.940231988803	35	Alternative tree
27	0.526315789473684	3	Alternative tree	-263.940231988803	35	Alternative tree
28	0.526315789473684	3	Alternative tree	-617.691048407284	96	Alternative tree
29	0.526315789473684	3	Alternative tree	-617.691048407284	96	Alternative tree
30	0.56140350877193	7	Alternative tree	-241.569604960426	20	Alternative tree
31	0.754385964912281	26	Alternative tree	-227.670400959534	6	Alternative tree
32	0.596491228070176	12	Alternative tree	-232.035357736876	12	Alternative tree
33	0.526315789473684	3	Alternative tree	-285.983037288916	50	Alternative tree
34	0.5	2	Alternative tree	-270.733799316597	40	Alternative tree
35	0.789473684210526	28	Alternative tree	-240.743024634604	18	Alternative tree
36	0.631578947368421	16	Alternative tree	-245.107981411946	24	Alternative tree
37	0.56140350877193	7	Alternative tree	-299.055660963986	64	Alternative tree
38	0.533333333333333	5	Alternative tree	-283.806422991667	46	Alternative tree
39	0.824561403508772	31	Alternative tree	-231.208777411054	10	Alternative tree
40	0.754385964912281	26	Alternative tree	-285.156456963093	47	Alternative tree
41	0.716666666666667	25	Alternative tree	-269.907218990775	38	Alternative tree
42	0.5	2	Alternative tree	-328.219855320157	77	Alternative tree
43	0.684210526315789	23	Alternative tree	-266.710829469703	36	Alternative tree
44	0.526315789473684	3	Alternative tree	-266.710829469703	36	Alternative tree
45	0.601851851851852	13	Alternative tree	-620.461645888185	97	Alternative tree
46	0.601851851851852	13	Alternative tree	-620.461645888185	97	Alternative tree
47	0.638888888888889	17	Alternative tree	-244.340202441327	23	Alternative tree
48	0.842592592592593	33	Alternative tree	-230.440998440434	9	Alternative tree
49	0.675925925925926	21	Alternative tree	-234.805955217777	15	Alternative tree
50	0.601851851851852	13	Alternative tree	-288.753634769817	57	Alternative tree
51	0.570175438596491	9	Alternative tree	-273.504396797498	43	Alternative tree
52	0.87962962962963	35	Alternative tree	-243.513622115504	21	Alternative tree
53	0.712962962962963	24	Alternative tree	-247.878578892847	27	Alternative tree
54	0.638888888888889	17	Alternative tree	-301.826258444886	66	Alternative tree
55	0.605263157894737	15	Alternative tree	-286.577020472568	51	Alternative tree
56	0.916666666666667	39	Alternative tree	-233.979374891954	13	Alternative tree
57	0.842592592592593	33	Alternative tree	-287.927054443994	53	Alternative tree
58	0.798245614035088	30	Alternative tree	-272.677816471675	41	Alternative tree
59	0.570175438596491	9	Alternative tree	-330.990452801057	79	Alternative tree
60	0.833333333333333	32	Alternative tree	-243.560773339759	22	Alternative tree
61	0.666666666666667	20	Alternative tree	-247.925730117102	28	Alternative tree
62	0.592592592592593	11	Alternative tree	-301.873409669142	67	Alternative tree
63	0.56140350877193	7	Alternative tree	-286.624171696823	52	Alternative tree
64	0.87037037037037	34	Alternative tree	-234.026526116209	14	Alternative tree
65	0.796296296296296	29	Alternative tree	-287.974205668249	54	Alternative tree
66	0.754385964912281	26	Alternative tree	-272.72496769593	42	Alternative tree
67	0.526315789473684	3	Alternative tree	-331.037604025313	80	Alternative tree
68	0.907407407407407	38	Alternative tree	-247.099149791279	26	Alternative tree
69	0.833333333333333	32	Alternative tree	-301.046829343319	65	Alternative tree
70	0.789473684210526	28	Alternative tree	-285.797591371	48	Alternative tree
71	0.56140350877193	7	Alternative tree	-344.110227700382	85	Alternative tree
72	0.754385964912281	26	Alternative tree	-330.21102369949	78	Alternative tree
73	0.931372549019608	40	Alternative tree	-246.33137082066	25	Alternative tree
74	0.754901960784314	27	Alternative tree	-250.696327598003	31	Alternative tree
75	0.676470588235294	22	Alternative tree	-304.644007150042	70	Alternative tree
76	0.638888888888889	17	Alternative tree	-289.394769177723	58	Alternative tree
77	0.970588235294118	42	Alternative tree	-236.79712359711	16	Alternative tree
78	0.892156862745098	37	Alternative tree	-290.74480314915	59	Alternative tree
79	0.842592592592593	33	Alternative tree	-275.495565176831	44	Alternative tree
80	0.601851851851852	13	Alternative tree	-333.808201506213	83	Alternative tree
81	1.00980392156863	44	Alternative tree	-249.86974727218	29	Alternative tree
82	0.931372549019608	40	Alternative tree	-303.817426824219	68	Alternative tree
83	0.87962962962963	35	Alternative tree	-288.568188851901	55	Alternative tree
84	0.638888888888889	17	Alternative tree	-346.880825181283	87	Alternative tree
85	0.842592592592593	33	Alternative tree	-332.98162118039	81	Alternative tree
86	0.96078431372549	41	Alternative tree	-249.916898496435	30	Alternative tree
87	0.882352941176471	36	Alternative tree	-303.864578048475	69	Alternative tree
88	0.833333333333333	32	Alternative tree	-288.615340076156	56	Alternative tree
89	0.592592592592593	11	Alternative tree	-346.927976405538	88	Alternative tree
90	0.796296296296296	29	Alternative tree	-333.028772404646	82	Alternative tree
91	0.96078431372549	41	Alternative tree	-307.402954499994	72	Alternative tree
92	0.907407407407407	38	Alternative tree	-292.153716527676	61	Alternative tree
93	0.833333333333333	32	Alternative tree	-346.101396079715	86	Alternative tree
94	1.07291666666667	46	Alternative tree	-252.687495977336	32	Alternative tree
95	0.989583333333333	43	Alternative tree	-306.635175529375	71	Alternative tree
96	0.931372549019608	40	Alternative tree	-291.385937557056	60	Alternative tree
97	0.676470588235294	22	Alternative tree	-349.698573886439	91	Alternative tree
98	0.892156862745098	37	Alternative tree	-335.799369885546	84	Alternative tree
99	1.07291666666667	46	Alternative tree	-310.173551980895	73	Alternative tree
100	1.00980392156863	44	Alternative tree	-294.924314008576	62	Alternative tree
101	0.931372549019608	40	Alternative tree	-348.871993560616	89	Alternative tree
102	1.02083333333333	45	Alternative tree	-310.22070320515	74	Alternative tree
103	0.96078431372549	41	Alternative tree	-294.971465232831	63	Alternative tree
104	0.882352941176471	36	Alternative tree	-348.919144784871	90	Alternative tree
105	0.96078431372549	41	Alternative tree	-352.457521236391	92	Alternative tree
