1	10
1	11
1	12
1	13
1	14
1	15
1	16
1	17
1	18
1	2
1	20
1	22
1	25
1	27
1	28
1	29
1	3
1	32
1	34
1	35
1	37
1	4
1	41
1	45
1	5
1	6
1	62
1	67
1	7
1	78
1	8
1	9
11	2
11	27
12	10
12	11
12	13
12	14
12	17
12	18
12	2
12	20
12	22
12	25
12	27
12	28
12	29
12	32
12	34
12	35
12	4
12	45
12	5
12	6
12	62
12	78
12	8
12	9
16	15
16	3
16	37
16	67
16	7
18	10
22	11
22	13
22	14
22	17
22	2
22	20
22	25
22	27
22	28
22	29
22	45
22	5
29	14
29	28
3	15
3	37
3	7
32	10
32	18
32	34
32	6
32	9
35	11
35	13
35	14
35	17
35	2
35	20
35	22
35	25
35	27
35	28
35	29
35	4
35	45
35	5
35	8
37	7
4	8
41	10
41	11
41	12
41	13
41	14
41	17
41	18
41	2
41	20
41	22
41	25
41	27
41	28
41	29
41	32
41	34
41	35
41	4
41	45
41	5
41	6
41	62
41	78
41	8
41	9
45	11
45	14
45	17
45	2
45	25
45	27
45	28
45	29
62	11
62	13
62	14
62	17
62	2
62	20
62	22
62	25
62	27
62	28
62	29
62	35
62	4
62	45
62	5
62	8
67	15
67	3
67	37
67	7
78	10
78	18
78	32
78	34
78	6
78	9
9	34
9	6
