treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.294117647058824	1	Lowest SCE tree	-54.6836750042898	1	Highest edge probability tree
2	0.341346153846154	8	Alternative tree	-123.29111534453	67	Alternative tree
3	0.423076923076923	19	Alternative tree	-58.6683650929492	20	Alternative tree
4	0.394230769230769	14	Alternative tree	-124.736440370281	68	Alternative tree
5	0.3125	3	Alternative tree	-55.0548221739391	2	Alternative tree
6	0.298076923076923	2	Alternative tree	-55.2143609330532	3	Alternative tree
7	0.322115384615385	5	Alternative tree	-85.653283091553	66	Alternative tree
8	0.413461538461538	17	Alternative tree	-63.9888814827353	53	Alternative tree
9	0.3125	3	Alternative tree	-55.6644935810285	5	Alternative tree
10	0.3125	3	Alternative tree	-56.1172358928119	7	Alternative tree
11	0.317948717948718	4	Alternative tree	-55.5855081027024	4	Alternative tree
12	0.374358974358974	12	Alternative tree	-57.8135460642729	16	Alternative tree
13	0.441025641025641	23	Alternative tree	-64.3600286523845	55	Alternative tree
14	0.333333333333333	6	Alternative tree	-56.0356407506777	6	Alternative tree
15	0.333333333333333	6	Alternative tree	-56.4883830624612	9	Alternative tree
16	0.451282051282051	25	Alternative tree	-59.0395122625984	23	Alternative tree
17	0.333333333333333	6	Alternative tree	-59.0395122625984	23	Alternative tree
18	0.358974358974359	10	Alternative tree	-57.973084823387	17	Alternative tree
19	0.425641025641026	20	Alternative tree	-64.5195674114986	57	Alternative tree
20	0.317948717948718	4	Alternative tree	-56.1951795097918	8	Alternative tree
21	0.317948717948718	4	Alternative tree	-56.6479218215753	11	Alternative tree
22	0.435897435897436	22	Alternative tree	-59.1990510217125	24	Alternative tree
23	0.317948717948718	4	Alternative tree	-59.1990510217125	24	Alternative tree
24	0.441025641025641	23	Alternative tree	-64.969700059474	59	Alternative tree
25	0.441025641025641	23	Alternative tree	-65.4224423712574	60	Alternative tree
26	0.558974358974359	38	Alternative tree	-67.9735715713946	62	Alternative tree
27	0.441025641025641	23	Alternative tree	-67.9735715713946	62	Alternative tree
28	0.333333333333333	6	Alternative tree	-57.0980544695506	13	Alternative tree
29	0.451282051282051	25	Alternative tree	-59.6491836696878	29	Alternative tree
30	0.333333333333333	6	Alternative tree	-59.6491836696878	29	Alternative tree
31	0.3125	3	Alternative tree	-58.6683650929492	20	Alternative tree
32	0.384615384615385	13	Alternative tree	-58.3442319930362	19	Alternative tree
33	0.456043956043956	26	Alternative tree	-64.8907145811478	58	Alternative tree
34	0.340659340659341	7	Alternative tree	-56.5663266794411	10	Alternative tree
35	0.340659340659341	7	Alternative tree	-57.0190689912245	12	Alternative tree
36	0.467032967032967	27	Alternative tree	-59.5701981913617	28	Alternative tree
37	0.340659340659341	7	Alternative tree	-59.5701981913617	28	Alternative tree
38	0.401098901098901	16	Alternative tree	-58.7943646410116	21	Alternative tree
39	0.401098901098901	16	Alternative tree	-59.247106952795	25	Alternative tree
40	0.527472527472527	35	Alternative tree	-61.7982361529322	43	Alternative tree
41	0.401098901098901	16	Alternative tree	-61.7982361529322	43	Alternative tree
42	0.357142857142857	9	Alternative tree	-57.4692016391998	14	Alternative tree
43	0.483516483516484	30	Alternative tree	-60.0203308393371	31	Alternative tree
44	0.357142857142857	9	Alternative tree	-60.0203308393371	31	Alternative tree
45	0.483516483516484	30	Alternative tree	-60.4730731511205	35	Alternative tree
46	0.357142857142857	9	Alternative tree	-60.4730731511205	35	Alternative tree
47	0.384615384615385	13	Alternative tree	-58.9539034001257	22	Alternative tree
48	0.384615384615385	13	Alternative tree	-59.4066457119091	27	Alternative tree
49	0.510989010989011	33	Alternative tree	-61.9577749120463	44	Alternative tree
50	0.384615384615385	13	Alternative tree	-61.9577749120463	44	Alternative tree
51	0.340659340659341	7	Alternative tree	-57.6287403983139	15	Alternative tree
52	0.467032967032967	27	Alternative tree	-60.1798695984511	32	Alternative tree
53	0.340659340659341	7	Alternative tree	-60.1798695984511	32	Alternative tree
54	0.467032967032967	27	Alternative tree	-60.6326119102346	37	Alternative tree
55	0.340659340659341	7	Alternative tree	-60.6326119102346	37	Alternative tree
56	0.472527472527473	29	Alternative tree	-66.403260947996	61	Alternative tree
57	0.598901098901099	41	Alternative tree	-68.9543901481333	63	Alternative tree
58	0.472527472527473	29	Alternative tree	-68.9543901481333	63	Alternative tree
59	0.598901098901099	41	Alternative tree	-69.4071324599167	64	Alternative tree
60	0.472527472527473	29	Alternative tree	-69.4071324599167	64	Alternative tree
61	0.483516483516484	30	Alternative tree	-61.0827445582099	40	Alternative tree
62	0.357142857142857	9	Alternative tree	-61.0827445582099	40	Alternative tree
63	0.414201183431953	18	Alternative tree	-59.3250505697749	26	Alternative tree
64	0.414201183431953	18	Alternative tree	-59.7777928815583	30	Alternative tree
65	0.550295857988166	37	Alternative tree	-62.3289220816956	46	Alternative tree
66	0.414201183431953	18	Alternative tree	-62.3289220816956	46	Alternative tree
67	0.366863905325444	11	Alternative tree	-57.9998875679631	18	Alternative tree
68	0.502958579881657	31	Alternative tree	-60.5510167681004	36	Alternative tree
69	0.366863905325444	11	Alternative tree	-60.5510167681004	36	Alternative tree
70	0.502958579881657	31	Alternative tree	-61.0037590798838	39	Alternative tree
71	0.366863905325444	11	Alternative tree	-61.0037590798838	39	Alternative tree
72	0.431952662721894	21	Alternative tree	-60.2279255295337	33	Alternative tree
73	0.568047337278107	39	Alternative tree	-62.7790547296709	47	Alternative tree
74	0.431952662721894	21	Alternative tree	-62.7790547296709	47	Alternative tree
75	0.568047337278107	39	Alternative tree	-63.2317970414543	49	Alternative tree
76	0.431952662721894	21	Alternative tree	-63.2317970414543	49	Alternative tree
77	0.520710059171598	34	Alternative tree	-61.4538917278591	41	Alternative tree
78	0.384615384615385	13	Alternative tree	-61.4538917278591	41	Alternative tree
79	0.414201183431953	18	Alternative tree	-60.3874642886477	34	Alternative tree
80	0.550295857988166	37	Alternative tree	-62.938593488785	48	Alternative tree
81	0.414201183431953	18	Alternative tree	-62.938593488785	48	Alternative tree
82	0.550295857988166	37	Alternative tree	-63.3913358005684	51	Alternative tree
83	0.414201183431953	18	Alternative tree	-63.3913358005684	51	Alternative tree
84	0.502958579881657	31	Alternative tree	-61.6134304869732	42	Alternative tree
85	0.366863905325444	11	Alternative tree	-61.6134304869732	42	Alternative tree
86	0.644970414201183	43	Alternative tree	-70.3879510366554	65	Alternative tree
87	0.50887573964497	32	Alternative tree	-70.3879510366554	65	Alternative tree
88	0.448717948717949	24	Alternative tree	-60.758611458297	38	Alternative tree
89	0.596153846153846	40	Alternative tree	-63.3097406584342	50	Alternative tree
90	0.448717948717949	24	Alternative tree	-63.3097406584342	50	Alternative tree
91	0.596153846153846	40	Alternative tree	-63.7624829702176	52	Alternative tree
92	0.448717948717949	24	Alternative tree	-63.7624829702176	52	Alternative tree
93	0.544871794871795	36	Alternative tree	-61.9845776566225	45	Alternative tree
94	0.397435897435897	15	Alternative tree	-61.9845776566225	45	Alternative tree
95	0.615384615384615	42	Alternative tree	-64.212615618193	54	Alternative tree
96	0.467948717948718	28	Alternative tree	-64.212615618193	54	Alternative tree
97	0.596153846153846	40	Alternative tree	-64.3721543773071	56	Alternative tree
98	0.448717948717949	24	Alternative tree	-64.3721543773071	56	Alternative tree
