### 7 trees
# tree 1
10	2
16	3
7	4
22	6
1	7
11	8
7	9
1	10
1	11
3	12
22	14
10	16
4	19
12	21
1	22
14	23
19	29
29	5
14	13
21	15
8	17
23	18
9	26
6	27
8	28
2	30
# tree 2
1	10
10	16
1	7
1	22
1	11
16	3
7	4
3	12
22	14
4	19
19	29
11	8
14	23
7	9
22	6
10	2
12	21
29	5
14	13
8	17
23	18
9	26
6	27
8	28
2	30
3	15
# tree 3
1	10
10	16
1	7
1	22
1	11
16	3
7	4
3	12
22	14
4	19
19	29
11	8
14	23
7	9
22	6
10	2
12	21
29	5
14	13
8	17
23	18
9	26
6	27
8	28
2	30
12	15
# tree 4
1	10
10	16
1	7
1	22
1	11
16	3
7	4
3	12
22	14
4	19
19	29
12	21
11	8
7	9
22	6
10	2
14	23
29	5
14	13
21	15
8	17
9	26
6	27
8	28
2	30
22	18
# tree 5
1	10
10	16
1	7
1	22
1	11
16	3
7	4
3	12
22	14
4	19
19	29
12	21
11	8
7	9
22	6
10	2
14	23
29	5
14	13
21	15
8	17
9	26
6	27
8	28
2	30
14	18
# tree 6
1	10
10	16
1	7
16	3
1	22
7	4
4	19
1	11
22	14
3	12
19	29
11	8
7	9
22	6
10	2
14	23
12	21
29	5
14	13
8	17
9	26
6	27
8	28
2	30
12	15
22	18
# tree 7
1	10
10	16
1	7
16	3
1	22
7	4
4	19
1	11
22	14
3	12
19	29
11	8
7	9
22	6
10	2
14	23
12	21
29	5
14	13
8	17
9	26
6	27
8	28
2	30
12	15
14	18
