### 17 trees
# tree 1
11	1
6	2
4	5
11	6
5	7
12	8
8	10
4	11
2	12
1	13
10	3
7	9
# tree 2
4	11
11	6
4	5
2	12
12	8
6	2
11	1
5	7
8	10
1	13
7	9
6	3
# tree 3
4	11
11	6
4	5
2	12
12	8
6	2
11	1
5	7
8	10
1	13
7	9
12	3
# tree 4
4	11
11	6
4	5
2	12
12	8
6	2
11	1
5	7
8	10
1	13
7	9
8	3
# tree 5
4	11
11	6
4	5
2	12
12	8
6	2
11	1
5	7
8	10
1	13
7	9
2	3
# tree 6
4	11
11	6
4	5
2	8
6	2
11	1
8	10
5	7
2	12
1	13
10	3
7	9
# tree 7
4	11
11	6
4	5
2	12
12	8
6	2
11	1
8	10
5	7
1	13
10	3
5	9
# tree 8
4	11
11	6
4	5
2	12
6	2
11	1
12	10
5	7
12	8
1	13
10	3
7	9
# tree 9
4	11
11	6
4	5
2	12
6	2
11	1
2	10
5	7
12	8
1	13
10	3
7	9
# tree 10
4	11
6	2
11	6
4	5
2	12
11	1
5	7
2	10
12	8
1	13
7	9
6	3
# tree 11
4	11
6	2
11	6
4	5
2	12
11	1
5	7
2	10
12	8
1	13
7	9
12	3
# tree 12
4	11
6	2
11	6
4	5
2	12
11	1
5	7
12	8
2	10
1	13
7	9
8	3
# tree 13
4	11
6	2
11	6
4	5
2	12
11	1
5	7
2	10
12	8
1	13
7	9
2	3
# tree 14
4	11
6	2
11	6
4	5
2	12
11	1
2	10
5	7
12	8
1	13
10	3
5	9
# tree 15
4	11
6	2
2	12
11	6
4	5
12	8
11	1
5	7
8	10
1	13
2	3
5	9
# tree 16
4	11
6	2
11	6
2	8
4	5
11	1
8	10
5	7
2	12
1	13
10	3
5	9
# tree 17
11	6
4	11
6	2
4	5
2	12
11	1
5	7
2	10
12	8
1	13
2	3
5	9
