treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
1	0.0555555555555556	1	Lowest SCE tree	-71.1377276036514	1	Highest edge probability tree
2	0.0625	2	Alternative tree	-149.251856238575	156	Alternative tree
3	0.0625	2	Alternative tree	-149.251856238575	156	Alternative tree
4	0.0625	2	Alternative tree	-75.3140797202305	16	Alternative tree
5	0.0625	2	Alternative tree	-108.977281754318	125	Alternative tree
6	0.0625	2	Alternative tree	-108.977281754318	125	Alternative tree
7	0.21875	11	Alternative tree	-108.977281754318	125	Alternative tree
8	0.0625	2	Alternative tree	-78.8006254884621	30	Alternative tree
9	0.0625	2	Alternative tree	-90.7803055819831	64	Alternative tree
10	0.625	35	Alternative tree	-90.7803055819831	64	Alternative tree
11	0.3125	16	Alternative tree	-90.7803055819831	64	Alternative tree
12	0.0625	2	Alternative tree	-154.663420804905	164	Alternative tree
13	0.0625	2	Alternative tree	-72.8716161911999	6	Alternative tree
14	0.09375	5	Alternative tree	-72.1615575718613	3	Alternative tree
15	0.0625	2	Alternative tree	-94.0440015593928	76	Alternative tree
16	0.0625	2	Alternative tree	-94.0440015593928	76	Alternative tree
17	0.0625	2	Alternative tree	-71.8361897147179	2	Alternative tree
18	0.25	12	Alternative tree	-72.3942997450559	4	Alternative tree
19	0.107142857142857	7	Alternative tree	-73.8954461594098	10	Alternative tree
20	0.0714285714285714	3	Alternative tree	-95.7778901469413	84	Alternative tree
21	0.0714285714285714	3	Alternative tree	-95.7778901469413	84	Alternative tree
22	0.0714285714285714	3	Alternative tree	-73.5700783022664	9	Alternative tree
23	0.28125	13	Alternative tree	-74.1281883326044	12	Alternative tree
24	0.0625	2	Alternative tree	-150.985744826124	160	Alternative tree
25	0.0714285714285714	3	Alternative tree	-150.985744826124	160	Alternative tree
26	0.0714285714285714	3	Alternative tree	-77.047968307779	22	Alternative tree
27	0.0714285714285714	3	Alternative tree	-110.711170341867	130	Alternative tree
28	0.0714285714285714	3	Alternative tree	-110.711170341867	130	Alternative tree
29	0.25	12	Alternative tree	-110.711170341867	130	Alternative tree
30	0.0714285714285714	3	Alternative tree	-80.5345140760106	38	Alternative tree
31	0.0714285714285714	3	Alternative tree	-92.5141941695316	69	Alternative tree
32	0.714285714285714	41	Alternative tree	-92.5141941695316	69	Alternative tree
33	0.357142857142857	19	Alternative tree	-92.5141941695316	69	Alternative tree
34	0.107142857142857	7	Alternative tree	-95.0678315276027	81	Alternative tree
35	0.107142857142857	7	Alternative tree	-95.0678315276027	81	Alternative tree
36	0.107142857142857	7	Alternative tree	-72.8600196829278	5	Alternative tree
37	0.3125	16	Alternative tree	-73.4181297132658	8	Alternative tree
38	0.107142857142857	7	Alternative tree	-150.275686206785	158	Alternative tree
39	0.107142857142857	7	Alternative tree	-150.275686206785	158	Alternative tree
40	0.107142857142857	7	Alternative tree	-76.3379096884405	19	Alternative tree
41	0.107142857142857	7	Alternative tree	-110.001111722528	127	Alternative tree
42	0.107142857142857	7	Alternative tree	-110.001111722528	127	Alternative tree
43	0.285714285714286	14	Alternative tree	-110.001111722528	127	Alternative tree
44	0.107142857142857	7	Alternative tree	-79.824455456672	34	Alternative tree
45	0.107142857142857	7	Alternative tree	-91.804135550193	66	Alternative tree
46	0.75	42	Alternative tree	-91.804135550193	66	Alternative tree
47	0.392857142857143	21	Alternative tree	-91.804135550193	66	Alternative tree
48	0.28125	13	Alternative tree	-73.0927618561224	7	Alternative tree
49	0.0714285714285714	3	Alternative tree	-149.950318349642	157	Alternative tree
50	0.0714285714285714	3	Alternative tree	-149.950318349642	157	Alternative tree
51	0.0714285714285714	3	Alternative tree	-76.012541831297	18	Alternative tree
52	0.0714285714285714	3	Alternative tree	-109.675743865384	126	Alternative tree
53	0.0714285714285714	3	Alternative tree	-109.675743865384	126	Alternative tree
54	0.464285714285714	27	Alternative tree	-109.675743865384	126	Alternative tree
55	0.0714285714285714	3	Alternative tree	-79.4990875995286	33	Alternative tree
56	0.0714285714285714	3	Alternative tree	-91.4787676930495	65	Alternative tree
57	0.928571428571429	50	Alternative tree	-91.4787676930495	65	Alternative tree
