5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.7709126527961914	1	94	97
0	P	0	P	1	1;3	0.18563473294105853	0.43200981853996395	330	57
0	P	0	P	2	2;5;6;12;13;14;15;16;19;23;25	0.6978760758071839	0.8391337002080766	1377	858
0	P	0	P	3	28	0.06847129443161445	0.36434839130237606	161	16
0	P	0	P	4	38;45	0.12288626403873056	0.33336493106084675	361	43
0	P	0	P	5	18	0.0	0.049260480109571674	200	0
0	P	0	P	6	20	0.0	0.05101973727906271	193	0
0	P	0	P	7	40;41	0.0	0.02583970656846467	384	0
0	P	0	P	8	39	0.0	0.0497506218866604	198	0
0	P	0	P	9	47;48	0.0	0.022573305658500402	440	0
0	P	0	P	10	49;50	0.0	0.02531637415423911	392	0
0	P	0	P	11	52	0.0	0.04255280291654981	232	0
0	P	0	P	12	22;26	0.0	0.025640940916935785	387	0
0	P	0	P	13	24;31;33	0.0	0.016863382349391633	590	0
0	P	0	P	14	30	0.0	0.043289634119458444	228	0
0	P	0	P	16	27;29	0.0	0.025640940916935785	387	0
0	P	0	P	17	7;8;9;10;11;17	0.0	0.008149956539109764	1224	0
1	M1	1	M1	0	0	0.6854954620596279	1	96	84
1	M1	1	M1	1	1;3	0.3246477753187128	0.6205222648379799	290	87
1	M1	1	M1	2	2;5;6;12;13;14;15;16;19;23;25	0.3954642706803577	0.5169347701762331	1735	510
1	M1	1	M1	3	28	0.0	0.049260480109571674	200	0
1	M1	1	M1	4	38;45	0.0	0.02531637415423911	392	0
1	M1	1	M1	5	18	0.04163738087048077	0.2763017050197927	193	13
1	M1	1	M1	6	20	0.19503955523298544	0.5724411535694781	156	34
1	M1	1	M1	7	40;41	0.0	0.02358483975451913	421	0
1	M1	1	M1	8	39	0.0	0.051812768732640443	190	0
1	M1	1	M1	9	47;48	0.0	0.02531637415423911	392	0
1	M1	1	M1	10	49;50	0.0	0.025252444327783334	393	0
1	M1	1	M1	11	52	0.0	0.05847852039837849	168	0
1	M1	1	M1	12	22;26	0.0	0.02409631524758569	412	0
1	M1	1	M1	13	24;31;33	0.0	0.016666643441148512	597	0
1	M1	1	M1	14	30	0.0	0.0495043378213925	199	0
1	M1	1	M1	16	27;29	0.3188510565944731	0.6061554240711333	305	89
1	M1	1	M1	17	7;8;9;10;11;17	0.48762579543340545	0.6656514968099226	865	348
2	M2	2	M2	0	0	0.744564753753478	1	91	90
2	M2	2	M2	1	1;3	0.19444239104555544	0.44788704620650993	320	58
2	M2	2	M2	2	2;5;6;12;13;14;15;16;19;23;25	0.622539302102649	0.7629732617880021	1415	748
2	M2	2	M2	3	28	0.0	0.04761850253857601	207	0
2	M2	2	M2	4	38;45	0.0	0.023866280151308063	416	0
2	M2	2	M2	5	18	0.08849723323706432	0.37480261562666484	187	21
2	M2	2	M2	6	20	0.0	0.049260480109571674	200	0
2	M2	2	M2	7	40;41	0.1904671577637917	0.4427491222063993	320	57
2	M2	2	M2	8	39	0.0	0.041840634849406075	236	0
2	M2	2	M2	9	47;48	0.0	0.02777767001235207	357	0
2	M2	2	M2	10	49;50	0.0	0.02433082787288536	408	0
2	M2	2	M2	11	52	0.0	0.05263084223860741	187	0
2	M2	2	M2	12	22;26	0.0	0.023640595563410388	420	0
2	M2	2	M2	13	24;31;33	0.1875242814172595	0.3818828001466719	508	81
2	M2	2	M2	14	30	0.0	0.0497506218866604	198	0
2	M2	2	M2	16	27;29	0.0	0.02518883656284027	394	0
2	M2	2	M2	17	7;8;9;10;11;17	0.24001294773362103	0.37875834848053636	1072	193
3	M3	3	M3	0	0	0.8122138591193764	1	99	109
3	M3	3	M3	1	1;3	0.8144177534241038	1	207	200
3	M3	3	M3	2	2;5;6;12;13;14;15;16;19;23;25	0.0	0.004468274799299846	2235	0
3	M3	3	M3	3	28	0.0	0.04807636206962323	205	0
3	M3	3	M3	4	38;45	0.0	0.024875544541337478	399	0
3	M3	3	M3	5	18	0.0	0.051545699831482585	191	0
3	M3	3	M3	6	20	0.0	0.04901901307130063	201	0
3	M3	3	M3	7	40;41	0.0	0.026041577901622766	381	0
3	M3	3	M3	8	39	0.5412633577005683	0.9925805662331486	131	80
3	M3	3	M3	9	47;48	0.18124697359985134	0.4258575686946859	331	56
3	M3	3	M3	10	49;50	0.0	0.02330995968532049	426	0
3	M3	3	M3	11	52	0.0	0.046082455447342	214	0
3	M3	3	M3	12	22;26	0.9086512157499371	1	182	214
3	M3	3	M3	13	24;31;33	0.0	0.016556268624098973	601	0
3	M3	3	M3	14	30	0.0	0.051281369987653216	192	0
3	M3	3	M3	16	27;29	0.0	0.02710017094540471	366	0
3	M3	3	M3	17	7;8;9;10;11;17	0.925086384190675	1	545	576
4	M4	4	M4	0	0	0.6071571387606267	1	117	84
4	M4	4	M4	1	1;3	0.0	0.023923376186563216	415	0
4	M4	4	M4	2	2;5;6;12;13;14;15;16;19;23;25	0.928665349380027	1	1132	1134
4	M4	4	M4	3	28	0.6895869654418427	1	98	86
4	M4	4	M4	4	38;45	0.0	0.02330995968532049	426	0
4	M4	4	M4	5	18	0.0	0.04854311175967327	203	0
4	M4	4	M4	6	20	0.0	0.046511120090990454	212	0
4	M4	4	M4	7	40;41	0.0	0.023923376186563216	415	0
4	M4	4	M4	8	39	0.0	0.051281369987653216	192	0
4	M4	4	M4	9	47;48	0.0	0.024752399043270833	401	0
4	M4	4	M4	10	49;50	0.057101609156779275	0.220302473593656	385	25
4	M4	4	M4	11	52	0.33309498526134346	0.7521531627230904	149	53
4	M4	4	M4	12	22;26	0.0	0.0280897761945325	353	0
4	M4	4	M4	13	24;31;33	0.0	0.015923546626624787	625	0
4	M4	4	M4	14	30	0.7141334478268386	1	84	80
4	M4	4	M4	16	27;29	0.0	0.02380945599959531	417	0
4	M4	4	M4	17	7;8;9;10;11;17	0.0	0.008568977139955513	1164	0
