9 #anatomical sites
10 #samples
11 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	43	0	0
0	P_0	0	P	1	39	0	0
0	P_0	0	P	2	36_38	0	0
0	P_0	0	P	3	17_32	0	0
0	P_0	0	P	4	16_21_23_25_30	0	0
0	P_0	0	P	5	11_20_22	0	0
0	P_0	0	P	6	7_19	0	0
0	P_0	0	P	7	18	0	0
0	P_0	0	P	8	9_14	0	0
0	P_0	0	P	9	13	0	0
0	P_0	0	P	10	0_1_2_3_4_5_6	0.559821	0.655669
1	P_1	0	P	0	43	0	0
1	P_1	0	P	1	39	0	0
1	P_1	0	P	2	36_38	0	0
1	P_1	0	P	3	17_32	0	0
1	P_1	0	P	4	16_21_23_25_30	0	0
1	P_1	0	P	5	11_20_22	0	0
1	P_1	0	P	6	7_19	0	0
1	P_1	0	P	7	18	0	0
1	P_1	0	P	8	9_14	0	0
1	P_1	0	P	9	13	0	0
1	P_1	0	P	10	0_1_2_3_4_5_6	0.658686	0.759689
2	M1_0	1	M1	0	43	0	0
2	M1_0	1	M1	1	39	0	0
2	M1_0	1	M1	2	36_38	0	0
2	M1_0	1	M1	3	17_32	0	0
2	M1_0	1	M1	4	16_21_23_25_30	0	0
2	M1_0	1	M1	5	11_20_22	0	0
2	M1_0	1	M1	6	7_19	0	0
2	M1_0	1	M1	7	18	0	0
2	M1_0	1	M1	8	9_14	0	0
2	M1_0	1	M1	9	13	0	0
2	M1_0	1	M1	10	0_1_2_3_4_5_6	0.989974	1
3	M2_0	2	M2	0	43	0	0
3	M2_0	2	M2	1	39	0	0
3	M2_0	2	M2	2	36_38	0.195731	0.3244
3	M2_0	2	M2	3	17_32	0	0
3	M2_0	2	M2	4	16_21_23_25_30	0	0
3	M2_0	2	M2	5	11_20_22	0	0
3	M2_0	2	M2	6	7_19	0	0
3	M2_0	2	M2	7	18	0	0
3	M2_0	2	M2	8	9_14	0.741092	0.935597
3	M2_0	2	M2	9	13	0	0
3	M2_0	2	M2	10	0_1_2_3_4_5_6	0.928232	1
4	M3_0	3	M3	0	43	0	0
4	M3_0	3	M3	1	39	0	0
4	M3_0	3	M3	2	36_38	0	0
4	M3_0	3	M3	3	17_32	0	0
4	M3_0	3	M3	4	16_21_23_25_30	0	0
4	M3_0	3	M3	5	11_20_22	0.974619	1
4	M3_0	3	M3	6	7_19	0	0
4	M3_0	3	M3	7	18	0	0
4	M3_0	3	M3	8	9_14	0	0
4	M3_0	3	M3	9	13	0	0
4	M3_0	3	M3	10	0_1_2_3_4_5_6	0.94229	1
5	M4_0	4	M4	0	43	0	0
5	M4_0	4	M4	1	39	0	0
5	M4_0	4	M4	2	36_38	0	0
5	M4_0	4	M4	3	17_32	0	0
5	M4_0	4	M4	4	16_21_23_25_30	0	0
5	M4_0	4	M4	5	11_20_22	0	0
5	M4_0	4	M4	6	7_19	0.805535	0.993954
5	M4_0	4	M4	7	18	0	0
5	M4_0	4	M4	8	9_14	0	0
5	M4_0	4	M4	9	13	0	0
5	M4_0	4	M4	10	0_1_2_3_4_5_6	0.911566	1
6	M5_0	5	M5	0	43	0	0
6	M5_0	5	M5	1	39	0	0
6	M5_0	5	M5	2	36_38	0	0
6	M5_0	5	M5	3	17_32	0	0
6	M5_0	5	M5	4	16_21_23_25_30	0	0
6	M5_0	5	M5	5	11_20_22	0	0
6	M5_0	5	M5	6	7_19	0	0
6	M5_0	5	M5	7	18	0.798331	1
6	M5_0	5	M5	8	9_14	0	0
6	M5_0	5	M5	9	13	0	0
6	M5_0	5	M5	10	0_1_2_3_4_5_6	0.980046	1
7	M6_0	6	M6	0	43	0	0
7	M6_0	6	M6	1	39	0	0
7	M6_0	6	M6	2	36_38	0	0
7	M6_0	6	M6	3	17_32	0.891934	1
7	M6_0	6	M6	4	16_21_23_25_30	0	0
7	M6_0	6	M6	5	11_20_22	0	0
7	M6_0	6	M6	6	7_19	0	0
7	M6_0	6	M6	7	18	0	0
7	M6_0	6	M6	8	9_14	0.856074	1
7	M6_0	6	M6	9	13	0	0
7	M6_0	6	M6	10	0_1_2_3_4_5_6	0.975578	1
8	M7_0	7	M7	0	43	0	0
8	M7_0	7	M7	1	39	0.348931	0.578146
8	M7_0	7	M7	2	36_38	0	0
8	M7_0	7	M7	3	17_32	0	0
8	M7_0	7	M7	4	16_21_23_25_30	0	0
8	M7_0	7	M7	5	11_20_22	0	0
8	M7_0	7	M7	6	7_19	0	0
8	M7_0	7	M7	7	18	0	0
8	M7_0	7	M7	8	9_14	0	0
8	M7_0	7	M7	9	13	0.850412	1
8	M7_0	7	M7	10	0_1_2_3_4_5_6	0.91402	1
9	M8_0	8	M8	0	43	0.318035	0.545783
9	M8_0	8	M8	1	39	0	0
9	M8_0	8	M8	2	36_38	0	0
9	M8_0	8	M8	3	17_32	0	0
9	M8_0	8	M8	4	16_21_23_25_30	0.939031	1
9	M8_0	8	M8	5	11_20_22	0	0
9	M8_0	8	M8	6	7_19	0	0
9	M8_0	8	M8	7	18	0	0
9	M8_0	8	M8	8	9_14	0	0
9	M8_0	8	M8	9	13	0	0
9	M8_0	8	M8	10	0_1_2_3_4_5_6	0.986238	1
