8 #anatomical sites
9 #samples
15 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	76	0	0
0	P_0	0	P	1	48_66	0	0
0	P_0	0	P	2	3_6_13_16_18_20_23_39_40_42_47_56_59_60_62_63	0	0
0	P_0	0	P	3	49_61	0	0
0	P_0	0	P	4	52	0	0
0	P_0	0	P	5	45	0	0
0	P_0	0	P	6	14_15_31_34_36_37_41	0	0
0	P_0	0	P	7	26_38	0	0
0	P_0	0	P	8	22_24_25	0	0
0	P_0	0	P	9	17_19_21	0	0
0	P_0	0	P	10	9	0	0
0	P_0	0	P	11	5	0.060105	0.194318
0	P_0	0	P	12	4	0	0
0	P_0	0	P	13	1	0.837525	1
0	P_0	0	P	14	0	0.926839	1
1	P_1	0	P	0	76	0	0
1	P_1	0	P	1	48_66	0	0
1	P_1	0	P	2	3_6_13_16_18_20_23_39_40_42_47_56_59_60_62_63	0	0
1	P_1	0	P	3	49_61	0	0
1	P_1	0	P	4	52	0	0
1	P_1	0	P	5	45	0	0
1	P_1	0	P	6	14_15_31_34_36_37_41	0	0
1	P_1	0	P	7	26_38	0	0
1	P_1	0	P	8	22_24_25	0	0
1	P_1	0	P	9	17_19_21	0	0
1	P_1	0	P	10	9	0	0
1	P_1	0	P	11	5	0	0
1	P_1	0	P	12	4	0.122389	0.278755
1	P_1	0	P	13	1	0.481161	0.75823
1	P_1	0	P	14	0	0.805866	1
2	M1_0	1	M1	0	76	0	0
2	M1_0	1	M1	1	48_66	0	0
2	M1_0	1	M1	2	3_6_13_16_18_20_23_39_40_42_47_56_59_60_62_63	0	0
2	M1_0	1	M1	3	49_61	0	0
2	M1_0	1	M1	4	52	0	0
2	M1_0	1	M1	5	45	0	0
2	M1_0	1	M1	6	14_15_31_34_36_37_41	0.708092	0.809704
2	M1_0	1	M1	7	26_38	0	0
2	M1_0	1	M1	8	22_24_25	0	0
2	M1_0	1	M1	9	17_19_21	0	0
2	M1_0	1	M1	10	9	0.91652	1
2	M1_0	1	M1	11	5	0	0
2	M1_0	1	M1	12	4	0	0
2	M1_0	1	M1	13	1	0	0
2	M1_0	1	M1	14	0	0.823377	1
3	M2_0	2	M2	0	76	0	0
3	M2_0	2	M2	1	48_66	0	0
3	M2_0	2	M2	2	3_6_13_16_18_20_23_39_40_42_47_56_59_60_62_63	0	0
3	M2_0	2	M2	3	49_61	0	0
3	M2_0	2	M2	4	52	0	0
3	M2_0	2	M2	5	45	0	0
3	M2_0	2	M2	6	14_15_31_34_36_37_41	0	0
3	M2_0	2	M2	7	26_38	0	0
3	M2_0	2	M2	8	22_24_25	0.256829	0.366651
3	M2_0	2	M2	9	17_19_21	0.889262	1
3	M2_0	2	M2	10	9	0.963387	1
3	M2_0	2	M2	11	5	0	0
3	M2_0	2	M2	12	4	0	0
3	M2_0	2	M2	13	1	0	0
3	M2_0	2	M2	14	0	0.824697	1
4	M3_0	3	M3	0	76	0	0
4	M3_0	3	M3	1	48_66	0	0
4	M3_0	3	M3	2	3_6_13_16_18_20_23_39_40_42_47_56_59_60_62_63	0	0
4	M3_0	3	M3	3	49_61	0	0
4	M3_0	3	M3	4	52	0	0
4	M3_0	3	M3	5	45	0.126561	0.287839
4	M3_0	3	M3	6	14_15_31_34_36_37_41	0	0
4	M3_0	3	M3	7	26_38	0.882182	1
4	M3_0	3	M3	8	22_24_25	0	0
4	M3_0	3	M3	9	17_19_21	0.896288	1
4	M3_0	3	M3	10	9	0.832722	1
4	M3_0	3	M3	11	5	0	0
4	M3_0	3	M3	12	4	0	0
4	M3_0	3	M3	13	1	0	0
4	M3_0	3	M3	14	0	0.734287	1
5	M4_0	4	M4	0	76	0	0
5	M4_0	4	M4	1	48_66	0	0
5	M4_0	4	M4	2	3_6_13_16_18_20_23_39_40_42_47_56_59_60_62_63	0	0
5	M4_0	4	M4	3	49_61	0	0
5	M4_0	4	M4	4	52	0.973	1
5	M4_0	4	M4	5	45	0	0
5	M4_0	4	M4	6	14_15_31_34_36_37_41	0.961175	1
5	M4_0	4	M4	7	26_38	0	0
5	M4_0	4	M4	8	22_24_25	0	0
5	M4_0	4	M4	9	17_19_21	0	0
5	M4_0	4	M4	10	9	0.847165	1
5	M4_0	4	M4	11	5	0	0
5	M4_0	4	M4	12	4	0	0
5	M4_0	4	M4	13	1	0	0
5	M4_0	4	M4	14	0	0.82884	1
6	M5_0	5	M5	0	76	0	0
6	M5_0	5	M5	1	48_66	0	0
6	M5_0	5	M5	2	3_6_13_16_18_20_23_39_40_42_47_56_59_60_62_63	0	0
6	M5_0	5	M5	3	49_61	0.584476	0.772691
6	M5_0	5	M5	4	52	0	0
6	M5_0	5	M5	5	45	0	0
6	M5_0	5	M5	6	14_15_31_34_36_37_41	0.954477	1
6	M5_0	5	M5	7	26_38	0	0
6	M5_0	5	M5	8	22_24_25	0	0
6	M5_0	5	M5	9	17_19_21	0	0
6	M5_0	5	M5	10	9	0.889261	1
6	M5_0	5	M5	11	5	0	0
6	M5_0	5	M5	12	4	0	0
6	M5_0	5	M5	13	1	0	0
6	M5_0	5	M5	14	0	0.852022	1
7	M6_0	6	M6	0	76	0.0957287	0.241562
7	M6_0	6	M6	1	48_66	0	0
7	M6_0	6	M6	2	3_6_13_16_18_20_23_39_40_42_47_56_59_60_62_63	0.954848	1
7	M6_0	6	M6	3	49_61	0	0
7	M6_0	6	M6	4	52	0	0
7	M6_0	6	M6	5	45	0	0
7	M6_0	6	M6	6	14_15_31_34_36_37_41	0	0
7	M6_0	6	M6	7	26_38	0	0
7	M6_0	6	M6	8	22_24_25	0	0
7	M6_0	6	M6	9	17_19_21	0	0
7	M6_0	6	M6	10	9	0	0
7	M6_0	6	M6	11	5	0	0
7	M6_0	6	M6	12	4	0	0
7	M6_0	6	M6	13	1	0	0
7	M6_0	6	M6	14	0	0.83481	1
8	M7_0	7	M7	0	76	0	0
8	M7_0	7	M7	1	48_66	0.942109	1
8	M7_0	7	M7	2	3_6_13_16_18_20_23_39_40_42_47_56_59_60_62_63	0	0
8	M7_0	7	M7	3	49_61	0	0
8	M7_0	7	M7	4	52	0	0
8	M7_0	7	M7	5	45	0	0
8	M7_0	7	M7	6	14_15_31_34_36_37_41	0.969235	1
8	M7_0	7	M7	7	26_38	0	0
8	M7_0	7	M7	8	22_24_25	0	0
8	M7_0	7	M7	9	17_19_21	0	0
8	M7_0	7	M7	10	9	0.872523	1
8	M7_0	7	M7	11	5	0	0
8	M7_0	7	M7	12	4	0	0
8	M7_0	7	M7	13	1	0	0
