5 #anatomical sites
6 #samples
10 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	41_47	0	0
0	P_0	0	P	1	42_43_44	0	0
0	P_0	0	P	2	38_40	0	0
0	P_0	0	P	3	26_30_34_36	0	0
0	P_0	0	P	4	4_5_9_16_35	0	0
0	P_0	0	P	5	11_13_25_29_32	0	0
0	P_0	0	P	6	2_3_7_8_10_12_22_24	0	0
0	P_0	0	P	7	19	0.0933089	0.242551
0	P_0	0	P	8	6_14_15_17	0.523521	0.650178
0	P_0	0	P	9	0_1	0.854483	1
1	P_1	0	P	0	41_47	0	0
1	P_1	0	P	1	42_43_44	0	0
1	P_1	0	P	2	38_40	0	0
1	P_1	0	P	3	26_30_34_36	0	0
1	P_1	0	P	4	4_5_9_16_35	0	0
1	P_1	0	P	5	11_13_25_29_32	0	0
1	P_1	0	P	6	2_3_7_8_10_12_22_24	0	0
1	P_1	0	P	7	19	0.089212	0.232309
1	P_1	0	P	8	6_14_15_17	0.914214	1
1	P_1	0	P	9	0_1	0.997903	1
2	M1_0	1	M1	0	41_47	0	0
2	M1_0	1	M1	1	42_43_44	0	0
2	M1_0	1	M1	2	38_40	0	0
2	M1_0	1	M1	3	26_30_34_36	0	0
2	M1_0	1	M1	4	4_5_9_16_35	0	0
2	M1_0	1	M1	5	11_13_25_29_32	0	0
2	M1_0	1	M1	6	2_3_7_8_10_12_22_24	0.841732	0.939681
2	M1_0	1	M1	7	19	0	0
2	M1_0	1	M1	8	6_14_15_17	0	0
2	M1_0	1	M1	9	0_1	0.895854	1
3	M2_0	2	M2	0	41_47	0	0
3	M2_0	2	M2	1	42_43_44	0	0
3	M2_0	2	M2	2	38_40	0.170069	0.292216
3	M2_0	2	M2	3	26_30_34_36	0	0
3	M2_0	2	M2	4	4_5_9_16_35	0	0
3	M2_0	2	M2	5	11_13_25_29_32	0.978715	1
3	M2_0	2	M2	6	2_3_7_8_10_12_22_24	0	0
3	M2_0	2	M2	7	19	0	0
3	M2_0	2	M2	8	6_14_15_17	0	0
3	M2_0	2	M2	9	0_1	0.903136	1
4	M3_0	3	M3	0	41_47	0.250813	0.398058
4	M3_0	3	M3	1	42_43_44	0	0
4	M3_0	3	M3	2	38_40	0	0
4	M3_0	3	M3	3	26_30_34_36	0	0
4	M3_0	3	M3	4	4_5_9_16_35	0.87239	0.99725
4	M3_0	3	M3	5	11_13_25_29_32	0	0
4	M3_0	3	M3	6	2_3_7_8_10_12_22_24	0	0
4	M3_0	3	M3	7	19	0	0
4	M3_0	3	M3	8	6_14_15_17	0	0
4	M3_0	3	M3	9	0_1	0.780566	0.968214
5	M4_0	4	M4	0	41_47	0	0
5	M4_0	4	M4	1	42_43_44	0.176983	0.280287
5	M4_0	4	M4	2	38_40	0	0
5	M4_0	4	M4	3	26_30_34_36	0.966925	1
5	M4_0	4	M4	4	4_5_9_16_35	0	0
5	M4_0	4	M4	5	11_13_25_29_32	0	0
5	M4_0	4	M4	6	2_3_7_8_10_12_22_24	0	0
5	M4_0	4	M4	7	19	0.926455	1
5	M4_0	4	M4	8	6_14_15_17	0.949504	1
5	M4_0	4	M4	9	0_1	0.890118	1
