7 #anatomical sites
8 #samples
16 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	7_19_20_47_50_67_71_76_92	0	0
0	P_0	0	P	1	60_88	0.115394	0.225265
0	P_0	0	P	2	33_36_49_64_65_70_75_85	0	0
0	P_0	0	P	3	69_78_80_81	0.102481	0.171954
0	P_0	0	P	4	2_11_16_37_51_61_68_74	0	0
0	P_0	0	P	5	45_52_55_58_73	0	0
0	P_0	0	P	6	66	0	0
0	P_0	0	P	7	57_63	0	0
0	P_0	0	P	8	4_6_8_9_18_23_27_35_38_39_40_42_46_59	0.422009	0.484654
0	P_0	0	P	9	3_15_17_22_24_29_32_34_53_56	0.48653	0.562666
0	P_0	0	P	10	10_13_14_30	0	0
0	P_0	0	P	11	26	0	0
0	P_0	0	P	12	12_21	0	0
0	P_0	0	P	13	5	0	0
0	P_0	0	P	14	1	0.805142	1
0	P_0	0	P	15	0	0.897825	1
1	P_1	0	P	0	7_19_20_47_50_67_71_76_92	0	0
1	P_1	0	P	1	60_88	0	0
1	P_1	0	P	2	33_36_49_64_65_70_75_85	0	0
1	P_1	0	P	3	69_78_80_81	0.0906176	0.158175
1	P_1	0	P	4	2_11_16_37_51_61_68_74	0	0
1	P_1	0	P	5	45_52_55_58_73	0	0
1	P_1	0	P	6	66	0	0
1	P_1	0	P	7	57_63	0	0
1	P_1	0	P	8	4_6_8_9_18_23_27_35_38_39_40_42_46_59	0.474639	0.538771
1	P_1	0	P	9	3_15_17_22_24_29_32_34_53_56	0.483719	0.560489
1	P_1	0	P	10	10_13_14_30	0	0
1	P_1	0	P	11	26	0	0
1	P_1	0	P	12	12_21	0	0
1	P_1	0	P	13	5	0	0
1	P_1	0	P	14	1	0.825539	1
1	P_1	0	P	15	0	0.868419	1
2	M1_0	1	M1	0	7_19_20_47_50_67_71_76_92	0	0
2	M1_0	1	M1	1	60_88	0	0
2	M1_0	1	M1	2	33_36_49_64_65_70_75_85	0	0
2	M1_0	1	M1	3	69_78_80_81	0	0
2	M1_0	1	M1	4	2_11_16_37_51_61_68_74	0	0
2	M1_0	1	M1	5	45_52_55_58_73	0	0
2	M1_0	1	M1	6	66	0	0
2	M1_0	1	M1	7	57_63	0	0
2	M1_0	1	M1	8	4_6_8_9_18_23_27_35_38_39_40_42_46_59	0	0
2	M1_0	1	M1	9	3_15_17_22_24_29_32_34_53_56	0	0
2	M1_0	1	M1	10	10_13_14_30	0	0
2	M1_0	1	M1	11	26	0.46817	0.733642
2	M1_0	1	M1	12	12_21	0.920304	1
2	M1_0	1	M1	13	5	0.734309	1
2	M1_0	1	M1	14	1	0.83753	1
2	M1_0	1	M1	15	0	0.998545	1
3	M2_0	2	M2	0	7_19_20_47_50_67_71_76_92	0	0
3	M2_0	2	M2	1	60_88	0	0
3	M2_0	2	M2	2	33_36_49_64_65_70_75_85	0	0
3	M2_0	2	M2	3	69_78_80_81	0	0
3	M2_0	2	M2	4	2_11_16_37_51_61_68_74	0.819339	0.915029
3	M2_0	2	M2	5	45_52_55_58_73	0.103256	0.163753
3	M2_0	2	M2	6	66	0	0
3	M2_0	2	M2	7	57_63	0	0
3	M2_0	2	M2	8	4_6_8_9_18_23_27_35_38_39_40_42_46_59	0	0
3	M2_0	2	M2	9	3_15_17_22_24_29_32_34_53_56	0	0
3	M2_0	2	M2	10	10_13_14_30	0.0987723	0.16835
3	M2_0	2	M2	11	26	0	0
3	M2_0	2	M2	12	12_21	0	0
3	M2_0	2	M2	13	5	0.050246	0.173348
3	M2_0	2	M2	14	1	0.0849092	0.236828
3	M2_0	2	M2	15	0	0.794257	1
4	M3_0	3	M3	0	7_19_20_47_50_67_71_76_92	0.312738	0.382839
4	M3_0	3	M3	1	60_88	0	0
4	M3_0	3	M3	2	33_36_49_64_65_70_75_85	0	0
4	M3_0	3	M3	3	69_78_80_81	0	0
4	M3_0	3	M3	4	2_11_16_37_51_61_68_74	0	0
4	M3_0	3	M3	5	45_52_55_58_73	0	0
4	M3_0	3	M3	6	66	0	0
4	M3_0	3	M3	7	57_63	0.540084	0.720824
4	M3_0	3	M3	8	4_6_8_9_18_23_27_35_38_39_40_42_46_59	0	0
4	M3_0	3	M3	9	3_15_17_22_24_29_32_34_53_56	0.548719	0.629016
4	M3_0	3	M3	10	10_13_14_30	0	0
4	M3_0	3	M3	11	26	0	0
4	M3_0	3	M3	12	12_21	0	0
4	M3_0	3	M3	13	5	0	0
4	M3_0	3	M3	14	1	0.576437	0.845986
4	M3_0	3	M3	15	0	0.927258	1
5	M4_0	4	M4	0	7_19_20_47_50_67_71_76_92	0	0
5	M4_0	4	M4	1	60_88	0	0
5	M4_0	4	M4	2	33_36_49_64_65_70_75_85	0	0
5	M4_0	4	M4	3	69_78_80_81	0	0
5	M4_0	4	M4	4	2_11_16_37_51_61_68_74	0	0
5	M4_0	4	M4	5	45_52_55_58_73	0	0
