5 #anatomical sites
6 #samples
7 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	1_4_5_8_11_14_16_22_25_26_29_31_33_34_36_48_49_50_51_52_53_61_62	0	0
0	P_0	0	P	1	7_9_10_20_24_32_42_44_46_47_60	0	0
0	P_0	0	P	2	35_37	0	0
0	P_0	0	P	3	18_19_28_30	0	0
0	P_0	0	P	4	6_12	0	0
0	P_0	0	P	5	3	0.622242	0.892696
0	P_0	0	P	6	0	0.807698	1
1	P_1	0	P	0	1_4_5_8_11_14_16_22_25_26_29_31_33_34_36_48_49_50_51_52_53_61_62	0	0
1	P_1	0	P	1	7_9_10_20_24_32_42_44_46_47_60	0	0
1	P_1	0	P	2	35_37	0	0
1	P_1	0	P	3	18_19_28_30	0	0
1	P_1	0	P	4	6_12	0	0
1	P_1	0	P	5	3	0	0
1	P_1	0	P	6	0	0.916103	1
2	M1_0	1	M1	0	1_4_5_8_11_14_16_22_25_26_29_31_33_34_36_48_49_50_51_52_53_61_62	0	0
2	M1_0	1	M1	1	7_9_10_20_24_32_42_44_46_47_60	0	0
2	M1_0	1	M1	2	35_37	0	0
2	M1_0	1	M1	3	18_19_28_30	0	0
2	M1_0	1	M1	4	6_12	0.857838	1
2	M1_0	1	M1	5	3	0	0
2	M1_0	1	M1	6	0	0.911601	1
3	M2_0	2	M2	0	1_4_5_8_11_14_16_22_25_26_29_31_33_34_36_48_49_50_51_52_53_61_62	0	0
3	M2_0	2	M2	1	7_9_10_20_24_32_42_44_46_47_60	0.947636	1
3	M2_0	2	M2	2	35_37	0	0
3	M2_0	2	M2	3	18_19_28_30	0	0
3	M2_0	2	M2	4	6_12	0	0
3	M2_0	2	M2	5	3	0	0
3	M2_0	2	M2	6	0	0.786692	1
4	M3_0	3	M3	0	1_4_5_8_11_14_16_22_25_26_29_31_33_34_36_48_49_50_51_52_53_61_62	0	0
4	M3_0	3	M3	1	7_9_10_20_24_32_42_44_46_47_60	0	0
4	M3_0	3	M3	2	35_37	0.338469	0.493794
4	M3_0	3	M3	3	18_19_28_30	0.992065	1
4	M3_0	3	M3	4	6_12	0.884275	1
4	M3_0	3	M3	5	3	0	0
4	M3_0	3	M3	6	0	0.773385	1
5	M4_0	4	M4	0	1_4_5_8_11_14_16_22_25_26_29_31_33_34_36_48_49_50_51_52_53_61_62	0.552897	0.605987
5	M4_0	4	M4	1	7_9_10_20_24_32_42_44_46_47_60	0	0
5	M4_0	4	M4	2	35_37	0	0
5	M4_0	4	M4	3	18_19_28_30	0	0
5	M4_0	4	M4	4	6_12	0	0
5	M4_0	4	M4	5	3	0.114591	0.273032
5	M4_0	4	M4	6	0	0.86051	1
