9 #anatomical sites
10 #samples
66 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	93	103
0	P_0	0	P	1	1	119	90
0	P_0	0	P	2	2	119	71
0	P_0	0	P	3	3	207	0
0	P_0	0	P	4	4	211	0
0	P_0	0	P	5	6	184	2
0	P_0	0	P	6	7	199	0
0	P_0	0	P	7	8	217	1
0	P_0	0	P	8	9	198	0
0	P_0	0	P	9	10	196	0
0	P_0	0	P	10	11	193	0
0	P_0	0	P	11	12	189	1
0	P_0	0	P	12	14	200	0
0	P_0	0	P	13	15	207	1
0	P_0	0	P	14	16	192	0
0	P_0	0	P	15	17	213	0
0	P_0	0	P	16	18	219	2
0	P_0	0	P	17	19	194	0
0	P_0	0	P	18	20	205	0
0	P_0	0	P	19	21	214	1
0	P_0	0	P	20	23	109	78
0	P_0	0	P	21	24	218	0
0	P_0	0	P	22	25	198	0
0	P_0	0	P	23	26	213	0
0	P_0	0	P	24	27	217	0
0	P_0	0	P	25	28	190	0
0	P_0	0	P	26	29	196	0
0	P_0	0	P	27	30	126	72
0	P_0	0	P	28	31	188	0
0	P_0	0	P	29	33	203	0
0	P_0	0	P	30	35	189	0
0	P_0	0	P	31	39	222	0
0	P_0	0	P	32	41	195	0
0	P_0	0	P	33	43	119	75
0	P_0	0	P	34	44	204	0
0	P_0	0	P	35	45	208	0
0	P_0	0	P	36	47	222	1
0	P_0	0	P	37	49	211	1
0	P_0	0	P	38	51	206	0
0	P_0	0	P	39	52	120	85
0	P_0	0	P	40	54	211	0
0	P_0	0	P	41	55	155	0
0	P_0	0	P	42	57	180	1
0	P_0	0	P	43	58	162	0
0	P_0	0	P	44	59	174	0
0	P_0	0	P	45	62	195	0
0	P_0	0	P	46	66	214	0
0	P_0	0	P	47	67	191	0
0	P_0	0	P	48	70	197	0
0	P_0	0	P	49	72	184	0
0	P_0	0	P	50	73	177	1
0	P_0	0	P	51	74	208	0
0	P_0	0	P	52	75	201	0
0	P_0	0	P	53	77	183	2
0	P_0	0	P	54	78	212	0
0	P_0	0	P	55	82	194	0
0	P_0	0	P	56	83	194	0
0	P_0	0	P	57	85	191	0
0	P_0	0	P	58	86	194	0
0	P_0	0	P	59	89	203	0
0	P_0	0	P	60	90	181	0
0	P_0	0	P	61	91	195	0
0	P_0	0	P	62	92	196	0
0	P_0	0	P	63	96	234	0
0	P_0	0	P	64	100	185	0
0	P_0	0	P	65	105	192	0
1	P_1	0	P	0	0	93	101
1	P_1	0	P	1	1	79	94
1	P_1	0	P	2	2	142	48
1	P_1	0	P	3	3	237	0
1	P_1	0	P	4	4	202	0
1	P_1	0	P	5	6	193	0
1	P_1	0	P	6	7	222	0
1	P_1	0	P	7	8	209	0
1	P_1	0	P	8	9	197	0
1	P_1	0	P	9	10	210	0
1	P_1	0	P	10	11	182	0
1	P_1	0	P	11	12	215	0
1	P_1	0	P	12	14	207	1
1	P_1	0	P	13	15	163	0
1	P_1	0	P	14	16	209	0
1	P_1	0	P	15	17	182	0
1	P_1	0	P	16	18	203	0
1	P_1	0	P	17	19	173	0
1	P_1	0	P	18	20	183	0
1	P_1	0	P	19	21	174	0
1	P_1	0	P	20	23	151	40
1	P_1	0	P	21	24	224	0
1	P_1	0	P	22	25	185	0
1	P_1	0	P	23	26	197	0
1	P_1	0	P	24	27	187	0
1	P_1	0	P	25	28	204	0
1	P_1	0	P	26	29	194	0
1	P_1	0	P	27	30	145	41
1	P_1	0	P	28	31	224	0
1	P_1	0	P	29	33	193	1
