10 #anatomical sites
11 #samples
79 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	120	112
0	P_0	0	P	1	1	139	69
0	P_0	0	P	2	2	191	0
0	P_0	0	P	3	3	216	0
0	P_0	0	P	4	4	192	0
0	P_0	0	P	5	5	184	0
0	P_0	0	P	6	6	206	0
0	P_0	0	P	7	7	130	67
0	P_0	0	P	8	8	186	0
0	P_0	0	P	9	9	197	0
0	P_0	0	P	10	10	201	1
0	P_0	0	P	11	11	202	0
0	P_0	0	P	12	12	209	0
0	P_0	0	P	13	13	187	0
0	P_0	0	P	14	14	198	1
0	P_0	0	P	15	15	219	0
0	P_0	0	P	16	16	206	0
0	P_0	0	P	17	17	212	0
0	P_0	0	P	18	18	207	0
0	P_0	0	P	19	19	192	0
0	P_0	0	P	20	20	210	1
0	P_0	0	P	21	21	192	0
0	P_0	0	P	22	22	197	0
0	P_0	0	P	23	23	145	74
0	P_0	0	P	24	24	201	0
0	P_0	0	P	25	25	213	0
0	P_0	0	P	26	26	215	0
0	P_0	0	P	27	27	174	0
0	P_0	0	P	28	28	180	0
0	P_0	0	P	29	29	183	0
0	P_0	0	P	30	30	130	72
0	P_0	0	P	31	31	130	68
0	P_0	0	P	32	32	126	66
0	P_0	0	P	33	33	131	57
0	P_0	0	P	34	34	191	1
0	P_0	0	P	35	35	190	0
0	P_0	0	P	36	36	199	1
0	P_0	0	P	37	37	198	0
0	P_0	0	P	38	38	195	0
0	P_0	0	P	39	39	163	34
0	P_0	0	P	40	40	185	0
0	P_0	0	P	41	41	150	31
0	P_0	0	P	42	42	196	0
0	P_0	0	P	43	43	203	0
0	P_0	0	P	44	44	190	0
0	P_0	0	P	45	45	219	0
0	P_0	0	P	46	46	186	0
0	P_0	0	P	47	47	206	0
0	P_0	0	P	48	48	185	35
0	P_0	0	P	49	49	197	0
0	P_0	0	P	50	50	231	0
0	P_0	0	P	51	51	203	0
0	P_0	0	P	52	52	200	0
0	P_0	0	P	53	53	196	1
0	P_0	0	P	54	54	212	0
0	P_0	0	P	55	55	191	0
0	P_0	0	P	56	56	200	0
0	P_0	0	P	57	57	192	0
0	P_0	0	P	58	58	231	2
0	P_0	0	P	59	59	205	0
0	P_0	0	P	60	63	237	0
0	P_0	0	P	61	64	185	0
0	P_0	0	P	62	65	161	38
0	P_0	0	P	63	66	213	0
0	P_0	0	P	64	68	156	36
0	P_0	0	P	65	71	218	0
0	P_0	0	P	66	73	232	1
0	P_0	0	P	67	74	182	0
0	P_0	0	P	68	75	198	1
0	P_0	0	P	69	77	150	35
0	P_0	0	P	70	79	175	2
0	P_0	0	P	71	81	172	0
0	P_0	0	P	72	82	169	0
0	P_0	0	P	73	83	151	35
0	P_0	0	P	74	84	181	0
0	P_0	0	P	75	87	170	1
0	P_0	0	P	76	88	190	0
0	P_0	0	P	77	91	194	0
0	P_0	0	P	78	92	231	0
1	P_1	0	P	0	0	82	98
1	P_1	0	P	1	1	101	117
1	P_1	0	P	2	2	220	1
1	P_1	0	P	3	3	192	0
1	P_1	0	P	4	4	207	0
1	P_1	0	P	5	5	181	0
1	P_1	0	P	6	6	179	0
1	P_1	0	P	7	7	78	94
1	P_1	0	P	8	8	199	1
1	P_1	0	P	9	9	194	0
1	P_1	0	P	10	10	197	0
1	P_1	0	P	11	11	181	0
1	P_1	0	P	12	12	194	0
1	P_1	0	P	13	13	215	0
1	P_1	0	P	14	14	173	0
1	P_1	0	P	15	15	206	0
1	P_1	0	P	16	16	192	1
1	P_1	0	P	17	17	207	0
1	P_1	0	P	18	18	204	0
1	P_1	0	P	19	19	164	0
1	P_1	0	P	20	20	203	0
1	P_1	0	P	21	21	201	0
1	P_1	0	P	22	22	183	0
1	P_1	0	P	23	23	96	112
1	P_1	0	P	24	24	204	0
1	P_1	0	P	25	25	202	0
1	P_1	0	P	26	26	218	0
1	P_1	0	P	27	27	216	0
1	P_1	0	P	28	28	186	0
1	P_1	0	P	29	29	183	0
1	P_1	0	P	30	30	104	88
1	P_1	0	P	31	31	104	81
1	P_1	0	P	32	32	91	109
1	P_1	0	P	33	33	103	106
1	P_1	0	P	34	34	227	0
1	P_1	0	P	35	35	212	0
