5 #anatomical sites
6 #samples
51 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	92	104
0	P_0	0	P	1	1	184	14
0	P_0	0	P	2	2	181	14
0	P_0	0	P	3	3	206	0
0	P_0	0	P	4	4	205	0
0	P_0	0	P	5	5	218	0
0	P_0	0	P	6	6	181	15
0	P_0	0	P	7	7	214	0
0	P_0	0	P	8	8	192	14
0	P_0	0	P	9	9	189	11
0	P_0	0	P	10	11	180	16
0	P_0	0	P	11	12	208	0
0	P_0	0	P	12	13	157	9
0	P_0	0	P	13	14	212	0
0	P_0	0	P	14	15	186	0
0	P_0	0	P	15	16	196	13
0	P_0	0	P	16	17	208	0
0	P_0	0	P	17	18	176	0
0	P_0	0	P	18	19	118	82
0	P_0	0	P	19	20	189	10
0	P_0	0	P	20	21	200	0
0	P_0	0	P	21	22	125	77
0	P_0	0	P	22	23	205	0
0	P_0	0	P	23	24	172	10
0	P_0	0	P	24	25	130	57
0	P_0	0	P	25	26	207	0
0	P_0	0	P	26	27	179	14
0	P_0	0	P	27	28	211	0
0	P_0	0	P	28	29	130	69
0	P_0	0	P	29	30	216	0
0	P_0	0	P	30	31	205	14
0	P_0	0	P	31	32	121	81
0	P_0	0	P	32	33	135	99
0	P_0	0	P	33	34	206	0
0	P_0	0	P	34	35	175	19
0	P_0	0	P	35	36	185	14
0	P_0	0	P	36	37	210	0
0	P_0	0	P	37	38	199	1
0	P_0	0	P	38	39	195	0
0	P_0	0	P	39	41	218	0
0	P_0	0	P	40	42	234	1
0	P_0	0	P	41	43	200	0
0	P_0	0	P	42	44	176	0
0	P_0	0	P	43	45	229	0
0	P_0	0	P	44	46	196	0
0	P_0	0	P	45	47	221	0
0	P_0	0	P	46	48	115	79
0	P_0	0	P	47	51	190	0
0	P_0	0	P	48	55	204	0
0	P_0	0	P	49	57	209	0
0	P_0	0	P	50	58	211	0
1	P_1	0	P	0	0	93	95
1	P_1	0	P	1	1	110	81
1	P_1	0	P	2	2	104	82
1	P_1	0	P	3	3	184	0
1	P_1	0	P	4	4	189	0
1	P_1	0	P	5	5	201	0
1	P_1	0	P	6	6	98	95
1	P_1	0	P	7	7	217	0
1	P_1	0	P	8	8	129	91
1	P_1	0	P	9	9	128	85
1	P_1	0	P	10	11	122	87
1	P_1	0	P	11	12	208	0
1	P_1	0	P	12	13	123	88
1	P_1	0	P	13	14	218	0
1	P_1	0	P	14	15	227	1
1	P_1	0	P	15	16	113	95
1	P_1	0	P	16	17	195	0
1	P_1	0	P	17	18	201	0
1	P_1	0	P	18	19	187	1
1	P_1	0	P	19	20	113	81
1	P_1	0	P	20	21	186	0
1	P_1	0	P	21	22	214	0
1	P_1	0	P	22	23	197	0
1	P_1	0	P	23	24	120	86
1	P_1	0	P	24	25	206	0
1	P_1	0	P	25	26	187	0
