9 #anatomical sites
10 #samples
3 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	176	0.504293	0.753614
0	P_0	0	P	1	1305	0	0
0	P_0	0	P	2	683	0	0
1	P_1	0	P	0	176	0.149927	0.338213
1	P_1	0	P	1	1305	0	0
1	P_1	0	P	2	683	0	0
2	M1_0	1	M1	0	176	0.676226	0.947374
2	M1_0	1	M1	1	1305	0	0
2	M1_0	1	M1	2	683	0	0
3	M2_0	2	M2	0	176	0.611595	0.865673
3	M2_0	2	M2	1	1305	0	0
3	M2_0	2	M2	2	683	0.773385	1
4	M3_0	3	M3	0	176	0.651548	0.924024
4	M3_0	3	M3	1	1305	0	0
4	M3_0	3	M3	2	683	0	0
5	M4_0	4	M4	0	176	0.618029	0.879392
5	M4_0	4	M4	1	1305	0	0
5	M4_0	4	M4	2	683	0	0
6	M5_0	5	M5	0	176	0.650141	0.909313
6	M5_0	5	M5	1	1305	0	0
6	M5_0	5	M5	2	683	0	0
7	M6_0	6	M6	0	176	0.675917	0.934786
7	M6_0	6	M6	1	1305	0	0
7	M6_0	6	M6	2	683	0.590098	0.855207
8	M7_0	7	M7	0	176	0.771221	1
8	M7_0	7	M7	1	1305	0	0
8	M7_0	7	M7	2	683	0	0
9	M8_0	8	M8	0	176	0.612506	0.882222
9	M8_0	8	M8	1	1305	0.699896	0.978717
9	M8_0	8	M8	2	683	0	0
