8 #anatomical sites
9 #samples
12 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_1	0	P	0	11_47	0.744613	0.933038
0	P_1	0	P	1	2121_623_3971_1365	0	0
0	P_1	0	P	2	4634_5572_4081_2790_705_4904_1086_4537_1674_2205	0	0
0	P_1	0	P	3	2433_2660_2196_2011_957	0.185144	0.263145
0	P_1	0	P	4	4978_3789_4453_4047	0	0
0	P_1	0	P	5	2146_3977_949_5221_1809_1501	0	0
0	P_1	0	P	6	2997	0	0
0	P_1	0	P	7	113	0.123496	0.30029
0	P_1	0	P	8	3671_3775_4160_3773	0	0
0	P_1	0	P	9	3986_5771	0	0
0	P_1	0	P	10	982_3457_3459_3320_52_2739_3499_2814_3315	0	0
0	P_1	0	P	11	2855	0.0521591	0.179728
1	P_0	0	P	0	11_47	0.70399	0.902293
1	P_0	0	P	1	2121_623_3971_1365	0	0
1	P_0	0	P	2	4634_5572_4081_2790_705_4904_1086_4537_1674_2205	0	0
1	P_0	0	P	3	2433_2660_2196_2011_957	0.685746	0.806137
1	P_0	0	P	4	4978_3789_4453_4047	0	0
1	P_0	0	P	5	2146_3977_949_5221_1809_1501	0	0
1	P_0	0	P	6	2997	0.61705	0.899208
1	P_0	0	P	7	113	0	0
1	P_0	0	P	8	3671_3775_4160_3773	0	0
1	P_0	0	P	9	3986_5771	0	0
1	P_0	0	P	10	982_3457_3459_3320_52_2739_3499_2814_3315	0	0
1	P_0	0	P	11	2855	0	0
2	M1_0	1	M1	0	11_47	0	0
2	M1_0	1	M1	1	2121_623_3971_1365	0	0
2	M1_0	1	M1	2	4634_5572_4081_2790_705_4904_1086_4537_1674_2205	0	0
2	M1_0	1	M1	3	2433_2660_2196_2011_957	0	0
2	M1_0	1	M1	4	4978_3789_4453_4047	0	0
2	M1_0	1	M1	5	2146_3977_949_5221_1809_1501	0	0
2	M1_0	1	M1	6	2997	0	0
2	M1_0	1	M1	7	113	0	0
2	M1_0	1	M1	8	3671_3775_4160_3773	0	0
2	M1_0	1	M1	9	3986_5771	0	0
2	M1_0	1	M1	10	982_3457_3459_3320_52_2739_3499_2814_3315	0.390107	0.466968
2	M1_0	1	M1	11	2855	0	0
3	M2_0	2	M2	0	11_47	0.735106	0.935969
3	M2_0	2	M2	1	2121_623_3971_1365	0.728189	0.86468
3	M2_0	2	M2	2	4634_5572_4081_2790_705_4904_1086_4537_1674_2205	0	0
3	M2_0	2	M2	3	2433_2660_2196_2011_957	0	0
3	M2_0	2	M2	4	4978_3789_4453_4047	0	0
