9 #anatomical sites
10 #samples
21 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	2930_417_450_9047_6507_8363_4553_7284_4260_8761_8881_7895_1901_2924_9150_8533_3716_7331_9143_6871_9342_9348_8401_1966_524_6880_961_9350_349_5864_5567_8879_5054_9860_9330_8873_3992_9455_8538_648_3137_8636_8534_5951_8375_8682_5270_1060_5661_9042	0	0
0	P_0	0	P	1	3859_5155_7545_8431_2057_6761_4626_3671_7670_5731_5967_6554_3384_3386_4125_1293_558_2935_4536_2660_7005_1521_3207_3205_8040_2784_3673_5839_5969_7546_7241_3860_7924_3456_3455_3143_3945_7956_1807_4572_5316_5836_7279_7247_7495_7607_2690_317_8519_4323_5965_7541_6140_3950_2144_4405_3946_1543_1048_8517_1294_5215_3314_7497_3144_705_7001_743_2145_5688_4287_1042_7003_7131_4533_6551	0.784355	0.815537
0	P_0	0	P	2	3925_1889_8617_6663_6530_3274_2183_8292_6524_6086_11401_4503_2581_4352_2361_2272_2876_5250_6983_10436_3658_6090_3656_3484_7878_6141_3924_11503_11565_7972_10104_11132_5597_2237_11395_7042_6360_2189_8613_7540_6293_11511_5377_6149_11090_6529_4430_10523_10529_11601_3990_9015_4972_7576_11451_11546	0	0
0	P_0	0	P	3	3626_4265_6411_5006_2151_194_8624_6495_9742_196_10880_4064_7026_7195_5350_6867_4336_236_5063_5784_112_3257_1723_1303_5007_2981_6868_2832_5120_2257_1768_2253_4392_3080_3395_3817_5871_1241_7426_4832_6155_4465_6498_8307_7233_6129_382_1858_3738_503_10195_2987_6160_1761_3421_5201_8012_5912_1857_5426_2985_7681_4226_10711_4266_1061_4766_3322_8625_3878_5827_10715_504_4961_3698_2191_10717_3071_119_3819_3570_10901_127_5913_726_9523_5345_10731	0	0
0	P_0	0	P	4	8642_8922_8973_8650	0.231207	0.328914
0	P_0	0	P	5	174_252_228	0.719503	0.880427
0	P_0	0	P	6	11621_11519_11614	0	0
0	P_0	0	P	7	698_640_23_46_489_693_483_360_513_517	0	0
0	P_0	0	P	8	4657_10038_4515_6105_3972_4788_8741_7527_3918_4081_5943_9035_8459_2454_5415_9837_7461_8254_7554_5381_4366_1927_8093_3890_7529_8611_3539_9312_2312_2227_9627_4696_9532_9629	0	0
0	P_0	0	P	9	2110	0.0111187	0.0877133
0	P_0	0	P	10	3353_1623_7995_10417_9663_7778_1621_4236_10678_3240_5446_5394_6244_6827_2043_10784_3936_7017_7564_10788_10831_10674_11034_9431_1438_4676_9308_4291_3122_7019_10830_3285_9665_1021_5019_1696_8052_6250_1981_8672_8466_1503_1784_5011_6429_10468_8053_5519_7081_9778_6888_4240_1751_5800_1120_10485_5895_4680_2428_7865_11030_9871_6347_10797	0	0
0	P_0	0	P	11	11526_10988_9726_10320_9496_9782_11434	0	0
0	P_0	0	P	12	10186_9960_10099_11139_9100_10620_9684_9415_10102	0	0
0	P_0	0	P	13	8999_8658_9109_8657_9299	0.149457	0.221342
0	P_0	0	P	14	11923_12016_12185_12014_11727	0	0
0	P_0	0	P	15	1033_1034_1220	0	0
0	P_0	0	P	16	167_150_190_9185_144_9279_148	0	0
0	P_0	0	P	17	807_949_1158_810_1273	0	0
0	P_0	0	P	18	872_849_1318	0	0
0	P_0	0	P	19	8588	0.433781	0.673829
0	P_0	0	P	20	124	0	0
1	P_1	0	P	0	2930_417_450_9047_6507_8363_4553_7284_4260_8761_8881_7895_1901_2924_9150_8533_3716_7331_9143_6871_9342_9348_8401_1966_524_6880_961_9350_349_5864_5567_8879_5054_9860_9330_8873_3992_9455_8538_648_3137_8636_8534_5951_8375_8682_5270_1060_5661_9042	0	0
