5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.7965188601596529	1	93	97
0	P	0	P	1	1	0.07918027981409978	0.3320496783229207	183	18
0	P	0	P	2	6;7;8	0.0	0.015872995813130897	627	0
0	P	0	P	3	4;16	0.0	0.02456995004121462	404	0
0	P	0	P	4	17	0.0	0.05319072880421345	185	0
0	P	0	P	5	18	0.0	0.051545699831482585	191	0
1	M1	1	M1	0	0	0.7349456386734685	1	99	91
1	M1	1	M1	1	1	0.0	0.05101973727906271	193	0
1	M1	1	M1	2	6;7;8	0.0	0.01858732836633702	535	0
1	M1	1	M1	3	4;16	0.0	0.023474113423241284	423	0
1	M1	1	M1	4	17	0.0	0.0495043378213925	199	0
1	M1	1	M1	5	18	0.0	0.05952274235856317	165	0
2	M2	2	M2	0	0	0.7554853892469251	1	101	96
2	M2	2	M2	1	1	0.0	0.05290930440355724	186	0
2	M2	2	M2	2	6;7;8	0.8630296712947203	1	305	299
2	M2	2	M2	3	4;16	0.0	0.025125548431841727	395	0
2	M2	2	M2	4	17	0.0	0.052355295784741844	188	0
2	M2	2	M2	5	18	0.0	0.053762655413413206	183	0
3	M3	3	M3	0	0	0.8402551800545812	1	96	108
3	M3	3	M3	1	1	0.0	0.049999368698825125	197	0
3	M3	3	M3	2	6;7;8	0.0	0.015999979454293184	622	0
3	M3	3	M3	3	4;16	0.9105183087707303	1	177	204
3	M3	3	M3	4	17	0.0	0.04784633698471555	206	0
3	M3	3	M3	5	18	0.08990957724554048	0.3599273007983559	173	19
4	M4	4	M4	0	0	0.7612964445751829	1	106	101
4	M4	4	M4	1	1	0.0	0.05101973727906271	193	0
4	M4	4	M4	2	6;7;8	0.8560925738586997	1	299	290
4	M4	4	M4	3	4;16	0.0	0.027173812166779044	365	0
4	M4	4	M4	4	17	0.7439342805048104	1	101	94
4	M4	4	M4	5	18	0.0	0.045871072557456025	215	0
