5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0;1	0.7792787684077356	1	225	199
0	P	0	P	1	3	0.0	0.05025061538281591	196	0
0	P	0	P	2	8;11;12;14	0.23455443771486512	0.4030434607513166	696	129
0	P	0	P	3	2;6;7;9;13;15	0.0	0.008285001294317081	1204	0
0	P	0	P	4	19;25	0.1714862553245522	0.4009198237730383	342	54
0	P	0	P	5	10;17;23;29;31;32	0.5554228202394985	0.7363506971051463	803	381
0	P	0	P	6	24;27;33	0.0	0.01628662328003922	611	0
0	P	0	P	7	35	0.0	0.05290930440355724	186	0
0	P	0	P	8	39	0.0	0.04291805624122684	230	0
0	P	0	P	9	40	0.0	0.04807636206962323	205	0
0	P	0	P	10	37;38;42	0.24867951922572773	0.44979274084216103	515	106
0	P	0	P	11	30;43	0.0	0.026177920302165827	379	0
1	M1	1	M1	0	0;1	0.9136811674536208	1	187	219
1	M1	1	M1	1	3	0.0	0.04761850253857601	207	0
1	M1	1	M1	2	8;11;12;14	0.8738253411118198	1	404	397
1	M1	1	M1	3	2;6;7;9;13;15	0.0	0.008216924090838396	1214	0
1	M1	1	M1	4	19;25	0.11467360754174694	0.31487404779715333	360	40
1	M1	1	M1	5	10;17;23;29;31;32	0.0	0.007757949562477917	1286	0
1	M1	1	M1	6	24;27;33	0.453948979235381	0.695358965613058	442	176
1	M1	1	M1	7	35	0.2500382948354302	0.6219534125282987	164	43
1	M1	1	M1	8	39	0.0	0.04716928156989335	209	0
1	M1	1	M1	9	40	0.0	0.05025061538281591	196	0
1	M1	1	M1	10	37;38;42	0.0	0.01805051200345111	551	0
1	M1	1	M1	11	30;43	0.0	0.022573305658500402	440	0
2	M2	2	M2	0	0;1	0.8720151644620662	1	196	211
2	M2	2	M2	1	3	0.0	0.05050439981351178	195	0
2	M2	2	M2	2	8;11;12;14	0.0	0.012886587210482893	773	0
2	M2	2	M2	3	2;6;7;9;13;15	0.8697233623727529	1	639	595
2	M2	2	M2	4	19;25	0.0	0.025062577531555663	396	0
2	M2	2	M2	5	10;17;23;29;31;32	0.0	0.008291871108235925	1203	0
2	M2	2	M2	6	24;27;33	0.0	0.015408302145622952	646	0
2	M2	2	M2	7	35	0.0	0.046295795522400304	213	0
2	M2	2	M2	8	39	0.0	0.05050439981351178	195	0
2	M2	2	M2	9	40	0.0	0.059879152992020825	164	0
2	M2	2	M2	10	37;38;42	0.0	0.01697790413993651	586	0
2	M2	2	M2	11	30;43	0.0	0.02645493338790789	375	0
3	M3	3	M3	0	0;1	0.9114401156024784	1	197	228
3	M3	3	M3	1	3	0.0	0.051545699831482585	191	0
3	M3	3	M3	2	8;11;12;14	0.8194786051552772	1	426	375
3	M3	3	M3	3	2;6;7;9;13;15	0.0	0.008665508006004788	1151	0
3	M3	3	M3	4	19;25	0.897074677581237	1	199	224
3	M3	3	M3	5	10;17;23;29;31;32	0.0	0.008583687819467103	1162	0
3	M3	3	M3	6	24;27;33	0.0	0.017211678376473197	578	0
3	M3	3	M3	7	35	0.0	0.045248401328874505	218	0
3	M3	3	M3	8	39	0.7742598736352733	1	106	106
3	M3	3	M3	9	40	0.3278816316182289	0.7256498790722683	155	53
3	M3	3	M3	10	37;38;42	0.0	0.016583725046821346	600	0
3	M3	3	M3	11	30;43	0.0	0.024509729940316367	405	0
4	M4	4	M4	0	0;1	0.8145873782603723	1	193	187
4	M4	4	M4	1	3	0.0	0.053762655413413206	183	0
4	M4	4	M4	2	8;11;12;14	0.8981780012379903	1	379	393
4	M4	4	M4	3	2;6;7;9;13;15	0.0	0.00835421596032812	1194	0
4	M4	4	M4	4	19;25	0.49424059496049094	0.8229932555574393	240	116
4	M4	4	M4	5	10;17;23;29;31;32	0.0	0.00807754178706506	1235	0
4	M4	4	M4	6	24;27;33	0.2088615190071438	0.3983288473874024	531	92
4	M4	4	M4	7	35	0.0	0.04854311175967327	203	0
4	M4	4	M4	8	39	0.0	0.04694783450622614	210	0
4	M4	4	M4	9	40	0.0	0.048308609540179806	204	0
4	M4	4	M4	10	37;38;42	0.0	0.01677849979311015	593	0
4	M4	4	M4	11	30;43	0.32572605263857424	0.607885128963797	301	89
