5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.7487695696674762	1	98	95
0	P	0	P	1	1	0.040449028299286954	0.25686744757428387	205	13
0	P	0	P	2	2	0.28551900574678457	0.6526266286818196	175	51
0	P	0	P	3	4;6;7;10;11;14;15	0.0	0.007199422177594467	1386	0
0	P	0	P	4	16;22;23	0.0	0.016949128114383864	587	0
0	P	0	P	5	3;5;9;20;24;25	0.0	0.008110297409415962	1230	0
0	P	0	P	6	29	0.0	0.05050439981351178	195	0
0	P	0	P	7	30	0.0	0.045661620043138715	216	0
0	P	0	P	8	8;12;13;21;26;33	0.18794610029613165	0.31636879679620006	1027	145
0	P	0	P	9	38;41	0.0	0.026246628277956093	378	0
0	P	0	P	10	39;40;42	0.0	0.01631319192565201	610	0
0	P	0	P	11	43	0.0	0.04877990172283211	202	0
1	M1	1	M1	0	0	0.7812026795201892	1	97	100
1	M1	1	M1	1	1	0.0	0.0454540715822076	217	0
1	M1	1	M1	2	2	0.6710580179480713	1	98	82
1	M1	1	M1	3	4;6;7;10;11;14;15	0.8921273530403795	1	700	675
1	M1	1	M1	4	16;22;23	0.0	0.015948942967868845	624	0
1	M1	1	M1	5	3;5;9;20;24;25	0.0	0.008488961282468935	1175	0
1	M1	1	M1	6	29	0.0	0.0467284569718802	211	0
1	M1	1	M1	7	30	0.0	0.05025061538281591	196	0
1	M1	1	M1	8	8;12;13;21;26;33	0.0	0.008319464670180523	1199	0
1	M1	1	M1	9	38;41	0.0	0.027247854698205197	364	0
1	M1	1	M1	10	39;40;42	0.0	0.016233744773290374	613	0
1	M1	1	M1	11	43	0.0	0.045871072557456025	215	0
2	M2	2	M2	0	0	0.7659663966828886	1	108	106
2	M2	2	M2	1	1	0.0	0.051281369987653216	192	0
2	M2	2	M2	2	2	0.6687806180582849	1	88	75
2	M2	2	M2	3	4;6;7;10;11;14;15	0.8600123971529459	1	707	640
2	M2	2	M2	4	16;22;23	0.8832098029056413	1	289	301
2	M2	2	M2	5	3;5;9;20;24;25	0.0	0.008278142854250603	1205	0
2	M2	2	M2	6	29	0.0	0.046511120090990454	212	0
2	M2	2	M2	7	30	0.14984719235926244	0.4685321069061599	181	30
2	M2	2	M2	8	8;12;13;21;26;33	0.0	0.008481761150868166	1176	0
2	M2	2	M2	9	38;41	0.0	0.02409631524758569	412	0
2	M2	2	M2	10	39;40;42	0.0	0.014925356460197376	667	0
2	M2	2	M2	11	43	0.0	0.04739282758612535	208	0
3	M3	3	M3	0	0	0.636660660548571	1	112	85
3	M3	3	M3	1	1	0.0	0.053762655413413206	183	0
3	M3	3	M3	2	2	0.8749515274856753	1	91	113
3	M3	3	M3	3	4;6;7;10;11;14;15	0.0	0.0072727253465604495	1372	0
3	M3	3	M3	4	16;22;23	0.0	0.01631319192565201	610	0
3	M3	3	M3	5	3;5;9;20;24;25	0.9032930258488923	1	584	585
3	M3	3	M3	6	29	0.18074321226705417	0.5450569375376207	153	31
3	M3	3	M3	7	30	0.0	0.043477846323044904	227	0
3	M3	3	M3	8	8;12;13;21;26;33	0.0	0.008532420096985743	1169	0
3	M3	3	M3	9	38;41	0.0	0.0282484742214884	351	0
3	M3	3	M3	10	39;40;42	0.0	0.017513107899540435	568	0
3	M3	3	M3	11	43	0.0	0.05101973727906271	193	0
4	M4	4	M4	0	0	0.6491543212721094	1	115	89
4	M4	4	M4	1	1	0.0	0.04385922353855431	225	0
4	M4	4	M4	2	2	0.6840908743549564	1	110	92
4	M4	4	M4	3	4;6;7;10;11;14;15	0.0	0.006839943678217379	1459	0
4	M4	4	M4	4	16;22;23	0.0	0.01589823103655462	626	0
4	M4	4	M4	5	3;5;9;20;24;25	0.0	0.008517884468561247	1171	0
4	M4	4	M4	6	29	0.0	0.04901901307130063	201	0
4	M4	4	M4	7	30	0.0	0.04854311175967327	203	0
4	M4	4	M4	8	8;12;13;21;26;33	0.9225416980093257	1	599	621
4	M4	4	M4	9	38;41	0.8307265869308087	1	192	192
4	M4	4	M4	10	39;40;42	0.0	0.01677849979311015	593	0
4	M4	4	M4	11	43	0.1612846314507874	0.5095612067879776	159	29
