5 #anatomical sites
5 #samples
12 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.8086744518583845	1	198	189
0	P	0	P	1	2	0.3309417694320035	0.6128397126179872	303	91
0	P	0	P	2	3	0.0734744058597526	0.2458206189730135	374	29
0	P	0	P	3	4	0.13406249660763894	0.34862849102177706	344	44
0	P	0	P	4	6	0.19128231866810225	0.4342169144603424	324	57
0	P	0	P	5	1;8	0.10709357386041092	0.2363875439119993	739	66
0	P	0	P	6	16	0.0	0.023148085841799393	429	0
0	P	0	P	7	14;18	0.0	0.012804086788372821	778	0
0	P	0	P	8	19;21;23	0.0	0.007930211618232826	1258	0
0	P	0	P	9	28	0.0	0.024691282384448232	402	0
0	P	0	P	10	37	0.0	0.024937577930052794	398	0
0	P	0	P	11	7;9;10;11;12;13;15;17;20;22;24;25;27;31;33;34;38;39;40;41	0.0	0.0012589701524272627	7940	0
1	M1	1	M1	0	0	0.7459993770107403	1	96	93
1	M1	1	M1	1	2	0.0	0.044642408279200366	221	0
1	M1	1	M1	2	3	0.7670810815777465	1	109	107
1	M1	1	M1	3	4	0.0	0.046295795522400304	213	0
1	M1	1	M1	4	6	0.0	0.051545699831482585	191	0
1	M1	1	M1	5	1;8	0.0	0.027173812166779044	365	0
1	M1	1	M1	6	16	0.45207542211198	0.8801915259838489	140	68
1	M1	1	M1	7	14;18	0.0	0.024691282384448232	402	0
1	M1	1	M1	8	19;21;23	0.0	0.016051343621542882	620	0
1	M1	1	M1	9	28	0.0	0.053762655413413206	183	0
1	M1	1	M1	10	37	0.0	0.045661620043138715	216	0
1	M1	1	M1	11	7;9;10;11;12;13;15;17;20;22;24;25;27;31;33;34;38;39;40;41	0.0	0.0024956325651198877	4004	0
2	M2	2	M2	0	0	0.7411869879924938	1	120	110
2	M2	2	M2	1	2	0.0	0.05319072880421345	185	0
2	M2	2	M2	2	3	0.8169252044098736	1	88	99
2	M2	2	M2	3	4	0.0	0.05076076063477425	194	0
2	M2	2	M2	4	6	0.0	0.04048549545296042	244	0
2	M2	2	M2	5	1;8	0.0	0.026881622778356755	369	0
2	M2	2	M2	6	16	0.0	0.049999368698825125	197	0
2	M2	2	M2	7	14;18	0.0	0.026595650118035198	373	0
2	M2	2	M2	8	19;21;23	0.8105431732987237	1	303	273
2	M2	2	M2	9	28	0.045431784747247975	0.2845634510890193	183	13
2	M2	2	M2	10	37	0.0	0.0454540715822076	217	0
2	M2	2	M2	11	7;9;10;11;12;13;15;17;20;22;24;25;27;31;33;34;38;39;40;41	0.0	0.002485707106862874	4020	0
3	M3	3	M3	0	0	0.8141776628447093	1	107	115
3	M3	3	M3	1	2	0.0	0.04784633698471555	206	0
3	M3	3	M3	2	3	0.8090286231185128	1	85	95
3	M3	3	M3	3	4	0.0	0.04901901307130063	201	0
3	M3	3	M3	4	6	0.0	0.0495043378213925	199	0
3	M3	3	M3	5	1;8	0.0	0.023419139222738777	424	0
3	M3	3	M3	6	16	0.0	0.051812768732640443	190	0
3	M3	3	M3	7	14;18	0.7787298593339428	1	212	189
3	M3	3	M3	8	19;21;23	0.0	0.016051343621542882	620	0
3	M3	3	M3	9	28	0.0	0.043477846323044904	227	0
3	M3	3	M3	10	37	0.0636191836147883	0.3098204147856445	198	17
3	M3	3	M3	11	7;9;10;11;12;13;15;17;20;22;24;25;27;31;33;34;38;39;40;41	0.0	0.002463054112443034	4057	0
4	M4	4	M4	0	0	0.8647208086884942	1	85	105
4	M4	4	M4	1	2	0.7090820196963146	1	112	98
4	M4	4	M4	2	3	0.0	0.04694783450622614	210	0
4	M4	4	M4	3	4	0.583592941839277	1	132	87
4	M4	4	M4	4	6	0.0	0.049999368698825125	197	0
4	M4	4	M4	5	1;8	0.0	0.026525105127999212	374	0
4	M4	4	M4	6	16	0.0	0.05263084223860741	187	0
4	M4	4	M4	7	14;18	0.0	0.024752399043270833	401	0
4	M4	4	M4	8	19;21;23	0.0	0.01589823103655462	626	0
4	M4	4	M4	9	28	0.0	0.049260480109571674	200	0
4	M4	4	M4	10	37	0.0	0.05208261948653281	189	0
4	M4	4	M4	11	7;9;10;11;12;13;15;17;20;22;24;25;27;31;33;34;38;39;40;41	0.4049663926482548	0.4934435085814942	3075	888
