5 #anatomical sites
5 #samples
11 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.8152805218720368	1	213	203
0	P	0	P	1	2;5;6;7;9;10;11	0.0	0.003597122069269728	2777	0
0	P	0	P	2	1;3;4;8;12;13;14;15;16	0.8560935017332587	0.9662311392410634	1956	1636
0	P	0	P	3	17	0.6167664785302246	0.9425048933177511	237	150
0	P	0	P	4	18	0.0	0.026385131943318034	376	0
0	P	0	P	5	20	0.0	0.02570685549373666	386	0
0	P	0	P	6	29	0.0	0.023866280151308063	416	0
0	P	0	P	7	25;32	0.0	0.012285002991825365	811	0
0	P	0	P	8	21;28;33	0.0	0.008291871108235923	1203	0
0	P	0	P	9	40	0.0	0.02403839175040396	413	0
0	P	0	P	10	19;23;24;26;30;39;41;42	0.0	0.0030321405518578632	3295	0
1	M1	1	M1	0	0	0.7572947451267755	1	99	97
1	M1	1	M1	1	2;5;6;7;9;10;11	0.7422266534593268	0.9203285639993422	783	556
1	M1	1	M1	2	1;3;4;8;12;13;14;15;16	0.13667911637316296	0.2263507087288929	1616	158
1	M1	1	M1	3	17	0.0	0.043477846323044904	227	0
1	M1	1	M1	4	18	0.5437522062339214	1	112	70
1	M1	1	M1	5	20	0.07035214463279135	0.3369081802137842	179	17
1	M1	1	M1	6	29	0.0	0.05524776617580983	178	0
1	M1	1	M1	7	25;32	0.05934985211228302	0.2312031921424186	337	23
1	M1	1	M1	8	21;28;33	0.0	0.016339847396554627	609	0
1	M1	1	M1	9	40	0.0	0.04694783450622614	210	0
1	M1	1	M1	10	19;23;24;26;30;39;41;42	0.0	0.006042294968172048	1652	0
2	M2	2	M2	0	0	0.9446549626167038	1	65	98
2	M2	2	M2	1	2;5;6;7;9;10;11	0.0	0.006849313459676266	1457	0
2	M2	2	M2	2	1;3;4;8;12;13;14;15;16	0.9087842639416037	1	903	880
2	M2	2	M2	3	17	0.0	0.046295795522400304	213	0
2	M2	2	M2	4	18	0.0	0.045248401328874505	218	0
2	M2	2	M2	5	20	0.0	0.04739282758612535	208	0
2	M2	2	M2	6	29	0.8916166293993439	1	88	113
2	M2	2	M2	7	25;32	0.0	0.024509729940316367	405	0
2	M2	2	M2	8	21;28;33	0.0	0.016207434073311204	614	0
2	M2	2	M2	9	40	0.09004050586143932	0.3625695729613956	190	21
2	M2	2	M2	10	19;23;24;26;30;39;41;42	0.0	0.006191949275920169	1612	0
3	M3	3	M3	0	0	0.7224099412341652	1	102	93
3	M3	3	M3	1	2;5;6;7;9;10;11	0.6187046873185679	0.7865612295610449	921	497
3	M3	3	M3	2	1;3;4;8;12;13;14;15;16	0.23836242596446766	0.35045818898676157	1489	254
3	M3	3	M3	3	17	0.0	0.049260480109571674	200	0
3	M3	3	M3	4	18	0.0	0.04807636206962323	205	0
3	M3	3	M3	5	20	0.17212031970103067	0.5176151583160534	163	31
3	M3	3	M3	6	29	0.0	0.048308609540179806	204	0
3	M3	3	M3	7	25;32	0.0	0.023364421908895306	425	0
3	M3	3	M3	8	21;28;33	0.0	0.016556268624098976	601	0
3	M3	3	M3	9	40	0.0	0.04854311175967327	203	0
3	M3	3	M3	10	19;23;24;26;30;39;41;42	0.48742636600330336	0.6357805730994291	1158	450
4	M4	4	M4	0	0	0.8118724228116707	1	94	103
4	M4	4	M4	1	2;5;6;7;9;10;11	0.0	0.007225431637195744	1381	0
4	M4	4	M4	2	1;3;4;8;12;13;14;15;16	0.9498516362918266	1	847	898
4	M4	4	M4	3	17	0.0	0.05882249961511342	167	0
4	M4	4	M4	4	18	0.0	0.044642408279200366	221	0
4	M4	4	M4	5	20	0.0	0.04716928156989335	209	0
4	M4	4	M4	6	29	0.0	0.051281369987653216	192	0
4	M4	4	M4	7	25;32	0.0	0.024271772816312768	409	0
4	M4	4	M4	8	21;28;33	0.8911457938753228	1	299	314
4	M4	4	M4	9	40	0.0	0.053762655413413206	183	0
4	M4	4	M4	10	19;23;24;26;30;39;41;42	0.0	0.005980860173040348	1669	0
