5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.8008531642199865	1	88	95
0	P	0	P	1	3;5	0.10188478466892638	0.2898412449385642	361	36
0	P	0	P	2	9	0.0	0.045248401328874505	218	0
0	P	0	P	3	6;14	0.0	0.02597393790005811	382	0
0	P	0	P	4	18	0.0	0.05649626318309592	174	0
0	P	0	P	5	19	0.0	0.049260480109571674	200	0
0	P	0	P	6	2;10;11;22;23;26;32;35;37;39;41	0.0	0.004675081302551622	2136	0
0	P	0	P	7	12;13;15;16;17;25;27;28;40;42;48;52;54;63;64	0.0	0.0032669060653437863	3058	0
0	P	0	P	8	20;24;29;33;36;38;43;45;50;51;53;56;57;58;65;67;70	0.0	0.002971768070777745	3362	0
1	M1	1	M1	0	0	0.7773186659013938	1	94	96
1	M1	1	M1	1	3;5	0.0	0.02433082787288536	408	0
1	M1	1	M1	2	9	0.0	0.0495043378213925	199	0
1	M1	1	M1	3	6;14	0.9292928237547301	1	201	238
1	M1	1	M1	4	18	0.0	0.04784633698471555	206	0
1	M1	1	M1	5	19	0.6779044214281131	1	110	90
1	M1	1	M1	6	2;10;11;22;23;26;32;35;37;39;41	0.0	0.004545454075455597	2197	0
1	M1	1	M1	7	12;13;15;16;17;25;27;28;40;42;48;52;54;63;64	0.0	0.0033222589527451235	3007	0
1	M1	1	M1	8	20;24;29;33;36;38;43;45;50;51;53;56;57;58;65;67;70	0.0	0.0029197079046762737	3422	0
2	M2	2	M2	0	0	0.7954046257895275	1	107	110
2	M2	2	M2	1	3;5	0.0	0.02375290179403474	418	0
2	M2	2	M2	2	9	0.0	0.0495043378213925	199	0
2	M2	2	M2	3	6;14	0.3869952277864305	0.6695905796392878	299	105
2	M2	2	M2	4	18	0.5341481608208689	0.9639183209762889	131	77
2	M2	2	M2	5	19	0.0	0.053762655413413206	183	0
2	M2	2	M2	6	2;10;11;22;23;26;32;35;37;39;41	0.4166812912182785	0.5338271489795137	1708	530
2	M2	2	M2	7	12;13;15;16;17;25;27;28;40;42;48;52;54;63;64	0.0	0.0033211555789205236	3008	0
2	M2	2	M2	8	20;24;29;33;36;38;43;45;50;51;53;56;57;58;65;67;70	0.0	0.0029342721740755703	3405	0
3	M3	3	M3	0	0	0.7970859966262478	1	103	107
3	M3	3	M3	1	3;5	0.24830134477345894	0.5056896344272929	309	69
3	M3	3	M3	2	9	0.0	0.05050439981351178	195	0
3	M3	3	M3	3	6;14	0.0	0.026385131943318034	376	0
3	M3	3	M3	4	18	0.0	0.05747030423308992	171	0
3	M3	3	M3	5	19	0.0	0.05290930440355724	186	0
3	M3	3	M3	6	2;10;11;22;23;26;32;35;37;39;41	0.0	0.004474272482392718	2232	0
3	M3	3	M3	7	12;13;15;16;17;25;27;28;40;42;48;52;54;63;64	0.39432573186600683	0.49458763957516305	2270	646
3	M3	3	M3	8	20;24;29;33;36;38;43;45;50;51;53;56;57;58;65;67;70	0.0	0.0029603314273423027	3375	0
4	M4	4	M4	0	0	0.7441688848326984	1	99	94
4	M4	4	M4	1	3;5	0.0	0.024752399043270833	401	0
4	M4	4	M4	2	9	0.0	0.05263084223860741	187	0
4	M4	4	M4	3	6;14	0.7949937269922834	1	228	206
4	M4	4	M4	4	18	0.2633308850785476	0.6580116581369515	142	40
4	M4	4	M4	5	19	0.3317251602198456	0.7258508748232586	151	52
4	M4	4	M4	6	2;10;11;22;23;26;32;35;37;39;41	0.0	0.0045808515574107915	2180	0
4	M4	4	M4	7	12;13;15;16;17;25;27;28;40;42;48;52;54;63;64	0.0	0.003475842681788543	2874	0
4	M4	4	M4	8	20;24;29;33;36;38;43;45;50;51;53;56;57;58;65;67;70	0.40260269700728085	0.49482163473185375	2695	777
