5 #anatomical sites
5 #samples
10 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0;1	0.9096622439556113	1	399	419
0	P	0	P	1	2	0.0	0.024509729940316367	405	0
0	P	0	P	2	7;9;11	0.0	0.008250822269447105	1209	0
0	P	0	P	3	16;17	0.0	0.012610330427328408	790	0
0	P	0	P	4	5;6;8;10;20	0.9213567220515323	1	984	975
0	P	0	P	5	3;4;25	0.0	0.008771926443774569	1137	0
0	P	0	P	6	26	0.3629341990068152	0.6597927573537787	272	91
0	P	0	P	7	28	0.030361937565894906	0.16677641092093506	356	15
0	P	0	P	8	15;18;23;33	0.0	0.006305168984698746	1583	0
0	P	0	P	9	32;34;35;36	0.0	0.006242196035776485	1599	0
1	M1	1	M1	0	0;1	0.8889078411090923	1	190	211
1	M1	1	M1	1	2	0.0	0.04739282758612535	208	0
1	M1	1	M1	2	7;9;11	0.13599653116415578	0.3049135170796687	510	60
1	M1	1	M1	3	16;17	0.0	0.023474113423241284	423	0
1	M1	1	M1	4	5;6;8;10;20	0.7148030933225576	0.9230866017737136	567	392
1	M1	1	M1	5	3;4;25	0.0	0.016583725046821346	600	0
1	M1	1	M1	6	26	0.5926332083837028	1	117	80
1	M1	1	M1	7	28	0.22869933436369516	0.5674579843771954	184	43
1	M1	1	M1	8	15;18;23;33	0.0	0.012437801300699991	801	0
1	M1	1	M1	9	32;34;35;36	0.2787624566186392	0.45144753689555017	698	153
2	M2	2	M2	0	0;1	0.7966915848581331	1	197	183
2	M2	2	M2	1	2	0.7478767559585318	1	99	95
2	M2	2	M2	2	7;9;11	0.0	0.015999979454293184	622	0
2	M2	2	M2	3	16;17	0.04622543025018458	0.19848403018928445	359	20
2	M2	2	M2	4	5;6;8;10;20	0.0	0.010373438390457944	961	0
2	M2	2	M2	5	3;4;25	0.0	0.017241353595423073	577	0
2	M2	2	M2	6	26	0.0	0.044842594379736346	220	0
2	M2	2	M2	7	28	0.0	0.051545699831482585	191	0
2	M2	2	M2	8	15;18;23;33	0.0	0.012285002991825365	811	0
2	M2	2	M2	9	32;34;35;36	0.0	0.01246881821320655	799	0
3	M3	3	M3	0	0;1	0.8595972211206038	1	206	214
3	M3	3	M3	1	2	0.0	0.05524776617580983	178	0
3	M3	3	M3	2	7;9;11	0.0	0.016501627623302907	603	0
3	M3	3	M3	3	16;17	0.0	0.026881622778356755	369	0
3	M3	3	M3	4	5;6;8;10;20	0.0	0.009970084765641993	1000	0
3	M3	3	M3	5	3;4;25	0.7433134597366274	1	361	278
3	M3	3	M3	6	26	0.0	0.04694783450622614	210	0
3	M3	3	M3	7	28	0.0	0.04877990172283211	202	0
3	M3	3	M3	8	15;18;23;33	0.0	0.013175219101113918	756	0
3	M3	3	M3	9	32;34;35;36	0.0	0.012437801300699991	801	0
4	M4	4	M4	0	0;1	0.8425518300852022	1	187	191
4	M4	4	M4	1	2	0.0	0.051281369987653216	192	0
4	M4	4	M4	2	7;9;11	0.8639598141463875	1	297	296
4	M4	4	M4	3	16;17	0.0	0.02544520982549987	390	0
4	M4	4	M4	4	5;6;8;10;20	0.0	0.009680537565604079	1030	0
4	M4	4	M4	5	3;4;25	0.0	0.016949128114383864	587	0
4	M4	4	M4	6	26	0.0	0.04877990172283211	202	0
4	M4	4	M4	7	28	0.0	0.04424735059327507	223	0
4	M4	4	M4	8	15;18;23;33	0.9101288794663552	1	372	394
4	M4	4	M4	9	32;34;35;36	0.0	0.01191894264596557	836	0
