6 #anatomical sites
6 #samples
14 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.8672276399211613	1	183	199
0	P	0	P	1	1	0.454045742193099	0.7738296794771256	267	116
0	P	0	P	2	2	0.28228284779671886	0.5565244799859808	320	82
0	P	0	P	3	3	0.040046912372305454	0.18405149295315923	400	20
0	P	0	P	4	4	0.0	0.13724347518911426	411	13
0	P	0	P	5	5;7;8;11;12;16;18;20;22;24	0.0	0.0024557956037095314	4069	0
0	P	0	P	6	6;14;17;27	0.0	0.006410255091534504	1557	0
0	P	0	P	7	29	0.0	0.023696615615599777	419	0
0	P	0	P	8	9;10;19;21;25;28;30;31;32	0.0	0.002770850544723331	3606	0
0	P	0	P	9	33	0.0	0.025125548431841727	395	0
0	P	0	P	10	34;35	0.0	0.013422806667328528	742	0
0	P	0	P	11	39;49	0.0	0.01270647002123287	784	0
0	P	0	P	12	54	0.0	0.027026927780265286	367	0
0	P	0	P	13	43;45;46;47;48;50;51;52;53;55;56	0.0	0.0022670595653832407	4408	0
1	M1	1	M1	0	0	0.8426078310999634	1	101	117
1	M1	1	M1	1	1	0.6909834891852502	1	105	91
1	M1	1	M1	2	2	0.0	0.0454540715822076	217	0
1	M1	1	M1	3	3	0.0	0.043477846323044904	227	0
1	M1	1	M1	4	4	0.0	0.04854311175967327	203	0
1	M1	1	M1	5	5;7;8;11;12;16;18;20;22;24	0.9617043035597981	1	940	1017
1	M1	1	M1	6	6;14;17;27	0.0	0.013037798537896581	764	0
1	M1	1	M1	7	29	0.025769752772360835	0.23218303810509047	199	10
1	M1	1	M1	8	9;10;19;21;25;28;30;31;32	0.0	0.005512678323506968	1811	0
1	M1	1	M1	9	33	0.0	0.0497506218866604	198	0
1	M1	1	M1	10	34;35	0.0	0.024390171000315194	407	0
1	M1	1	M1	11	39;49	0.0	0.024691282384448232	402	0
1	M1	1	M1	12	54	0.0	0.04784633698471555	206	0
1	M1	1	M1	13	43;45;46;47;48;50;51;52;53;55;56	0.0	0.004568295548460251	2186	0
2	M2	2	M2	0	0	0.7813958976185235	1	87	93
2	M2	2	M2	1	1	0.0	0.054347014652876564	181	0
2	M2	2	M2	2	2	0.0	0.05681725416682431	173	0
2	M2	2	M2	3	3	0.0	0.045044583903016654	219	0
2	M2	2	M2	4	4	0.8156302718763839	1	95	106
2	M2	2	M2	5	5;7;8;11;12;16;18;20;22;24	0.0	0.005055611082278193	1975	0
2	M2	2	M2	6	6;14;17;27	0.870053771138114	1	431	420
2	M2	2	M2	7	29	0.0	0.04694783450622614	210	0
2	M2	2	M2	8	9;10;19;21;25;28;30;31;32	0.0	0.005414184370731712	1844	0
2	M2	2	M2	9	33	0.03066060746325372	0.24473102188157897	199	11
2	M2	2	M2	10	34;35	0.06307604992843033	0.2357942925209086	367	26
2	M2	2	M2	11	39;49	0.0	0.024691282384448232	402	0
2	M2	2	M2	12	54	0.0	0.05263084223860741	187	0
2	M2	2	M2	13	43;45;46;47;48;50;51;52;53;55;56	0.0	0.0045724732298433966	2184	0
3	M3	3	M3	0	0	0.7969637041098728	1	92	100
3	M3	3	M3	1	1	0.0	0.044842594379736346	220	0
3	M3	3	M3	2	2	0.0	0.046295795522400304	213	0
3	M3	3	M3	3	3	0.0	0.0497506218866604	198	0
3	M3	3	M3	4	4	0.7552626447454439	1	95	95
3	M3	3	M3	5	5;7;8;11;12;16;18;20;22;24	0.0	0.004997500624687617	1998	0
3	M3	3	M3	6	6;14;17;27	0.0	0.012836959870874807	776	0
3	M3	3	M3	7	29	0.0	0.05847852039837849	168	0
3	M3	3	M3	8	9;10;19;21;25;28;30;31;32	0.9381533417562063	1	860	895
3	M3	3	M3	9	33	0.0	0.049999368698825125	197	0
3	M3	3	M3	10	34;35	0.0	0.02597393790005811	382	0
3	M3	3	M3	11	39;49	0.0	0.025062577531555663	396	0
3	M3	3	M3	12	54	0.0	0.05464398388474083	180	0
3	M3	3	M3	13	43;45;46;47;48;50;51;52;53;55;56	0.0	0.0045724732298433966	2184	0
4	M4	4	M4	0	0	0.7426750497540601	1	94	92
4	M4	4	M4	1	1	0.0	0.05101973727906271	193	0
4	M4	4	M4	2	2	0.0	0.0497506218866604	198	0
4	M4	4	M4	3	3	0.0	0.04784633698471555	206	0
4	M4	4	M4	4	4	0.7281368822756988	1	96	91
4	M4	4	M4	5	5;7;8;11;12;16;18;20;22;24	0.0	0.005086469331166878	1963	0
4	M4	4	M4	6	6;14;17;27	0.8873754972332331	1	414	419
4	M4	4	M4	7	29	0.0	0.04716928156989335	209	0
4	M4	4	M4	8	9;10;19;21;25;28;30;31;32	0.0	0.005599103264694694	1783	0
