5 #anatomical sites
6 #samples
10 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	45_57	0	0
0	P_0	0	P	1	42_49_51	0	0
0	P_0	0	P	2	28_30_44	0	0
0	P_0	0	P	3	36_38	0	0
0	P_0	0	P	4	34	0	0
0	P_0	0	P	5	4_6_11_13_15_26_31	1	1
0	P_0	0	P	6	1_7_10_12_14_16_18_19_27	0	0
0	P_0	0	P	7	21_22_23_24	0	0
0	P_0	0	P	8	2_9	0	0
0	P_0	0	P	9	0	0.997229	1
1	P_1	0	P	0	45_57	0	0
1	P_1	0	P	1	42_49_51	0	0
1	P_1	0	P	2	28_30_44	0	0
1	P_1	0	P	3	36_38	0	0
1	P_1	0	P	4	34	0.153703	0.328718
1	P_1	0	P	5	4_6_11_13_15_26_31	0.597232	0.697894
1	P_1	0	P	6	1_7_10_12_14_16_18_19_27	0	0
1	P_1	0	P	7	21_22_23_24	0	0
1	P_1	0	P	8	2_9	0	0
1	P_1	0	P	9	0	0.74404	1
2	M1_0	1	M1	0	45_57	0	0
2	M1_0	1	M1	1	42_49_51	0	0
2	M1_0	1	M1	2	28_30_44	0	0
2	M1_0	1	M1	3	36_38	0.179617	0.301517
2	M1_0	1	M1	4	34	0	0
2	M1_0	1	M1	5	4_6_11_13_15_26_31	0.228406	0.297236
2	M1_0	1	M1	6	1_7_10_12_14_16_18_19_27	0	0
2	M1_0	1	M1	7	21_22_23_24	0	0
2	M1_0	1	M1	8	2_9	0.614526	0.801792
2	M1_0	1	M1	9	0	0.685871	0.95754
3	M2_0	2	M2	0	45_57	0	0
3	M2_0	2	M2	1	42_49_51	0	0
3	M2_0	2	M2	2	28_30_44	0.144713	0.240966
3	M2_0	2	M2	3	36_38	0	0
3	M2_0	2	M2	4	34	0	0
3	M2_0	2	M2	5	4_6_11_13_15_26_31	0	0
3	M2_0	2	M2	6	1_7_10_12_14_16_18_19_27	0.150589	0.203317
3	M2_0	2	M2	7	21_22_23_24	0.738555	0.875609
3	M2_0	2	M2	8	2_9	0.801916	0.994153
3	M2_0	2	M2	9	0	0.796691	1
4	M3_0	3	M3	0	45_57	0	0
4	M3_0	3	M3	1	42_49_51	0.424418	0.560735
4	M3_0	3	M3	2	28_30_44	0	0
4	M3_0	3	M3	3	36_38	0.371364	0.529793
4	M3_0	3	M3	4	34	0	0
4	M3_0	3	M3	5	4_6_11_13_15_26_31	0.964797	1
4	M3_0	3	M3	6	1_7_10_12_14_16_18_19_27	0	0
4	M3_0	3	M3	7	21_22_23_24	0	0
4	M3_0	3	M3	8	2_9	0	0
4	M3_0	3	M3	9	0	0.867173	1
5	M4_0	4	M4	0	45_57	0.963508	1
5	M4_0	4	M4	1	42_49_51	0	0
5	M4_0	4	M4	2	28_30_44	0	0
5	M4_0	4	M4	3	36_38	0	0
5	M4_0	4	M4	4	34	0	0
5	M4_0	4	M4	5	4_6_11_13_15_26_31	0	0
5	M4_0	4	M4	6	1_7_10_12_14_16_18_19_27	0.977678	1
5	M4_0	4	M4	7	21_22_23_24	0	0
5	M4_0	4	M4	8	2_9	0	0
5	M4_0	4	M4	9	0	0.887988	1
