5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.7648760938748952	1	100	100
0	P	0	P	1	1;5;9;11;14;17	0.736859101966321	0.9324093733519854	676	483
0	P	0	P	2	21	0.4366065870934173	0.8651697495417344	143	67
0	P	0	P	3	16	0.0	0.05290930440355724	186	0
0	P	0	P	4	22;28	0.0	0.02463046679013666	403	0
0	P	0	P	5	18;31	0.0	0.02570685549373666	386	0
0	P	0	P	6	34	0.0	0.04807636206962323	205	0
0	P	0	P	7	35;36	0.0	0.022471853116329883	442	0
0	P	0	P	8	38	0.0	0.0454540715822076	217	0
0	P	0	P	9	40;43;44	0.0	0.01579776853391186	630	0
0	P	0	P	10	29	0.0	0.049260480109571674	200	0
0	P	0	P	11	2;3;6;10;12;13;15;32;33	0.0	0.0055187629555628935	1809	0
0	P	0	P	12	4;8;20;25	0.0	0.0122249297178937	815	0
0	P	0	P	13	7	0.0	0.054347014652876564	181	0
1	M1	1	M1	0	0	0.7830632627780071	1	91	96
1	M1	1	M1	1	1;5;9;11;14;17	0.0	0.008298752324323738	1202	0
1	M1	1	M1	2	21	0.0	0.04424735059327507	223	0
1	M1	1	M1	3	16	0.46635768001226796	0.9107541712586837	133	68
1	M1	1	M1	4	22;28	0.3290636930992696	0.6099022060020678	312	93
1	M1	1	M1	5	18;31	0.2144786828201558	0.4610473193613286	340	66
1	M1	1	M1	6	34	0.0	0.044642408279200366	221	0
1	M1	1	M1	7	35;36	0.0	0.025773109832985648	385	0
1	M1	1	M1	8	38	0.0	0.046295795522400304	213	0
1	M1	1	M1	9	40;43;44	0.0	0.01677849979311015	593	0
1	M1	1	M1	10	29	0.0	0.046082455447342	214	0
1	M1	1	M1	11	2;3;6;10;12;13;15;32;33	0.0	0.005491487364371419	1818	0
1	M1	1	M1	12	4;8;20;25	0.0	0.012903215037174266	772	0
1	M1	1	M1	13	7	0.7053294515531308	1	111	97
2	M2	2	M2	0	0	0.858766292877091	1	97	116
2	M2	2	M2	1	1;5;9;11;14;17	0.0	0.008110297409415962	1230	0
2	M2	2	M2	2	21	0.0	0.04405243218583885	224	0
2	M2	2	M2	3	16	0.0	0.049999368698825125	197	0
2	M2	2	M2	4	22;28	0.0	0.02283099045138305	435	0
2	M2	2	M2	5	18;31	0.0	0.02336442190889531	425	0
2	M2	2	M2	6	34	0.0	0.05290930440355724	186	0
2	M2	2	M2	7	35;36	0.0	0.026177920302165827	379	0
2	M2	2	M2	8	38	0.0	0.043477846323044904	227	0
2	M2	2	M2	9	40;43;44	0.0	0.017482490672191653	569	0
2	M2	2	M2	10	29	0.0	0.046511120090990454	212	0
2	M2	2	M2	11	2;3;6;10;12;13;15;32;33	0.0	0.005763687802350487	1732	0
2	M2	2	M2	12	4;8;20;25	0.8850375026588977	1	393	397
2	M2	2	M2	13	7	0.0	0.04761850253857601	207	0
3	M3	3	M3	0	0	0.740678470779839	1	110	103
3	M3	3	M3	1	1;5;9;11;14;17	0.0	0.00807754178706506	1235	0
3	M3	3	M3	2	21	0.0	0.0497506218866604	198	0
3	M3	3	M3	3	16	0.0	0.04716928156989335	209	0
3	M3	3	M3	4	22;28	0.0	0.025125548431841727	395	0
3	M3	3	M3	5	18;31	0.0	0.023923376186563216	415	0
3	M3	3	M3	6	34	0.49839911111758134	0.9622480768202881	121	68
3	M3	3	M3	7	35;36	0.06316448604551997	0.23170448096847987	371	26
3	M3	3	M3	8	38	0.0	0.04694783450622614	210	0
3	M3	3	M3	9	40;43;44	0.0	0.01785711428395418	557	0
3	M3	3	M3	10	29	0.0	0.05050439981351178	195	0
3	M3	3	M3	11	2;3;6;10;12;13;15;32;33	0.8984428595033092	1	915	876
3	M3	3	M3	12	4;8;20;25	0.0	0.013106148609263379	760	0
3	M3	3	M3	13	7	0.0	0.05464398388474083	180	0
4	M4	4	M4	0	0	0.8648630870359627	1	104	124
4	M4	4	M4	1	1;5;9;11;14;17	0.8741719278704672	1	586	556
4	M4	4	M4	2	21	0.0	0.045871072557456025	215	0
4	M4	4	M4	3	16	0.0	0.051812768732640443	190	0
4	M4	4	M4	4	22;28	0.0	0.024752399043270833	401	0
4	M4	4	M4	5	18;31	0.0	0.026595650118035195	373	0
4	M4	4	M4	6	34	0.0	0.05747030423308992	171	0
4	M4	4	M4	7	35;36	0.0	0.024154518565958554	411	0
4	M4	4	M4	8	38	0.26184445780999366	0.6690786439000744	144	41
4	M4	4	M4	9	40;43;44	0.09442697578320519	0.2448163222567794	545	47
4	M4	4	M4	10	29	0.7592726139763435	1	100	99
4	M4	4	M4	11	2;3;6;10;12;13;15;32;33	0.0	0.005327649749224029	1874	0
4	M4	4	M4	12	4;8;20;25	0.0	0.011976039295213903	832	0
4	M4	4	M4	13	7	0.0	0.052355295784741844	188	0
