5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.8764022669124476	1	95	116
0	P	0	P	1	1;2;3;4;5;6	0.3080842097222191	0.4566630565874673	955	223
0	P	0	P	2	13	0.0	0.0497506218866604	198	0
0	P	0	P	3	14	0.0	0.05263084223860741	187	0
0	P	0	P	4	17	0.0	0.04716928156989335	209	0
0	P	0	P	5	23	0.0	0.04716928156989335	209	0
0	P	0	P	6	11;16	0.0	0.025062577531555663	396	0
0	P	0	P	7	7;15	0.0	0.024691282384448232	402	0
0	P	0	P	8	9	0.0	0.05263084223860741	187	0
1	M1	1	M1	0	0	1.0200016312743816	1	73	122
1	M1	1	M1	1	1;2;3;4;5;6	0.8777356419502544	1	622	587
1	M1	1	M1	2	13	0.0	0.05524776617580983	178	0
1	M1	1	M1	3	14	0.0	0.04784633698471555	206	0
1	M1	1	M1	4	17	0.0	0.045044583903016654	219	0
1	M1	1	M1	5	23	0.0	0.051281369987653216	192	0
1	M1	1	M1	6	11;16	0.0	0.024509729940316367	405	0
1	M1	1	M1	7	7;15	0.0	0.023640595563410388	420	0
1	M1	1	M1	8	9	0.0	0.06328985537947389	155	0
2	M2	2	M2	0	0	0.7412411286755675	1	97	92
2	M2	2	M2	1	1;2;3;4;5;6	0.8939877763143627	1	636	618
2	M2	2	M2	2	13	0.12648123218494417	0.40597413404265004	202	28
2	M2	2	M2	3	14	0.4588704190135198	0.898308385361978	126	63
2	M2	2	M2	4	17	0.0	0.046082455447342	214	0
2	M2	2	M2	5	23	0.0	0.05101973727906271	193	0
2	M2	2	M2	6	11;16	0.0	0.025252444327783334	393	0
2	M2	2	M2	7	7;15	0.0	0.024271772816312768	409	0
2	M2	2	M2	8	9	0.7700318055359241	1	102	101
3	M3	3	M3	0	0	0.7627890579408525	1	100	98
3	M3	3	M3	1	1;2;3;4;5;6	0.9108003613299539	1	594	600
3	M3	3	M3	2	13	0.0	0.05290930440355724	186	0
3	M3	3	M3	3	14	0.0	0.05405325575459152	182	0
3	M3	3	M3	4	17	0.4449054720372626	0.8670556013838222	137	65
3	M3	3	M3	5	23	0.10935853072264562	0.3991934035787327	179	23
3	M3	3	M3	6	11;16	0.7742707454418367	1	216	189
3	M3	3	M3	7	7;15	0.0	0.02710017094540471	366	0
3	M3	3	M3	8	9	0.0	0.049999368698825125	197	0
4	M4	4	M4	0	0	0.7094714056509331	1	109	95
4	M4	4	M4	1	1;2;3;4;5;6	0.8901927565555828	1	632	610
4	M4	4	M4	2	13	0.0	0.052355295784741844	188	0
4	M4	4	M4	3	14	0.0	0.051812768732640443	190	0
4	M4	4	M4	4	17	0.0	0.051281369987653216	192	0
4	M4	4	M4	5	23	0.0	0.04807636206962323	205	0
4	M4	4	M4	6	11;16	0.0	0.02597393790005811	382	0
4	M4	4	M4	7	7;15	0.8061682569442886	1	225	208
4	M4	4	M4	8	9	0.0	0.05681725416682431	173	0
