5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.7563516762843312	1	90	91
0	P	0	P	1	4;6;8;11;19;24;28;30	0.3610313381632897	0.49627526490499185	1345	364
0	P	0	P	2	36;57;62;68;70	0.31335274024243853	0.48499997046490406	802	197
0	P	0	P	3	9;12;14;23;25;26;29;32;33;37;39;45;49;52;54	0.19663588600426607	0.2771329484066446	2637	351
0	P	0	P	4	13	0.0	0.049999368698825125	197	0
0	P	0	P	5	17	0.0	0.048308609540179806	204	0
0	P	0	P	6	22	0.0	0.05025061538281591	196	0
0	P	0	P	7	42	0.0	0.05290930440355724	186	0
0	P	0	P	8	59;61	0.0	0.02456995004121462	404	0
0	P	0	P	9	69	0.0	0.051545699831482585	191	0
0	P	0	P	10	74	0.0	0.049999368698825125	197	0
0	P	0	P	11	73	0.0	0.049260480109571674	200	0
0	P	0	P	12	38;46;56	0.0	0.016556268624098973	601	0
0	P	0	P	13	1;3;10;34;35;48;55	0.0	0.006930005263630152	1440	0
0	P	0	P	14	2;5;27;31	0.0	0.012903215037174266	772	0
0	P	0	P	15	7	0.0	0.05319072880421345	185	0
1	M1	1	M1	0	0	0.7606100268556931	1	112	109
1	M1	1	M1	1	4;6;8;11;19;24;28;30	0.0	0.006230528384176908	1602	0
1	M1	1	M1	2	36;57;62;68;70	0.0	0.009990004995003746	998	0
1	M1	1	M1	3	9;12;14;23;25;26;29;32;33;37;39;45;49;52;54	0.0	0.0033200529377477436	3009	0
1	M1	1	M1	4	13	0.5042010501200502	0.9659208052453155	125	71
1	M1	1	M1	5	17	0.04981898080477727	0.3026726954148353	182	14
1	M1	1	M1	6	22	0.3565932769150039	0.7941488618369347	137	53
1	M1	1	M1	7	42	0.0	0.05025061538281591	196	0
1	M1	1	M1	8	59;61	0.0	0.02320179340677333	428	0
1	M1	1	M1	9	69	0.0	0.05050439981351178	195	0
1	M1	1	M1	10	74	0.0	0.0454540715822076	217	0
1	M1	1	M1	11	73	0.0	0.049999368698825125	197	0
1	M1	1	M1	12	38;46;56	0.0	0.01631319192565201	610	0
1	M1	1	M1	13	1;3;10;34;35;48;55	0.0	0.0069204135654495425	1442	0
1	M1	1	M1	14	2;5;27;31	0.0	0.01206271737870325	826	0
1	M1	1	M1	15	7	0.7805846298563968	1	102	105
2	M2	2	M2	0	0	0.7108840762892188	1	99	90
2	M2	2	M2	1	4;6;8;11;19;24;28;30	0.0	0.006265662928953832	1593	0
2	M2	2	M2	2	36;57;62;68;70	0.0	0.010193674611452139	978	0
2	M2	2	M2	3	9;12;14;23;25;26;29;32;33;37;39;45;49;52;54	0.0	0.003331112406667093	2999	0
2	M2	2	M2	4	13	0.0	0.05464398388474083	180	0
2	M2	2	M2	5	17	0.0	0.051281369987653216	192	0
2	M2	2	M2	6	22	0.0	0.04716928156989335	209	0
2	M2	2	M2	7	42	0.04262596324102498	0.3043913325834211	164	12
2	M2	2	M2	8	59;61	0.0	0.023980746061334785	414	0
2	M2	2	M2	9	69	0.0	0.045044583903016654	219	0
2	M2	2	M2	10	74	0.0	0.051281369987653216	192	0
2	M2	2	M2	11	73	0.0	0.04877990172283211	202	0
2	M2	2	M2	12	38;46;56	0.0	0.017241353595423073	577	0
2	M2	2	M2	13	1;3;10;34;35;48;55	0.0	0.007251629707667941	1376	0
2	M2	2	M2	14	2;5;27;31	0.8364257991924019	1	407	374
2	M2	2	M2	15	7	0.0	0.051281369987653216	192	0
3	M3	3	M3	0	0	0.7423705259021426	1	97	94
3	M3	3	M3	1	4;6;8;11;19;24;28;30	0.0	0.006426733889586451	1553	0
3	M3	3	M3	2	36;57;62;68;70	0.0	0.009803916847762585	1017	0
3	M3	3	M3	3	9;12;14;23;25;26;29;32;33;37;39;45;49;52;54	0.0	0.003327786837245575	3002	0
3	M3	3	M3	4	13	0.0	0.052355295784741844	188	0
3	M3	3	M3	5	17	0.0	0.04901901307130063	201	0
3	M3	3	M3	6	22	0.0	0.051812768732640443	190	0
3	M3	3	M3	7	42	0.0	0.05025061538281591	196	0
3	M3	3	M3	8	59;61	0.612153110628	0.9379339134937696	252	158
3	M3	3	M3	9	69	0.0	0.04807636206962323	205	0
3	M3	3	M3	10	74	0.0	0.04854311175967327	203	0
3	M3	3	M3	11	73	0.0	0.054347014652876564	181	0
3	M3	3	M3	12	38;46;56	0.0	0.01706482148416093	583	0
3	M3	3	M3	13	1;3;10;34;35;48;55	0.9233753674708335	1	682	703
3	M3	3	M3	14	2;5;27;31	0.0	0.012919885829718085	771	0
3	M3	3	M3	15	7	0.0	0.05025061538281591	196	0
4	M4	4	M4	0	0	0.698060897691763	1	102	90
4	M4	4	M4	1	4;6;8;11;19;24;28;30	0.9266827192587889	1	813	831
4	M4	4	M4	2	36;57;62;68;70	0.0	0.009803916847762585	1017	0
4	M4	4	M4	3	9;12;14;23;25;26;29;32;33;37;39;45;49;52;54	0.0	0.0033760970390659534	2959	0
4	M4	4	M4	4	13	0.0	0.05586504016981719	176	0
4	M4	4	M4	5	17	0.0	0.04854311175967327	203	0
4	M4	4	M4	6	22	0.0	0.048308609540179806	204	0
4	M4	4	M4	7	42	0.0	0.04854311175967327	203	0
4	M4	4	M4	8	59;61	0.0	0.02531637415423911	392	0
4	M4	4	M4	9	69	0.4253551860636238	0.8691652976301376	136	63
4	M4	4	M4	10	74	0.09991040442147144	0.39086559520861913	189	23
4	M4	4	M4	11	73	0.15738168441464362	0.4933376679369925	176	31
4	M4	4	M4	12	38;46;56	0.8590138516835998	1	291	291
4	M4	4	M4	13	1;3;10;34;35;48;55	0.0	0.0071073187425056104	1404	0
