8 #anatomical sites
8 #samples
17 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0;1	0.8492364492415776	1	406	386
0	P	0	P	1	2	0.0	0.02499992148278196	397	0
0	P	0	P	2	11	0.0	0.022988444722958745	432	0
0	P	0	P	3	6;13;18;24;33	0.0	0.005165288566430825	1933	0
0	P	0	P	4	36	0.0	0.025125548431841727	395	0
0	P	0	P	5	45	0.0	0.02456995004121462	404	0
0	P	0	P	6	49	0.0	0.025062577531555663	396	0
0	P	0	P	7	46;52	0.0	0.01190475344872342	837	0
0	P	0	P	8	5;10;14;17;21;25;28;29;32;53;66	0.0	0.0022737607415604807	4395	0
0	P	0	P	9	8;9;12;19;35;39;44;62;79	0.0	0.0027419796062163747	3644	0
0	P	0	P	10	3;23;31;43;47;58;69;78;80	0.3789143292638171	0.47679281282058333	2793	757
0	P	0	P	11	55;56;57;61;64;71;74;82	0.0	0.003099813862138763	3223	0
0	P	0	P	12	83	0.0	0.023866280151308063	416	0
0	P	0	P	13	22;38;81;85	0.07825794632246602	0.1608302246988952	1525	93
0	P	0	P	14	7;16;26;30;34;50;59;76;77;88	0.0	0.0025037555549332416	3991	0
0	P	0	P	15	91	0.0	0.023866280151308063	416	0
0	P	0	P	16	87;90;93;94	0.0	0.006035001917161585	1654	0
1	M1	1	M1	0	0;1	0.8144798496557806	1	198	195
1	M1	1	M1	1	2	0.0	0.046082455447342	214	0
1	M1	1	M1	2	11	0.0	0.04739282758612535	208	0
1	M1	1	M1	3	6;13;18;24;33	0.8446478781961336	1	551	502
1	M1	1	M1	4	36	0.7323060531428883	1	105	100
1	M1	1	M1	5	45	0.0	0.044642408279200366	221	0
1	M1	1	M1	6	49	0.0	0.051812768732640443	190	0
1	M1	1	M1	7	46;52	0.0	0.02433082787288536	408	0
1	M1	1	M1	8	5;10;14;17;21;25;28;29;32;53;66	0.0	0.004502475905210223	2218	0
1	M1	1	M1	9	8;9;12;19;35;39;44;62;79	0.0	0.005420053403553914	1842	0
1	M1	1	M1	10	3;23;31;43;47;58;69;78;80	0.0	0.005491487364371419	1818	0
1	M1	1	M1	11	55;56;57;61;64;71;74;82	0.0	0.006035001917161585	1654	0
1	M1	1	M1	12	83	0.0	0.053762655413413206	183	0
1	M1	1	M1	13	22;38;81;85	0.0	0.0119760392952139	832	0
1	M1	1	M1	14	7;16;26;30;34;50;59;76;77;88	0.0	0.0049825604172726995	2004	0
1	M1	1	M1	15	91	0.0	0.053475162960304544	184	0
1	M1	1	M1	16	87;90;93;94	0.0	0.012578606376072563	792	0
2	M2	2	M2	0	0;1	0.8136218160564022	1	212	206
2	M2	2	M2	1	2	0.0	0.04716928156989335	209	0
2	M2	2	M2	2	11	0.812344870086108	1	112	122
2	M2	2	M2	3	6;13;18;24;33	0.0	0.009970084765641993	1000	0
2	M2	2	M2	4	36	0.0	0.05290930440355724	186	0
2	M2	2	M2	5	45	0.0	0.03936977120346335	251	0
2	M2	2	M2	6	49	0.07709900563321176	0.36110695593458086	193	20
2	M2	2	M2	7	46;52	0.1549613650178087	0.3919647123773745	351	52
2	M2	2	M2	8	5;10;14;17;21;25;28;29;32;53;66	0.0	0.004640370729627738	2152	0
2	M2	2	M2	9	8;9;12;19;35;39;44;62;79	0.0	0.005552469992665189	1798	0
2	M2	2	M2	10	3;23;31;43;47;58;69;78;80	0.0	0.005488473376606892	1819	0
2	M2	2	M2	11	55;56;57;61;64;71;74;82	0.0	0.006430866835713437	1552	0
2	M2	2	M2	12	83	0.0	0.05319072880421345	185	0
2	M2	2	M2	13	22;38;81;85	0.0	0.011834311219926672	842	0
2	M2	2	M2	14	7;16;26;30;34;50;59;76;77;88	0.0	0.004930965869368139	2025	0
2	M2	2	M2	15	91	0.0	0.05681725416682431	173	0
2	M2	2	M2	16	87;90;93;94	0.0	0.011587477718332708	860	0
3	M3	3	M3	0	0;1	0.8489446321168728	1	214	222
3	M3	3	M3	1	2	0.45133843174799915	0.9149018782734597	135	68
3	M3	3	M3	2	11	0.0	0.049999368698825125	197	0
3	M3	3	M3	3	6;13;18;24;33	0.0	0.009960154412215441	1001	0
3	M3	3	M3	4	36	0.0	0.04739282758612535	208	0
3	M3	3	M3	5	45	0.0	0.045044583903016654	219	0
3	M3	3	M3	6	49	0.0	0.05882249961511342	167	0
3	M3	3	M3	7	46;52	0.0	0.025380628494420736	391	0
3	M3	3	M3	8	5;10;14;17;21;25;28;29;32;53;66	0.32034080812766996	0.4389730300473943	1789	416
3	M3	3	M3	9	8;9;12;19;35;39;44;62;79	0.0	0.005473452928529813	1824	0
3	M3	3	M3	10	3;23;31;43;47;58;69;78;80	0.0	0.0056915187128542	1754	0
3	M3	3	M3	11	55;56;57;61;64;71;74;82	0.0	0.006426733889586451	1553	0
3	M3	3	M3	12	83	0.0	0.051812768732640443	190	0
3	M3	3	M3	13	22;38;81;85	0.0	0.01190475344872342	837	0
3	M3	3	M3	14	7;16;26;30;34;50;59;76;77;88	0.0	0.005035246088135374	1983	0
3	M3	3	M3	15	91	0.0	0.049999368698825125	197	0
3	M3	3	M3	16	87;90;93;94	0.0	0.01221000308613026	816	0
4	M4	4	M4	0	0;1	0.7872481926388152	1	190	179
4	M4	4	M4	1	2	0.0	0.04716928156989335	209	0
4	M4	4	M4	2	11	0.0	0.04807636206962323	205	0
4	M4	4	M4	3	6;13;18;24;33	0.9143706115200632	1	482	509
4	M4	4	M4	4	36	0.0	0.04405243218583884	224	0
4	M4	4	M4	5	45	0.8099554143518334	1	93	105
4	M4	4	M4	6	49	0.0	0.04291805624122684	230	0
4	M4	4	M4	7	46;52	0.0	0.02409631524758569	412	0
4	M4	4	M4	8	5;10;14;17;21;25;28;29;32;53;66	0.0	0.004522839880719079	2208	0
4	M4	4	M4	9	8;9;12;19;35;39;44;62;79	0.0	0.005443657330819126	1834	0
4	M4	4	M4	10	3;23;31;43;47;58;69;78;80	0.0	0.005656107691521852	1765	0
4	M4	4	M4	11	55;56;57;61;64;71;74;82	0.0	0.006082723934166657	1641	0
4	M4	4	M4	12	83	0.0	0.04761850253857601	207	0
4	M4	4	M4	13	22;38;81;85	0.0	0.012135913371432385	821	0
4	M4	4	M4	14	7;16;26;30;34;50;59;76;77;88	0.0	0.005268703166793549	1895	0
4	M4	4	M4	15	91	0.0	0.04385922353855431	225	0
4	M4	4	M4	16	87;90;93;94	0.0	0.012771381639467021	780	0
5	M5	5	M5	0	0;1	0.6927033457485717	1	196	153
5	M5	5	M5	1	2	0.0	0.04854311175967327	203	0
