9 #anatomical sites
10 #samples
15 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	50	0	0
0	P_0	0	P	1	24_36_48	0	0
0	P_0	0	P	2	46	0	0
0	P_0	0	P	3	44	0	0
0	P_0	0	P	4	41	0	0
0	P_0	0	P	5	23_39	0	0
0	P_0	0	P	6	14_15_19_20_21_28_35	0	0
0	P_0	0	P	7	9_13_17_22_26_30_33	0	0
0	P_0	0	P	8	8_31	0	0
0	P_0	0	P	9	27	0	0
0	P_0	0	P	10	25	0	0
0	P_0	0	P	11	11_12_18	0	0
0	P_0	0	P	12	10	0.258901	0.462788
0	P_0	0	P	13	7	0.897495	1
0	P_0	0	P	14	0_2_3_4_5_6	0.925297	1
1	P_1	0	P	0	50	0	0
1	P_1	0	P	1	24_36_48	0	0
1	P_1	0	P	2	46	0	0
1	P_1	0	P	3	44	0	0
1	P_1	0	P	4	41	0	0
1	P_1	0	P	5	23_39	0	0
1	P_1	0	P	6	14_15_19_20_21_28_35	0	0
1	P_1	0	P	7	9_13_17_22_26_30_33	0	0
1	P_1	0	P	8	8_31	0	0
1	P_1	0	P	9	27	0	0
1	P_1	0	P	10	25	0	0
1	P_1	0	P	11	11_12_18	0	0
1	P_1	0	P	12	10	0	0
1	P_1	0	P	13	7	0.291668	0.497324
1	P_1	0	P	14	0_2_3_4_5_6	0.664285	0.77224
2	M1_0	1	M1	0	50	0	0
2	M1_0	1	M1	1	24_36_48	0	0
2	M1_0	1	M1	2	46	0	0
2	M1_0	1	M1	3	44	0	0
2	M1_0	1	M1	4	41	0	0
2	M1_0	1	M1	5	23_39	0	0
2	M1_0	1	M1	6	14_15_19_20_21_28_35	0.443567	0.532582
2	M1_0	1	M1	7	9_13_17_22_26_30_33	0	0
2	M1_0	1	M1	8	8_31	0	0
2	M1_0	1	M1	9	27	0	0
2	M1_0	1	M1	10	25	0	0
2	M1_0	1	M1	11	11_12_18	0	0
2	M1_0	1	M1	12	10	0.318035	0.545783
2	M1_0	1	M1	13	7	0.926521	1
2	M1_0	1	M1	14	0_2_3_4_5_6	0.949223	1
3	M2_0	2	M2	0	50	0	0
3	M2_0	2	M2	1	24_36_48	0	0
3	M2_0	2	M2	2	46	0	0
3	M2_0	2	M2	3	44	0	0
3	M2_0	2	M2	4	41	0	0
3	M2_0	2	M2	5	23_39	0	0
3	M2_0	2	M2	6	14_15_19_20_21_28_35	0	0
3	M2_0	2	M2	7	9_13_17_22_26_30_33	0	0
3	M2_0	2	M2	8	8_31	0	0
3	M2_0	2	M2	9	27	0.711754	0.993376
3	M2_0	2	M2	10	25	0	0
3	M2_0	2	M2	11	11_12_18	0.973314	1
3	M2_0	2	M2	12	10	0	0
3	M2_0	2	M2	13	7	0.901923	1
3	M2_0	2	M2	14	0_2_3_4_5_6	0.910884	1
4	M3_0	3	M3	0	50	0	0
4	M3_0	3	M3	1	24_36_48	0	0
4	M3_0	3	M3	2	46	0	0
4	M3_0	3	M3	3	44	0	0
4	M3_0	3	M3	4	41	0	0
4	M3_0	3	M3	5	23_39	0.469223	0.64168
4	M3_0	3	M3	6	14_15_19_20_21_28_35	0	0
4	M3_0	3	M3	7	9_13_17_22_26_30_33	0	0
4	M3_0	3	M3	8	8_31	0	0
4	M3_0	3	M3	9	27	0	0
4	M3_0	3	M3	10	25	0.298397	0.521081
4	M3_0	3	M3	11	11_12_18	0	0
4	M3_0	3	M3	12	10	0	0
4	M3_0	3	M3	13	7	1	1
4	M3_0	3	M3	14	0_2_3_4_5_6	0.92834	1
5	M4_0	4	M4	0	50	0	0
5	M4_0	4	M4	1	24_36_48	0	0
5	M4_0	4	M4	2	46	0	0
5	M4_0	4	M4	3	44	0	0
5	M4_0	4	M4	4	41	0	0
5	M4_0	4	M4	5	23_39	0	0
5	M4_0	4	M4	6	14_15_19_20_21_28_35	0	0
5	M4_0	4	M4	7	9_13_17_22_26_30_33	0	0
5	M4_0	4	M4	8	8_31	0.918112	1
5	M4_0	4	M4	9	27	0	0
5	M4_0	4	M4	10	25	0	0
5	M4_0	4	M4	11	11_12_18	0	0
5	M4_0	4	M4	12	10	0	0
5	M4_0	4	M4	13	7	0	0
5	M4_0	4	M4	14	0_2_3_4_5_6	0.942007	1
6	M5_0	5	M5	0	50	0	0
6	M5_0	5	M5	1	24_36_48	0	0
6	M5_0	5	M5	2	46	0	0
6	M5_0	5	M5	3	44	0	0
6	M5_0	5	M5	4	41	0.129596	0.300437
6	M5_0	5	M5	5	23_39	0	0
6	M5_0	5	M5	6	14_15_19_20_21_28_35	0	0
6	M5_0	5	M5	7	9_13_17_22_26_30_33	0.977565	1
