5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.710599982336506	1	109	100
0	P	0	P	1	1	0.0	0.048308609540179806	204	0
0	P	0	P	2	2	0.7251540016435264	1	112	105
0	P	0	P	3	5	0.0	0.04877990172283211	202	0
0	P	0	P	4	3;17;18	0.1903272985106398	0.39511458678678235	529	87
0	P	0	P	5	22;24	0.0	0.025640940916935785	387	0
0	P	0	P	6	6;8;13;15;19;39;50;54	0.0	0.006060604946196604	1647	0
0	P	0	P	7	33;34;37;45;53;55;56;57	0.30619835790376887	0.4462709773255667	1344	308
0	P	0	P	8	61	0.04702559032181508	0.3514512064756154	154	13
0	P	0	P	9	62	0.03466084592671162	0.28784182341693243	184	12
0	P	0	P	10	58;63;64	0.0	0.016155067703362815	616	0
0	P	0	P	11	7;9;11;14;21;23;25;29;30;40;43;66;67;68	0.0	0.0035423306312964416	2820	0
0	P	0	P	12	32;35;41;47;49;51;75;88	0.0	0.006027726450351296	1656	0
0	P	0	P	13	89	0.0	0.04761850253857601	207	0
0	P	0	P	14	10;12;27;28;31;42;44;46;48;60;87;91	0.0	0.004164930917094713	2398	0
0	P	0	P	15	82;90;92	0.08167650679982412	0.23551993299453555	570	45
0	P	0	P	16	4;16;20;36;38;59;73;77;86;95;96	0.5767751070667133	0.7225804306006285	1487	713
0	P	0	P	17	105	0.4594328342926396	0.9491411174848663	127	67
0	P	0	P	18	83;98;106	0.0	0.018083152966760864	550	0
0	P	0	P	19	110;115	0.0	0.025062577531555663	396	0
0	P	0	P	20	65;80;93;124;127	0.0	0.009950243820656759	1002	0
0	P	0	P	21	26;52;84;85;108;112;114;116;130	0.0	0.005817334674787528	1716	0
1	M1	1	M1	0	0	0.699041342145518	1	105	95
1	M1	1	M1	1	1	0.0	0.04694783450622614	210	0
1	M1	1	M1	2	2	0.6685602366775485	1	95	83
1	M1	1	M1	3	5	0.0	0.04784633698471555	206	0
1	M1	1	M1	4	3;17;18	0.8588904111390671	1	269	277
1	M1	1	M1	5	22;24	0.0	0.02358483975451913	421	0
1	M1	1	M1	6	6;8;13;15;19;39;50;54	0.0	0.006157634299162053	1621	0
1	M1	1	M1	7	33;34;37;45;53;55;56;57	0.8856059916529962	1	817	780
1	M1	1	M1	8	61	0.0	0.049999368698825125	197	0
1	M1	1	M1	9	62	0.0	0.051545699831482585	191	0
1	M1	1	M1	10	58;63;64	0.0	0.01677849979311015	593	0
1	M1	1	M1	11	7;9;11;14;21;23;25;29;30;40;43;66;67;68	0.0	0.003585514290693102	2786	0
1	M1	1	M1	12	32;35;41;47;49;51;75;88	0.0	0.006035001917161585	1654	0
1	M1	1	M1	13	89	0.0	0.04901901307130063	201	0
1	M1	1	M1	14	10;12;27;28;31;42;44;46;48;60;87;91	0.0	0.00430292559098285	2321	0
1	M1	1	M1	15	82;90;92	0.0	0.016528902966035333	602	0
1	M1	1	M1	16	4;16;20;36;38;59;73;77;86;95;96	0.0	0.004662004154905177	2142	0
1	M1	1	M1	17	105	0.0	0.04854311175967327	203	0
1	M1	1	M1	18	83;98;106	0.8908453954206844	1	286	310
1	M1	1	M1	19	110;115	0.0	0.02403839175040396	413	0
1	M1	1	M1	20	65;80;93;124;127	0.0	0.009416191674577344	1059	0
1	M1	1	M1	21	26;52;84;85;108;112;114;116;130	0.0	0.005527915130136272	1806	0
2	M2	2	M2	0	0	0.662331232273946	1	101	86
2	M2	2	M2	1	1	0.7129072132046719	1	96	91
2	M2	2	M2	2	2	0.0	0.045661620043138715	216	0
2	M2	2	M2	3	5	0.033602297981993726	0.30642200496805583	163	11
2	M2	2	M2	4	3;17;18	0.0	0.017093992033573025	582	0
2	M2	2	M2	5	22;24	0.0	0.024691282384448232	402	0
2	M2	2	M2	6	6;8;13;15;19;39;50;54	0.7654099016341223	0.9495264484274949	881	660
2	M2	2	M2	7	33;34;37;45;53;55;56;57	0.0	0.006281405794419192	1589	0
2	M2	2	M2	8	61	0.0	0.046511120090990454	212	0
2	M2	2	M2	9	62	0.0	0.0495043378213925	199	0
2	M2	2	M2	10	58;63;64	0.0	0.01579776853391186	630	0
2	M2	2	M2	11	7;9;11;14;21;23;25;29;30;40;43;66;67;68	0.12422705052327081	0.19836080201059814	2622	226
2	M2	2	M2	12	32;35;41;47;49;51;75;88	0.0	0.00611994989291036	1631	0
2	M2	2	M2	13	89	0.0	0.052355295784741844	188	0
2	M2	2	M2	14	10;12;27;28;31;42;44;46;48;60;87;91	0.0	0.004108463087646861	2431	0
2	M2	2	M2	15	82;90;92	0.0	0.016260141036180516	612	0
2	M2	2	M2	16	4;16;20;36;38;59;73;77;86;95;96	0.0	0.004612545634335254	2165	0
2	M2	2	M2	17	105	0.0	0.049260480109571674	200	0
2	M2	2	M2	18	83;98;106	0.0	0.016611272686515518	599	0
2	M2	2	M2	19	110;115	0.0	0.02499992148278196	397	0
2	M2	2	M2	20	65;80;93;124;127	0.0	0.009930481687649522	1004	0
2	M2	2	M2	21	26;52;84;85;108;112;114;116;130	0.0	0.005552469992665189	1798	0
3	M3	3	M3	0	0	0.7302420603857227	1	100	97
3	M3	3	M3	1	1	0.7810171445675471	1	109	114
3	M3	3	M3	2	2	0.0	0.04273464914481699	231	0
