11 #anatomical sites
11 #samples
21 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.8352854410536471	1	192	200
0	P	0	P	1	1	0.34548407171840223	0.6622846766508048	300	98
0	P	0	P	2	2	0.20940045705756988	0.47469627979662643	352	69
0	P	0	P	3	6;7;8	0.061053403454809536	0.15472208911386337	1145	61
0	P	0	P	4	23	0.0	0.024813819007751647	400	0
0	P	0	P	5	26;30;31;34	0.0	0.006161428280651839	1620	0
0	P	0	P	6	24;25;36	0.07480033056971261	0.17611104812642325	1125	71
0	P	0	P	7	39	0.0	0.024813819007751647	400	0
0	P	0	P	8	44	0.0	0.025575363495744685	388	0
0	P	0	P	9	15;21;28;33;40;48;52	0.0	0.003543585886500585	2819	0
0	P	0	P	10	62	0.0	0.025906648361248293	383	0
0	P	0	P	11	4;5;10;18;19;22;41;47;63	0.0	0.0027277685836772625	3663	0
0	P	0	P	12	49;53;68	0.0	0.008340280664031774	1196	0
0	P	0	P	13	14;29;35;50;72	0.0	0.0051440322405267285	1941	0
0	P	0	P	14	74	0.08966510268969793	0.29505039227191243	377	36
0	P	0	P	15	77	0.0	0.02531637415423911	392	0
0	P	0	P	16	78	0.0	0.02544520982549987	390	0
0	P	0	P	17	79	0.0	0.026177920302165827	379	0
0	P	0	P	18	82;86	0.0	0.01212120319511121	822	0
0	P	0	P	19	3;9;11;12;13;16;17;20;45;59;64;65;73;92	0.0	0.0017695982734685298	5648	0
0	P	0	P	20	46;58;70;88;91;93;101	0.0	0.003582944950793609	2788	0
1	M1	1	M1	0	0	0.8394372048619807	1	87	107
1	M1	1	M1	1	1	0.0	0.053762655413413206	183	0
1	M1	1	M1	2	2	0.7288450214342098	1	105	101
1	M1	1	M1	3	6;7;8	0.8951121654920507	1	293	320
1	M1	1	M1	4	23	0.0	0.05101973727906271	193	0
1	M1	1	M1	5	26;30;31;34	0.0	0.012484384753429398	798	0
1	M1	1	M1	6	24;25;36	0.4338207037097231	0.7166240926050362	393	156
1	M1	1	M1	7	39	0.0	0.05405325575459152	182	0
1	M1	1	M1	8	44	0.03006356542334543	0.28410497648907973	179	11
1	M1	1	M1	9	15;21;28;33;40;48;52	0.0	0.007153073989993618	1395	0
1	M1	1	M1	10	62	0.0	0.046295795522400304	213	0
1	M1	1	M1	11	4;5;10;18;19;22;41;47;63	0.0	0.005574135141982652	1791	0
1	M1	1	M1	12	49;53;68	0.0	0.017211678376473197	578	0
1	M1	1	M1	13	14;29;35;50;72	0.0	0.009532884125381632	1046	0
1	M1	1	M1	14	74	0.0	0.045044583903016654	219	0
1	M1	1	M1	15	77	0.0	0.046295795522400304	213	0
1	M1	1	M1	16	78	0.0	0.04807636206962323	205	0
1	M1	1	M1	17	79	0.0	0.04854311175967327	203	0
1	M1	1	M1	18	82;86	0.0	0.02267567839800537	438	0
1	M1	1	M1	19	3;9;11;12;13;16;17;20;45;59;64;65;73;92	0.0	0.0035001747941931	2854	0
1	M1	1	M1	20	46;58;70;88;91;93;101	0.0	0.007117435917077789	1402	0
2	M2	2	M2	0	0	0.6312099264819098	1	112	88
2	M2	2	M2	1	1	0.0	0.051812768732640443	190	0
2	M2	2	M2	2	2	0.782616655422914	1	114	119
