9 #anatomical sites
9 #samples
11 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0;1;2;3;4;5;6	0.5960226370947769	0.7196453963300682	1871	915
0	P	0	P	1	13	0.0	0.025125548431841727	395	0
0	P	0	P	2	9;14	0.0	0.012515634728770266	796	0
0	P	0	P	3	18	0.0	0.025640940916935785	387	0
0	P	0	P	4	7;19	0.0	0.012674261023752647	786	0
0	P	0	P	5	11;20;22	0.0	0.008333330434985745	1197	0
0	P	0	P	6	16;21;23;25;30	0.0	0.00494804491570008	2018	0
0	P	0	P	7	17;32	0.0	0.01219511286070404	817	0
0	P	0	P	8	36;38	0.0	0.01254704154175912	794	0
0	P	0	P	9	39	0.0	0.02352934632370017	422	0
0	P	0	P	10	43	0.0	0.025906648361248293	383	0
1	M1	1	M1	0	0;1;2;3;4;5;6	0.9492648457943441	1	661	720
1	M1	1	M1	1	13	0.0	0.04694783450622614	210	0
1	M1	1	M1	2	9;14	0.0	0.025252444327783338	393	0
1	M1	1	M1	3	18	0.0	0.045871072557456025	215	0
1	M1	1	M1	4	7;19	0.0	0.023980746061334785	414	0
1	M1	1	M1	5	11;20;22	0.0	0.016611272686515518	599	0
1	M1	1	M1	6	16;21;23;25;30	0.0	0.009990004995003746	998	0
1	M1	1	M1	7	17;32	0.0	0.024213003738097955	410	0
1	M1	1	M1	8	36;38	0.0	0.025252444327783338	393	0
1	M1	1	M1	9	39	0.0	0.04807636206962323	205	0
1	M1	1	M1	10	43	0.0	0.05208261948653281	189	0
2	M2	2	M2	0	0;1;2;3;4;5;6	0.8877623489314472	1	710	683
2	M2	2	M2	1	13	0.0	0.05025061538281591	196	0
2	M2	2	M2	2	9;14	0.668430616471757	1	228	164
2	M2	2	M2	3	18	0.0	0.052355295784741844	188	0
2	M2	2	M2	4	7;19	0.0	0.02544520982549987	390	0
2	M2	2	M2	5	11;20;22	0.0	0.01692044946920658	588	0
2	M2	2	M2	6	16;21;23;25;30	0.0	0.010111218278871185	986	0
2	M2	2	M2	7	17;32	0.0	0.022522465139934042	441	0
2	M2	2	M2	8	36;38	0.15408688406272095	0.38125480639220816	359	52
2	M2	2	M2	9	39	0.0	0.0454540715822076	217	0
2	M2	2	M2	10	43	0.0	0.05617887866396899	175	0
3	M3	3	M3	0	0;1;2;3;4;5;6	0.9025838147027563	1	727	718
3	M3	3	M3	1	13	0.0	0.04854311175967327	203	0
3	M3	3	M3	2	9;14	0.0	0.02145917784530618	463	0
3	M3	3	M3	3	18	0.0	0.05714191343614225	172	0
3	M3	3	M3	4	7;19	0.0	0.023923376186563216	415	0
3	M3	3	M3	5	11;20;22	0.9138727726460203	1	291	324
3	M3	3	M3	6	16;21;23;25;30	0.0	0.01059321438270797	941	0
3	M3	3	M3	7	17;32	0.0	0.025380628494420736	391	0
3	M3	3	M3	8	36;38	0.0	0.02242146805074197	443	0
3	M3	3	M3	9	39	0.0	0.051812768732640443	190	0
3	M3	3	M3	10	43	0.0	0.051281369987653216	192	0
4	M4	4	M4	0	0;1;2;3;4;5;6	0.8714546858183007	1	736	684
4	M4	4	M4	1	13	0.0	0.04739282758612535	208	0
4	M4	4	M4	2	9;14	0.0	0.024937577930052794	398	0
4	M4	4	M4	3	18	0.0	0.05025061538281591	196	0
4	M4	4	M4	4	7;19	0.734351940635426	1	234	191
4	M4	4	M4	5	11;20;22	0.0	0.01672238456716342	595	0
4	M4	4	M4	6	16;21;23;25;30	0.0	0.00939849208185984	1061	0
4	M4	4	M4	7	17;32	0.0	0.02531637415423911	392	0
4	M4	4	M4	8	36;38	0.0	0.024509729940316367	405	0
4	M4	4	M4	9	39	0.0	0.051812768732640443	190	0
4	M4	4	M4	10	43	0.0	0.04716928156989335	209	0
5	M5	5	M5	0	0;1;2;3;4;5;6	0.9386651809021841	1	647	692
5	M5	5	M5	1	13	0.0	0.04716928156989335	209	0
5	M5	5	M5	2	9;14	0.0	0.024752399043270833	401	0
5	M5	5	M5	3	18	0.6894552386947526	1	93	83
5	M5	5	M5	4	7;19	0.0	0.02463046679013666	403	0
5	M5	5	M5	5	11;20;22	0.0	0.017574665205748526	566	0
5	M5	5	M5	6	16;21;23;25;30	0.0	0.009940352932034054	1003	0
5	M5	5	M5	7	17;32	0.0	0.025062577531555663	396	0
5	M5	5	M5	8	36;38	0.0	0.024937577930052794	398	0
5	M5	5	M5	9	39	0.0	0.04694783450622614	210	0
5	M5	5	M5	10	43	0.0	0.05319072880421345	185	0
6	M6	6	M6	0	0;1;2;3;4;5;6	0.9341165868123241	1	648	687
6	M6	6	M6	1	13	0.0	0.05464398388474083	180	0
6	M6	6	M6	2	9;14	0.7811771696488925	1	205	187
6	M6	6	M6	3	18	0.0	0.048308609540179806	204	0
6	M6	6	M6	4	7;19	0.0	0.02380945599959531	417	0
6	M6	6	M6	5	11;20;22	0.0	0.016750395182659243	594	0
6	M6	6	M6	6	16;21;23;25;30	0.0	0.009823177962436194	1015	0
6	M6	6	M6	7	17;32	0.8166910818996425	1	200	196
6	M6	6	M6	8	36;38	0.0	0.023364421908895306	425	0
6	M6	6	M6	9	39	0.0	0.045871072557456025	215	0
6	M6	6	M6	10	43	0.0	0.0495043378213925	199	0
7	M7	7	M7	0	0;1;2;3;4;5;6	0.8738221178422012	1	721	674
7	M7	7	M7	1	13	0.7453260632096516	1	98	96
7	M7	7	M7	2	9;14	0.0	0.026246628277956093	378	0
7	M7	7	M7	3	18	0.0	0.051281369987653216	192	0
7	M7	7	M7	4	7;19	0.0	0.026315697870885304	377	0
7	M7	7	M7	5	11;20;22	0.0	0.01628662328003922	611	0
7	M7	7	M7	6	16;21;23;25;30	0.0	0.010416661003469592	957	0
7	M7	7	M7	7	17;32	0.0	0.024937577930052794	398	0
