8 #anatomical sites
8 #samples
18 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.8158003139376979	1	196	194
0	P	0	P	1	1	0.05256216142153361	0.22176108600525837	380	24
0	P	0	P	2	2	0.6189718845633506	0.9463515474541551	273	174
0	P	0	P	3	4;7;8;11;12;17;18	0.0	0.003539822786916406	2822	0
0	P	0	P	4	19	0.0	0.02531637415423911	392	0
0	P	0	P	5	29;30	0.0	0.01193316570756768	835	0
0	P	0	P	6	3;6;10;26;31;32	0.0	0.0041442184585827975	2410	0
0	P	0	P	7	36	0.0	0.02531637415423911	392	0
0	P	0	P	8	9;15;16;27;33;43	0.692065331255162	0.8311978488286003	1541	946
0	P	0	P	9	47;48	0.08696372177830175	0.21976613973229447	722	56
0	P	0	P	10	22;23;25;34;37;40;44;53;56	0.0	0.002733734178821884	3655	0
0	P	0	P	11	54;59	0.0	0.01209188956660794	824	0
0	P	0	P	12	60	0.0	0.023148085841799393	429	0
0	P	0	P	13	50;52;61	0.0	0.008510635210450139	1172	0
0	P	0	P	14	5;13;14;28;35;46;51;58;62	0.0	0.0028481912828707294	3508	0
0	P	0	P	15	55;57;64	0.42059889577228404	0.6029159968789053	866	295
0	P	0	P	16	67	0.27564619600805246	0.5666789873837208	308	79
0	P	0	P	17	69;71;72;73	0.0	0.006079026231016791	1642	0
1	M1	1	M1	0	0	0.5858596849328642	1	110	78
1	M1	1	M1	1	1	0.0	0.05617887866396899	175	0
1	M1	1	M1	2	2	0.6195117593041157	1	128	94
1	M1	1	M1	3	4;7;8;11;12;17;18	1.000629754154996	1	648	784
1	M1	1	M1	4	19	0.3460510433252454	0.7737533804513708	156	58
1	M1	1	M1	5	29;30	0.0	0.026666571343972535	372	0
1	M1	1	M1	6	3;6;10;26;31;32	0.0	0.008319464670180523	1199	0
1	M1	1	M1	7	36	0.0	0.04761850253857601	207	0
1	M1	1	M1	8	9;15;16;27;33;43	0.0	0.008326391779997647	1198	0
1	M1	1	M1	9	47;48	0.0	0.023474113423241284	423	0
1	M1	1	M1	10	22;23;25;34;37;40;44;53;56	0.0	0.005361929523293438	1862	0
1	M1	1	M1	11	54;59	0.0	0.026385131943318034	376	0
1	M1	1	M1	12	60	0.0	0.04694783450622614	210	0
1	M1	1	M1	13	50;52;61	0.0	0.016528902966035333	602	0
1	M1	1	M1	14	5;13;14;28;35;46;51;58;62	0.0	0.005467467743960372	1826	0
1	M1	1	M1	15	55;57;64	0.0	0.016556268624098976	601	0
1	M1	1	M1	16	67	0.0	0.045661620043138715	216	0
