8 #anatomical sites
8 #samples
15 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.7699982249964005	1	205	184
0	P	0	P	1	2	0.0	0.023474113423241284	423	0
0	P	0	P	2	11;23;29;32	0.0	0.006570300813874554	1519	0
0	P	0	P	3	4;7;8;13;14;19;27;31;33;35;42	0.0	0.0023174970408657808	4312	0
0	P	0	P	4	6;15;20;26;45	0.0	0.005159958032696749	1935	0
0	P	0	P	5	49;52	0.0	0.012870002183753195	774	0
0	P	0	P	6	1;3;12;22;25;30;37;38;64;65	0.9435270683169019	1	2049	2043
0	P	0	P	7	67	0.308034839791872	0.5992346139548486	310	88
0	P	0	P	8	40;43;51;62;83	0.0	0.004999999374374491	1997	0
0	P	0	P	9	21;57;58;86;90	0.0	0.005094242843153865	1960	0
0	P	0	P	10	9;10;17;34;60;61;63;66;72;96	0.0	0.0024449877019451153	4087	0
0	P	0	P	11	71;73;78;84;88;92;95;97	0.2255039473601771	0.31117028969449817	2713	417
0	P	0	P	12	74;93;98;99;100;104	0.0	0.004242680992455882	2354	0
0	P	0	P	13	91;94;102;105	0.0	0.006389775051710093	1562	0
0	P	0	P	14	101;106	0.0	0.013175219101113918	756	0
1	M1	1	M1	0	0	0.7344739403058029	1	97	94
1	M1	1	M1	1	2	0.45761689291101054	0.8997888386123679	146	73
1	M1	1	M1	2	11;23;29;32	0.0	0.012594448424386007	791	0
1	M1	1	M1	3	4;7;8;13;14;19;27;31;33;35;42	0.26357606010404677	0.3727326771978237	1868	350
1	M1	1	M1	4	6;15;20;26;45	0.5405673573786799	0.7462180164301013	692	326
1	M1	1	M1	5	49;52	0.0	0.025773109832985648	385	0
1	M1	1	M1	6	1;3;12;22;25;30;37;38;64;65	0.0	0.005184032480505784	1926	0
1	M1	1	M1	7	67	0.0	0.04807636206962323	205	0
1	M1	1	M1	8	40;43;51;62;83	0.0	0.009891191986665234	1008	0
1	M1	1	M1	9	21;57;58;86;90	0.0	0.010822504470740898	921	0
1	M1	1	M1	10	9;10;17;34;60;61;63;66;72;96	0.0	0.005115088844221755	1952	0
1	M1	1	M1	11	71;73;78;84;88;92;95;97	0.0	0.005998799159303524	1664	0
1	M1	1	M1	12	74;93;98;99;100;104	0.0	0.008598449094552794	1160	0
1	M1	1	M1	13	91;94;102;105	0.0	0.011534017685051875	864	0
1	M1	1	M1	14	101;106	0.0	0.024752399043270833	401	0
2	M2	2	M2	0	0	0.642085258460808	1	107	85
2	M2	2	M2	1	2	0.0	0.053475162960304544	184	0
2	M2	2	M2	2	11;23;29;32	0.9111038230073805	1	395	423
2	M2	2	M2	3	4;7;8;13;14;19;27;31;33;35;42	0.0	0.004655492977332051	2145	0
2	M2	2	M2	4	6;15;20;26;45	0.0	0.009891191986665234	1008	0
2	M2	2	M2	5	49;52	0.15279303138611028	0.4017169289241148	314	47
2	M2	2	M2	6	1;3;12;22;25;30;37;38;64;65	0.0	0.004977600179163883	2006	0
2	M2	2	M2	7	67	0.0	0.05076076063477425	194	0
2	M2	2	M2	8	40;43;51;62;83	0.0	0.010288060387734048	969	0
2	M2	2	M2	9	21;57;58;86;90	0.0	0.009823177962436194	1015	0
2	M2	2	M2	10	9;10;17;34;60;61;63;66;72;96	0.0	0.004847309173068139	2060	0
2	M2	2	M2	11	71;73;78;84;88;92;95;97	0.0	0.006531677246289449	1528	0
2	M2	2	M2	12	74;93;98;99;100;104	0.0	0.008361201085836224	1193	0
2	M2	2	M2	13	91;94;102;105	0.0	0.012738843140592725	782	0
2	M2	2	M2	14	101;106	0.0	0.02352934632370017	422	0
3	M3	3	M3	0	0	0.748242489770913	1	90	91
3	M3	3	M3	1	2	0.057104992683357045	0.32210048318877205	189	16
3	M3	3	M3	2	11;23;29;32	0.0	0.013037798537896581	764	0
3	M3	3	M3	3	4;7;8;13;14;19;27;31;33;35;42	0.0	0.004448398135990484	2245	0
3	M3	3	M3	4	6;15;20;26;45	0.0	0.009756092908904664	1022	0
3	M3	3	M3	5	49;52	0.0	0.025640940916935785	387	0
3	M3	3	M3	6	1;3;12;22;25;30;37;38;64;65	0.7383959608468963	0.8944383120326613	1166	803
3	M3	3	M3	7	67	0.0	0.04877990172283211	202	0
3	M3	3	M3	8	40;43;51;62;83	0.0	0.010070488337390097	990	0
3	M3	3	M3	9	21;57;58;86;90	0.1974408345198414	0.3472899512188242	885	136
3	M3	3	M3	10	9;10;17;34;60;61;63;66;72;96	0.0	0.005109861365932638	1954	0
3	M3	3	M3	11	71;73;78;84;88;92;95;97	0.0	0.006249998777769444	1597	0
3	M3	3	M3	12	74;93;98;99;100;104	0.0	0.008143319771097442	1225	0
3	M3	3	M3	13	91;94;102;105	0.0	0.012755091638487103	781	0
3	M3	3	M3	14	101;106	0.0	0.02380945599959531	417	0
4	M4	4	M4	0	0	0.8134414267432204	1	86	99
4	M4	4	M4	1	2	0.0	0.049260480109571674	200	0
4	M4	4	M4	2	11;23;29;32	0.0	0.011947422754907044	834	0
4	M4	4	M4	3	4;7;8;13;14;19;27;31;33;35;42	0.0	0.004522839880719079	2208	0
4	M4	4	M4	4	6;15;20;26;45	0.0	0.00960614349396529	1038	0
4	M4	4	M4	5	49;52	0.0	0.02433082787288536	408	0
4	M4	4	M4	6	1;3;12;22;25;30;37;38;64;65	0.0	0.0049825604172726995	2004	0
4	M4	4	M4	7	67	0.0	0.051545699831482585	191	0
4	M4	4	M4	8	40;43;51;62;83	0.0	0.009587723293333312	1040	0
4	M4	4	M4	9	21;57;58;86;90	0.0	0.009718168385484017	1026	0
4	M4	4	M4	10	9;10;17;34;60;61;63;66;72;96	0.9434716058451793	1	997	1041
4	M4	4	M4	11	71;73;78;84;88;92;95;97	0.0	0.006169030286738088	1618	0
4	M4	4	M4	12	74;93;98;99;100;104	0.0	0.008163262581720687	1222	0
4	M4	4	M4	13	91;94;102;105	0.0	0.012106528636571594	823	0
4	M4	4	M4	14	101;106	0.13688450440348374	0.3586999757297046	365	48
5	M5	5	M5	0	0	0.7707463680818221	1	105	107
5	M5	5	M5	1	2	0.0	0.04784633698471555	206	0
5	M5	5	M5	2	11;23;29;32	0.0	0.012515634728770266	796	0
5	M5	5	M5	3	4;7;8;13;14;19;27;31;33;35;42	0.8897269551505572	1	1163	1082
5	M5	5	M5	4	6;15;20;26;45	0.0	0.010204076309381051	977	0
5	M5	5	M5	5	49;52	0.0	0.025125548431841727	395	0
5	M5	5	M5	6	1;3;12;22;25;30;37;38;64;65	0.0	0.005099438397990256	1958	0
5	M5	5	M5	7	67	0.0	0.046295795522400304	213	0
5	M5	5	M5	8	40;43;51;62;83	0.23674531429778523	0.3962866244255484	864	159
5	M5	5	M5	9	21;57;58;86;90	0.0	0.010131707048635077	984	0
5	M5	5	M5	10	9;10;17;34;60;61;63;66;72;96	0.0	0.0048947620170784615	2040	0
5	M5	5	M5	11	71;73;78;84;88;92;95;97	0.0	0.006464122758921206	1544	0
5	M5	5	M5	12	74;93;98;99;100;104	0.0	0.007923927777800878	1259	0
5	M5	5	M5	13	91;94;102;105	0.0	0.012106528636571594	823	0
5	M5	5	M5	14	101;106	0.0	0.025510120649924993	389	0
6	M6	6	M6	0	0	0.6353836167555763	1	104	82
6	M6	6	M6	1	2	0.0	0.0497506218866604	198	0
6	M6	6	M6	2	11;23;29;32	0.0	0.012254892735817943	813	0
6	M6	6	M6	3	4;7;8;13;14;19;27;31;33;35;42	0.0	0.004450377841043429	2244	0
6	M6	6	M6	4	6;15;20;26;45	0.0	0.01059321438270797	941	0
6	M6	6	M6	5	49;52	0.0	0.024691282384448232	402	0
6	M6	6	M6	6	1;3;12;22;25;30;37;38;64;65	0.865744238014239	1	1045	935
6	M6	6	M6	7	67	0.0	0.05076076063477425	194	0
6	M6	6	M6	8	40;43;51;62;83	0.0	0.009861928133636145	1011	0
6	M6	6	M6	9	21;57;58;86;90	0.0	0.01025640485076441	972	0
6	M6	6	M6	10	9;10;17;34;60;61;63;66;72;96	0.0	0.005109861365932638	1954	0
6	M6	6	M6	11	71;73;78;84;88;92;95;97	0.0	0.006242196035776485	1599	0
6	M6	6	M6	12	74;93;98;99;100;104	0.0	0.008389258787837223	1189	0
6	M6	6	M6	13	91;94;102;105	0.21837437153475525	0.40302035650243384	633	113
6	M6	6	M6	14	101;106	0.0	0.025062577531555663	396	0
7	M7	7	M7	0	0	0.7343868024442389	1	101	97
7	M7	7	M7	1	2	0.0	0.05101973727906271	193	0
7	M7	7	M7	2	11;23;29;32	0.0	0.0132100280735018	754	0
7	M7	7	M7	3	4;7;8;13;14;19;27;31;33;35;42	0.0	0.004714756665490046	2118	0
7	M7	7	M7	4	6;15;20;26;45	0.0	0.009689917922633191	1029	0
7	M7	7	M7	5	49;52	0.0	0.024390171000315194	407	0
7	M7	7	M7	6	1;3;12;22;25;30;37;38;64;65	0.9245652647283024	1	951	961
7	M7	7	M7	7	67	0.6882436926115935	1	110	95
7	M7	7	M7	8	40;43;51;62;83	0.0	0.009881418091116662	1009	0
7	M7	7	M7	9	21;57;58;86;90	0.0	0.009596924554793693	1039	0
7	M7	7	M7	10	9;10;17;34;60;61;63;66;72;96	0.0	0.005017560832884896	1990	0
7	M7	7	M7	11	71;73;78;84;88;92;95;97	0.0	0.006357277798269664	1570	0
7	M7	7	M7	12	74;93;98;99;100;104	0.8596316233953288	1	637	588
7	M7	7	M7	13	91;94;102;105	0.0	0.01240693831792223	803	0
7	M7	7	M7	14	101;106	0.0	0.025125548431841727	395	0
