8 #anatomical sites
8 #samples
11 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.87301390434277	1	187	205
0	P	0	P	1	1;4	0.8869015349188928	1	413	418
0	P	0	P	2	5;6;7;8	0.0	0.006333120957590505	1576	0
0	P	0	P	3	14;15;16	0.0	0.008257635495402262	1208	0
0	P	0	P	4	2;3;9;13;18;23;41;53;60;65;68;71	0.0	0.002075980856222891	4814	0
0	P	0	P	5	22;24;26;31;46;49;50;54;56;62;64;66;67;88	0.0	0.0017998559823555783	5553	0
0	P	0	P	6	10;11;12;25;33;34;76;79;91	0.9508025689444953	1	1780	1810
0	P	0	P	7	35;36;37;39;58;61;81;86;95;100;109	0.0	0.0022558086500003433	4430	0
0	P	0	P	8	17;20;42;45;51;55;69;72;74;77;85;113	0.0	0.0020733982552274123	4820	0
0	P	0	P	9	28;44;48;75;82;104;111;119	0.0	0.003059039318393233	3266	0
0	P	0	P	10	29;38;43;47;57;63;70;78;83;84;87;96;98;102;117;118;120	0.0	0.0014972301074833846	6676	0
1	M1	1	M1	0	0	0.7836163947468066	1	90	96
1	M1	1	M1	1	1;4	0.0	0.022573305658500402	440	0
1	M1	1	M1	2	5;6;7;8	0.8417669713493608	1	399	372
1	M1	1	M1	3	14;15;16	0.1210459775938773	0.2832941754958779	565	60
1	M1	1	M1	4	2;3;9;13;18;23;41;53;60;65;68;71	0.0	0.004105089965812576	2433	0
1	M1	1	M1	5	22;24;26;31;46;49;50;54;56;62;64;66;67;88	0.0	0.0035473569955183364	2816	0
1	M1	1	M1	6	10;11;12;25;33;34;76;79;91	0.0	0.005583472048854981	1788	0
1	M1	1	M1	7	35;36;37;39;58;61;81;86;95;100;109	0.0	0.004520795197647246	2209	0
1	M1	1	M1	8	17;20;42;45;51;55;69;72;74;77;85;113	0.0	0.004123710989298364	2422	0
1	M1	1	M1	9	28;44;48;75;82;104;111;119	0.0	0.006006004921457047	1662	0
1	M1	1	M1	10	29;38;43;47;57;63;70;78;83;84;87;96;98;102;117;118;120	0.0	0.0030293848957477026	3298	0
2	M2	2	M2	0	0	0.7245226914203522	1	98	92
2	M2	2	M2	1	1;4	0.0	0.028489912203960598	348	0
2	M2	2	M2	2	5;6;7;8	0.7388085191855844	0.9758013771554297	469	351
2	M2	2	M2	3	14;15;16	0.6759495671412303	0.9459059599566776	370	251
2	M2	2	M2	4	2;3;9;13;18;23;41;53;60;65;68;71	0.32419233674289144	0.43416948294876784	1949	453
2	M2	2	M2	5	22;24;26;31;46;49;50;54;56;62;64;66;67;88	0.0	0.003759398230381392	2657	0
2	M2	2	M2	6	10;11;12;25;33;34;76;79;91	0.0	0.00581057426490244	1718	0
2	M2	2	M2	7	35;36;37;39;58;61;81;86;95;100;109	0.0	0.004364905738344611	2288	0
2	M2	2	M2	8	17;20;42;45;51;55;69;72;74;77;85;113	0.0	0.004321520771570917	2311	0
2	M2	2	M2	9	28;44;48;75;82;104;111;119	0.0	0.006234412751981597	1601	0
2	M2	2	M2	10	29;38;43;47;57;63;70;78;83;84;87;96;98;102;117;118;120	0.0	0.0029481130793558583	3389	0
3	M3	3	M3	0	0	0.8780830882412128	1	91	115
3	M3	3	M3	1	1;4	0.3908552197582526	0.7032212434795397	275	101
3	M3	3	M3	2	5;6;7;8	0.38144537882855784	0.5919563034430285	590	187
3	M3	3	M3	3	14;15;16	0.0	0.016103038635599778	618	0
3	M3	3	M3	4	2;3;9;13;18;23;41;53;60;65;68;71	0.0	0.004108463087646861	2431	0
3	M3	3	M3	5	22;24;26;31;46;49;50;54;56;62;64;66;67;88	0.0	0.003664345668060143	2726	0
3	M3	3	M3	6	10;11;12;25;33;34;76;79;91	0.45228771822761626	0.5932960781601869	1355	477
3	M3	3	M3	7	35;36;37;39;58;61;81;86;95;100;109	0.0	0.004668533571064981	2139	0
3	M3	3	M3	8	17;20;42;45;51;55;69;72;74;77;85;113	0.0	0.004203446454732461	2376	0
3	M3	3	M3	9	28;44;48;75;82;104;111;119	0.0	0.006097559840681811	1637	0
3	M3	3	M3	10	29;38;43;47;57;63;70;78;83;84;87;96;98;102;117;118;120	0.330677435970954	0.42248487175429983	2789	644
4	M4	4	M4	0	0	0.7400284387052444	1	101	97
4	M4	4	M4	1	1;4	0.8036121104671758	1	198	189
4	M4	4	M4	2	5;6;7;8	0.0	0.012626252536242576	789	0
4	M4	4	M4	3	14;15;16	0.0	0.016891867710925875	589	0
4	M4	4	M4	4	2;3;9;13;18;23;41;53;60;65;68;71	0.0	0.004177109075546579	2391	0
4	M4	4	M4	5	22;24;26;31;46;49;50;54;56;62;64;66;67;88	0.0	0.0036205645706374524	2759	0
