5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.7434902189787632	1	90	90
0	P	0	P	1	3	0.0	0.049999368698825125	197	0
0	P	0	P	2	8;14	0.0	0.023696615615599777	419	0
0	P	0	P	3	15	0.0	0.04807636206962323	205	0
0	P	0	P	4	22	0.0	0.045661620043138715	216	0
0	P	0	P	5	23	0.0	0.05050439981351178	195	0
0	P	0	P	6	18;31;33;37	0.0	0.011587477718332708	860	0
0	P	0	P	7	27;36;42	0.0	0.015673961877289214	635	0
0	P	0	P	8	1;2;6;7;13;35;43;55;61;62	0.7301196957356275	0.8824029288607953	1216	820
0	P	0	P	9	39;47;65;70	0.0	0.012484384753429398	798	0
0	P	0	P	10	75;77;78	0.0	0.01669446747586597	596	0
0	P	0	P	11	4;5;9;10;11;12;17;19;20;21;24;25;32;34;38;40;45;51;57;58;59;63;64;68;71;72;79;83	0.0	0.0018031013049734294	5543	0
0	P	0	P	12	86	0.0	0.0454540715822076	217	0
0	P	0	P	13	87;91;94;95	0.1672780755786606	0.3283709461322606	704	96
1	M1	1	M1	0	0	0.7152336159700556	1	95	89
1	M1	1	M1	1	3	0.7344537960596497	1	96	93
1	M1	1	M1	2	8;14	0.9349658671531506	1	180	224
1	M1	1	M1	3	15	0.1252373251194396	0.45930937316234627	172	26
1	M1	1	M1	4	22	0.0	0.05617887866396899	175	0
1	M1	1	M1	5	23	0.0	0.0497506218866604	198	0
1	M1	1	M1	6	18;31;33;37	0.0	0.01270647002123287	784	0
1	M1	1	M1	7	27;36;42	0.0	0.017006778042700274	585	0
1	M1	1	M1	8	1;2;6;7;13;35;43;55;61;62	0.0	0.0049825604172726995	2004	0
1	M1	1	M1	9	39;47;65;70	0.0	0.012578606376072563	792	0
1	M1	1	M1	10	75;77;78	0.0	0.01552793153199176	641	0
1	M1	1	M1	11	4;5;9;10;11;12;17;19;20;21;24;25;32;34;38;40;45;51;57;58;59;63;64;68;71;72;79;83	0.0	0.0018362100314643225	5443	0
1	M1	1	M1	12	86	0.0	0.054347014652876564	181	0
1	M1	1	M1	13	87;91;94;95	0.0	0.011750873183998098	848	0
2	M2	2	M2	0	0	0.6914541313149182	1	111	96
2	M2	2	M2	1	3	0.0	0.053475162960304544	184	0
2	M2	2	M2	2	8;14	0.0	0.025380628494420736	391	0
2	M2	2	M2	3	15	0.0	0.0497506218866604	198	0
2	M2	2	M2	4	22	0.859395879760141	1	95	116
2	M2	2	M2	5	23	0.0693759063781924	0.36411096169816465	170	17
2	M2	2	M2	6	18;31;33;37	0.0	0.012391564192539332	804	0
2	M2	2	M2	7	27;36;42	0.0	0.016393420522258586	607	0
2	M2	2	M2	8	1;2;6;7;13;35;43;55;61;62	0.0	0.004868548594793843	2051	0
2	M2	2	M2	9	39;47;65;70	0.0	0.013245021463799864	752	0
2	M2	2	M2	10	75;77;78	0.0	0.016474442149535126	604	0
2	M2	2	M2	11	4;5;9;10;11;12;17;19;20;21;24;25;32;34;38;40;45;51;57;58;59;63;64;68;71;72;79;83	0.0	0.0017853954366293919	5598	0
2	M2	2	M2	12	86	0.0	0.04694783450622614	210	0
2	M2	2	M2	13	87;91;94;95	0.0	0.012499990209911252	797	0
3	M3	3	M3	0	0	0.696982956129996	1	95	86
3	M3	3	M3	1	3	0.7727304607180395	1	95	99
3	M3	3	M3	2	8;14	0.7653436512047678	1	220	193
3	M3	3	M3	3	15	0.0	0.045871072557456025	215	0
3	M3	3	M3	4	22	0.0	0.055554688604008556	177	0
3	M3	3	M3	5	23	0.0	0.04784633698471555	206	0
3	M3	3	M3	6	18;31;33;37	0.8955289346933254	1	386	402
3	M3	3	M3	7	27;36;42	0.0	0.016611272686515518	599	0
3	M3	3	M3	8	1;2;6;7;13;35;43;55;61;62	0.0	0.004734847953597622	2109	0
3	M3	3	M3	9	39;47;65;70	0.0	0.01246881821320655	799	0
3	M3	3	M3	10	75;77;78	0.0	0.016393420522258586	607	0
3	M3	3	M3	11	4;5;9;10;11;12;17;19;20;21;24;25;32;34;38;40;45;51;57;58;59;63;64;68;71;72;79;83	0.0	0.0018018017725436035	5547	0
3	M3	3	M3	12	86	0.0	0.0497506218866604	198	0
3	M3	3	M3	13	87;91;94;95	0.0	0.012738843140592725	782	0
4	M4	4	M4	0	0	0.817027210538763	1	99	111
4	M4	4	M4	1	3	0.7431887629900612	1	98	96
4	M4	4	M4	2	8;14	0.0	0.02680955460748006	370	0
4	M4	4	M4	3	15	0.0	0.05101973727906271	193	0
4	M4	4	M4	4	22	0.0	0.046082455447342	214	0
4	M4	4	M4	5	23	0.0	0.04716928156989335	209	0
4	M4	4	M4	6	18;31;33;37	0.0	0.012180258908583758	818	0
4	M4	4	M4	7	27;36;42	0.0	0.01697790413993651	586	0
4	M4	4	M4	8	1;2;6;7;13;35;43;55;61;62	0.0	0.004945597811989219	2019	0
4	M4	4	M4	9	39;47;65;70	0.8827405866374338	1	407	411
4	M4	4	M4	10	75;77;78	0.17824622137770932	0.3746928747955362	508	78
4	M4	4	M4	11	4;5;9;10;11;12;17;19;20;21;24;25;32;34;38;40;45;51;57;58;59;63;64;68;71;72;79;83	0.0	0.0017927572318471557	5575	0
4	M4	4	M4	12	86	0.0	0.042372497715613716	233	0
4	M4	4	M4	13	87;91;94;95	0.0	0.012626252536242576	789	0
5	M5	5	M5	0	0	0.7079154369761393	1	101	92
5	M5	5	M5	1	3	0.19469536137327637	0.5594746952377003	173	37
5	M5	5	M5	2	8;14	0.0	0.02336442190889531	425	0
5	M5	5	M5	3	15	0.0	0.04739282758612535	208	0
5	M5	5	M5	4	22	0.0	0.05101973727906271	193	0
5	M5	5	M5	5	23	0.0	0.04807636206962323	205	0
5	M5	5	M5	6	18;31;33;37	0.0	0.012360929964689966	806	0
5	M5	5	M5	7	27;36;42	0.0	0.017035750322896486	584	0
5	M5	5	M5	8	1;2;6;7;13;35;43;55;61;62	0.0	0.0049825604172726995	2004	0
