5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.7734347837227643	1	95	100
0	P	0	P	1	1	0.20122750989375154	0.6120127866536146	146	34
0	P	0	P	2	5	0.18718936912605855	0.6043531752092326	139	31
0	P	0	P	3	2;6	0.2340009712792272	0.5014435340919807	339	73
0	P	0	P	4	13;14;22;26;27;37;38	0.0	0.007235888117439761	1379	0
0	P	0	P	5	7;18;21;39;41	0.0	0.010427522994760002	956	0
0	P	0	P	6	40;44;46;56;64;67;70	0.0	0.006882310824793682	1450	0
0	P	0	P	7	73	0.0	0.054347014652876564	181	0
0	P	0	P	8	82;85;89	0.0	0.017035750322896486	584	0
0	P	0	P	9	43;47;60;68;69;75;91	0.0	0.007347536588326552	1358	0
0	P	0	P	10	94	0.0	0.05290930440355724	186	0
0	P	0	P	11	99	0.0	0.05681725416682431	173	0
0	P	0	P	12	52;54;58;59;61;63;86;88;92;102	0.0	0.005099438397990256	1958	0
0	P	0	P	13	79;105	0.0	0.025510120649924993	389	0
0	P	0	P	14	8;9;12;16;17;20;23;25;31;35;50;53;55;57;62;65;66;76;107;111	0.0	0.002497502419572482	4001	0
0	P	0	P	15	77;80;87;112	0.0	0.012515634728770266	796	0
0	P	0	P	16	116	0.0	0.04739282758612535	208	0
0	P	0	P	17	74;78;81;83;84;96;117	0.0	0.0071735992993374785	1391	0
1	M1	1	M1	0	0	0.6532102668784909	1	97	81
1	M1	1	M1	1	1	0.7845538473392281	1	101	107
1	M1	1	M1	2	5	0.0	0.052355295784741844	188	0
1	M1	1	M1	3	2;6	0.0	0.02456995004121462	404	0
1	M1	1	M1	4	13;14;22;26;27;37;38	0.9252516555859583	1	681	710
1	M1	1	M1	5	7;18;21;39;41	0.0	0.010245896250308452	973	0
1	M1	1	M1	6	40;44;46;56;64;67;70	0.8983786646355456	1	706	697
1	M1	1	M1	7	73	0.0	0.05847852039837849	168	0
1	M1	1	M1	8	82;85;89	0.0	0.015999979454293184	622	0
1	M1	1	M1	9	43;47;60;68;69;75;91	0.0	0.007002799400980947	1425	0
1	M1	1	M1	10	94	0.49063490088825185	0.9657199835030525	129	72
1	M1	1	M1	11	99	0.0	0.049999368698825125	197	0
1	M1	1	M1	12	52;54;58;59;61;63;86;88;92;102	0.0	0.004935833554133072	2023	0
1	M1	1	M1	13	79;105	0.0	0.02597393790005811	382	0
1	M1	1	M1	14	8;9;12;16;17;20;23;25;31;35;50;53;55;57;62;65;66;76;107;111	0.0	0.002472187810695476	4042	0
1	M1	1	M1	15	77;80;87;112	0.0	0.011947422754907044	834	0
1	M1	1	M1	16	116	0.0	0.046082455447342	214	0
1	M1	1	M1	17	74;78;81;83;84;96;117	0.0	0.006849313459676265	1457	0
2	M2	2	M2	0	0	0.7851890701918487	1	90	98
2	M2	2	M2	1	1	0.7539574906511445	1	106	105
2	M2	2	M2	2	5	0.0	0.04854311175967327	203	0
2	M2	2	M2	3	2;6	0.0	0.02380945599959531	417	0
2	M2	2	M2	4	13;14;22;26;27;37;38	0.0	0.007189070749203375	1388	0
2	M2	2	M2	5	7;18;21;39;41	0.8682438674156672	1	502	484
2	M2	2	M2	6	40;44;46;56;64;67;70	0.0	0.007358349734175143	1356	0
2	M2	2	M2	7	73	0.0	0.04807636206962323	205	0
2	M2	2	M2	8	82;85;89	0.0	0.01706482148416093	583	0
2	M2	2	M2	9	43;47;60;68;69;75;91	0.0	0.007225431637195744	1381	0
2	M2	2	M2	10	94	0.0	0.0454540715822076	217	0
2	M2	2	M2	11	99	0.0	0.051545699831482585	191	0
2	M2	2	M2	12	52;54;58;59;61;63;86;88;92;102	0.0	0.004911590762587285	2033	0
2	M2	2	M2	13	79;105	0.0	0.02277898391144262	436	0
2	M2	2	M2	14	8;9;12;16;17;20;23;25;31;35;50;53;55;57;62;65;66;76;107;111	0.0	0.002486325134449424	4019	0
2	M2	2	M2	15	77;80;87;112	0.0	0.012755091638487103	781	0
2	M2	2	M2	16	116	0.0	0.05952274235856317	165	0
2	M2	2	M2	17	74;78;81;83;84;96;117	0.0	0.007235888117439761	1379	0
3	M3	3	M3	0	0	0.8030972236916949	1	92	103
3	M3	3	M3	1	1	0.767744205913784	1	95	99
3	M3	3	M3	2	5	0.0	0.051545699831482585	191	0
3	M3	3	M3	3	2;6	0.0	0.02531637415423911	392	0
3	M3	3	M3	4	13;14;22;26;27;37;38	0.8626543555776761	1	691	638
3	M3	3	M3	5	7;18;21;39;41	0.0	0.010224943519236293	975	0
3	M3	3	M3	6	40;44;46;56;64;67;70	0.8011932548351017	0.9913891627793361	768	623
3	M3	3	M3	7	73	0.7889805918444861	1	100	107
3	M3	3	M3	8	82;85;89	0.0	0.017667816849918843	563	0
3	M3	3	M3	9	43;47;60;68;69;75;91	0.0	0.006973498999385886	1431	0
3	M3	3	M3	10	94	0.0	0.04716928156989335	209	0
3	M3	3	M3	11	99	0.0	0.048308609540179806	204	0
3	M3	3	M3	12	52;54;58;59;61;63;86;88;92;102	0.06800864442380289	0.1374819228642853	1902	99
3	M3	3	M3	13	79;105	0.6011782892254436	0.9467159053609211	245	153
3	M3	3	M3	14	8;9;12;16;17;20;23;25;31;35;50;53;55;57;62;65;66;76;107;111	0.0	0.00245158119620987	4076	0
3	M3	3	M3	15	77;80;87;112	0.0	0.013140593092623599	758	0
3	M3	3	M3	16	116	0.0	0.04739282758612535	208	0
3	M3	3	M3	17	74;78;81;83;84;96;117	0.0	0.00684462536231614	1458	0
4	M4	4	M4	0	0	0.7385628747830839	1	94	93
4	M4	4	M4	1	1	0.859298759514553	1	93	115
4	M4	4	M4	2	5	0.6010772466611329	1	111	81
4	M4	4	M4	3	2;6	0.0	0.025062577531555663	396	0
4	M4	4	M4	4	13;14;22;26;27;37;38	0.0	0.007587251227091184	1315	0
4	M4	4	M4	5	7;18;21;39;41	0.0	0.009680537565604079	1030	0
4	M4	4	M4	6	40;44;46;56;64;67;70	0.0	0.00681663099761762	1464	0
4	M4	4	M4	7	73	0.0	0.052355295784741844	188	0
4	M4	4	M4	8	82;85;89	0.0	0.016638911998504934	598	0
4	M4	4	M4	9	43;47;60;68;69;75;91	0.0	0.0069204135654495425	1442	0
4	M4	4	M4	10	94	0.0	0.049260480109571674	200	0
4	M4	4	M4	11	99	0.0	0.04854311175967327	203	0
4	M4	4	M4	12	52;54;58;59;61;63;86;88;92;102	0.0	0.005050504405722533	1977	0
4	M4	4	M4	13	79;105	0.0	0.025640940916935785	387	0
4	M4	4	M4	14	8;9;12;16;17;20;23;25;31;35;50;53;55;57;62;65;66;76;107;111	0.9398997970595936	1	1996	1982
4	M4	4	M4	15	77;80;87;112	0.0	0.012531318456857024	795	0
4	M4	4	M4	16	116	0.0	0.05319072880421345	185	0
4	M4	4	M4	17	74;78;81;83;84;96;117	0.0	0.007518794864006646	1327	0
5	M5	5	M5	0	0	0.7709868243273814	1	113	114
5	M5	5	M5	1	1	0.7018675912444904	1	100	91
5	M5	5	M5	2	5	0.0	0.046082455447342	214	0
5	M5	5	M5	3	2;6	0.0	0.023640595563410388	420	0
5	M5	5	M5	4	13;14;22;26;27;37;38	0.9016887037434921	1	700	696
5	M5	5	M5	5	7;18;21;39;41	0.0	0.009633906888662927	1035	0
5	M5	5	M5	6	40;44;46;56;64;67;70	0.8968590758638261	1	677	669
5	M5	5	M5	7	73	0.8073135287529567	1	82	95
5	M5	5	M5	8	82;85;89	0.8791156379369531	1	300	314
5	M5	5	M5	9	43;47;60;68;69;75;91	0.0	0.006858708946964611	1455	0
5	M5	5	M5	10	94	0.0	0.04901901307130063	201	0
5	M5	5	M5	11	99	0.06754278756798263	0.3489310134181807	188	18
5	M5	5	M5	12	52;54;58;59;61;63;86;88;92;102	0.0	0.005151982829203843	1938	0
5	M5	5	M5	13	79;105	0.0	0.021786440443704376	456	0
5	M5	5	M5	14	8;9;12;16;17;20;23;25;31;35;50;53;55;57;62;65;66;76;107;111	0.0	0.0025138259637694843	3975	0
5	M5	5	M5	15	77;80;87;112	0.0	0.01278771330275095	779	0
5	M5	5	M5	16	116	0.0	0.04716928156989335	209	0
5	M5	5	M5	17	74;78;81;83;84;96;117	0.0	0.007132665800727305	1399	0
6	M6	6	M6	0	0	0.7469875923608336	1	109	106
6	M6	6	M6	1	1	0.8191084841033281	1	101	114
6	M6	6	M6	2	5	0.0	0.045871072557456025	215	0
6	M6	6	M6	3	2;6	0.0	0.024449804311565956	406	0
6	M6	6	M6	4	13;14;22;26;27;37;38	0.9458480200553769	1	661	719
6	M6	6	M6	5	7;18;21;39;41	0.0	0.01017293470500441	980	0
6	M6	6	M6	6	40;44;46;56;64;67;70	0.9032613256105593	1	701	699
6	M6	6	M6	7	73	0.0	0.05050439981351178	195	0
6	M6	6	M6	8	82;85;89	0.0	0.01706482148416093	583	0
6	M6	6	M6	9	43;47;60;68;69;75;91	0.0	0.007142855318093602	1397	0
6	M6	6	M6	10	94	0.0	0.044642408279200366	221	0
6	M6	6	M6	11	99	0.0	0.054347014652876564	181	0
6	M6	6	M6	12	52;54;58;59;61;63;86;88;92;102	0.0	0.0051387454667555475	1943	0
6	M6	6	M6	13	79;105	0.0	0.02518883656284027	394	0
6	M6	6	M6	14	8;9;12;16;17;20;23;25;31;35;50;53;55;57;62;65;66;76;107;111	0.0	0.002497502419572482	4001	0
6	M6	6	M6	15	77;80;87;112	0.7655889342800565	1	446	357
6	M6	6	M6	16	116	0.0	0.04854311175967327	203	0
6	M6	6	M6	17	74;78;81;83;84;96;117	0.0	0.007087170435886356	1408	0
7	M7	7	M7	0	0	0.7539529914126517	1	102	102
7	M7	7	M7	1	1	0.7967701881321047	1	91	101
7	M7	7	M7	2	5	0.0	0.0495043378213925	199	0
7	M7	7	M7	3	2;6	0.0	0.02518883656284027	394	0
7	M7	7	M7	4	13;14;22;26;27;37;38	0.9205969453824077	1	693	715
7	M7	7	M7	5	7;18;21;39;41	0.0	0.010030085215403654	994	0
7	M7	7	M7	6	40;44;46;56;64;67;70	0.0	0.00711743591707779	1402	0
7	M7	7	M7	7	73	0.0	0.04716928156989335	209	0
7	M7	7	M7	8	82;85;89	0.0	0.017211678376473197	578	0
7	M7	7	M7	9	43;47;60;68;69;75;91	0.9075699868419392	1	710	713
7	M7	7	M7	10	94	0.0	0.05050439981351178	195	0
7	M7	7	M7	11	99	0.0	0.0495043378213925	199	0
7	M7	7	M7	12	52;54;58;59;61;63;86;88;92;102	0.0	0.005005004377498233	1995	0
7	M7	7	M7	13	79;105	0.0	0.0282484742214884	351	0
7	M7	7	M7	14	8;9;12;16;17;20;23;25;31;35;50;53;55;57;62;65;66;76;107;111	0.0	0.00244319562702024	4090	0
7	M7	7	M7	15	77;80;87;112	0.0	0.012150659295368687	820	0
7	M7	7	M7	16	116	0.06428377860081676	0.35025779728987105	180	17
7	M7	7	M7	17	74;78;81;83;84;96;117	0.0	0.00711743591707779	1402	0
