# 15 out of 15 mutations
6 #trees
14 #edges, tree 1
0 2_7_13_17_23_27
0 4_22_28
0 1_6_8_9_11_14_21_25_37
0 41_43_44_48
0 12_15_20_24_32_42_62
0 5_18_19_26_30_64_65_74
2_7_13_17_23_27 31_36_38
1_6_8_9_11_14_21_25_37 39
1_6_8_9_11_14_21_25_37 29_55
1_6_8_9_11_14_21_25_37 45_52_54_60
1_6_8_9_11_14_21_25_37 47_56_57_58_61
1_6_8_9_11_14_21_25_37 40_46_50_59_70_75
39 49_51_53_66_73
40_46_50_59_70_75 79_81
14 #edges, tree 2
40_46_50_59_70_75 79_81
39 49_51_53_66_73
1_6_8_9_11_14_21_25_37 40_46_50_59_70_75
1_6_8_9_11_14_21_25_37 47_56_57_58_61
1_6_8_9_11_14_21_25_37 45_52_54_60
1_6_8_9_11_14_21_25_37 39
4_22_28 29_55
2_7_13_17_23_27 31_36_38
0 5_18_19_26_30_64_65_74
0 12_15_20_24_32_42_62
0 41_43_44_48
0 1_6_8_9_11_14_21_25_37
0 4_22_28
0 2_7_13_17_23_27
14 #edges, tree 3
0 2_7_13_17_23_27
0 4_22_28
0 1_6_8_9_11_14_21_25_37
0 12_15_20_24_32_42_62
0 5_18_19_26_30_64_65_74
2_7_13_17_23_27 31_36_38
4_22_28 29_55
1_6_8_9_11_14_21_25_37 39
1_6_8_9_11_14_21_25_37 45_52_54_60
1_6_8_9_11_14_21_25_37 47_56_57_58_61
1_6_8_9_11_14_21_25_37 40_46_50_59_70_75
39 49_51_53_66_73
47_56_57_58_61 41_43_44_48
40_46_50_59_70_75 79_81
14 #edges, tree 4
0 2_7_13_17_23_27
0 4_22_28
0 1_6_8_9_11_14_21_25_37
0 12_15_20_24_32_42_62
0 5_18_19_26_30_64_65_74
2_7_13_17_23_27 31_36_38
4_22_28 29_55
1_6_8_9_11_14_21_25_37 39
1_6_8_9_11_14_21_25_37 41_43_44_48
1_6_8_9_11_14_21_25_37 45_52_54_60
1_6_8_9_11_14_21_25_37 47_56_57_58_61
1_6_8_9_11_14_21_25_37 40_46_50_59_70_75
39 49_51_53_66_73
40_46_50_59_70_75 79_81
14 #edges, tree 5
40_46_50_59_70_75 79_81
39 49_51_53_66_73
1_6_8_9_11_14_21_25_37 40_46_50_59_70_75
1_6_8_9_11_14_21_25_37 47_56_57_58_61
1_6_8_9_11_14_21_25_37 45_52_54_60
1_6_8_9_11_14_21_25_37 29_55
1_6_8_9_11_14_21_25_37 41_43_44_48
1_6_8_9_11_14_21_25_37 39
2_7_13_17_23_27 31_36_38
0 5_18_19_26_30_64_65_74
0 12_15_20_24_32_42_62
0 1_6_8_9_11_14_21_25_37
0 4_22_28
0 2_7_13_17_23_27
14 #edges, tree 6
40_46_50_59_70_75 79_81
47_56_57_58_61 41_43_44_48
39 49_51_53_66_73
1_6_8_9_11_14_21_25_37 40_46_50_59_70_75
1_6_8_9_11_14_21_25_37 47_56_57_58_61
1_6_8_9_11_14_21_25_37 45_52_54_60
1_6_8_9_11_14_21_25_37 29_55
1_6_8_9_11_14_21_25_37 39
2_7_13_17_23_27 31_36_38
0 5_18_19_26_30_64_65_74
0 12_15_20_24_32_42_62
0 1_6_8_9_11_14_21_25_37
0 4_22_28
0 2_7_13_17_23_27
