# 11 out of 11 mutations
2 #trees
10 #edges, tree 1
0 1_4
0 5_6_7_8
1_4 10_11_12_25_33_34_76_79_91
1_4 17_20_42_45_51_55_69_72_74_77_85_113
5_6_7_8 14_15_16
5_6_7_8 22_24_26_31_46_49_50_54_56_62_64_66_67_88
5_6_7_8 35_36_37_39_58_61_81_86_95_100_109
5_6_7_8 28_44_48_75_82_104_111_119
5_6_7_8 29_38_43_47_57_63_70_78_83_84_87_96_98_102_117_118_120
14_15_16 2_3_9_13_18_23_41_53_60_65_68_71
10 #edges, tree 2
10_11_12_25_33_34_76_79_91 29_38_43_47_57_63_70_78_83_84_87_96_98_102_117_118_120
14_15_16 2_3_9_13_18_23_41_53_60_65_68_71
5_6_7_8 28_44_48_75_82_104_111_119
5_6_7_8 35_36_37_39_58_61_81_86_95_100_109
5_6_7_8 22_24_26_31_46_49_50_54_56_62_64_66_67_88
5_6_7_8 14_15_16
1_4 17_20_42_45_51_55_69_72_74_77_85_113
1_4 10_11_12_25_33_34_76_79_91
0 5_6_7_8
0 1_4
