# 19 out of 19 mutations
6 #trees
18 #edges, tree 1
0_1 2_4_6
0_1 5_7_13_20_21_24
0_1 9_11_12_15_17_19_22_23_25_32_33
0_1 3_8_10_14_18_27_28_30_34_35_41_46_50
2_4_6 26
2_4_6 29_31
5_7_13_20_21_24 38_39
9_11_12_15_17_19_22_23_25_32_33 45
9_11_12_15_17_19_22_23_25_32_33 47
9_11_12_15_17_19_22_23_25_32_33 42_49_63
9_11_12_15_17_19_22_23_25_32_33 54_64
9_11_12_15_17_19_22_23_25_32_33 56_61_67_73
45 66_70_71
47 62
47 51_53_55_57_68
42_49_63 72
51_53_55_57_68 36_43_52_59_69
56_61_67_73 76
18 #edges, tree 2
56_61_67_73 76
51_53_55_57_68 36_43_52_59_69
42_49_63 72
47 51_53_55_57_68
47 54_64
47 62
45 66_70_71
9_11_12_15_17_19_22_23_25_32_33 56_61_67_73
9_11_12_15_17_19_22_23_25_32_33 42_49_63
9_11_12_15_17_19_22_23_25_32_33 47
9_11_12_15_17_19_22_23_25_32_33 45
5_7_13_20_21_24 38_39
2_4_6 29_31
2_4_6 26
0_1 3_8_10_14_18_27_28_30_34_35_41_46_50
0_1 9_11_12_15_17_19_22_23_25_32_33
0_1 5_7_13_20_21_24
0_1 2_4_6
18 #edges, tree 3
0_1 2_4_6
0_1 5_7_13_20_21_24
0_1 9_11_12_15_17_19_22_23_25_32_33
0_1 3_8_10_14_18_27_28_30_34_35_41_46_50
2_4_6 26
2_4_6 29_31
5_7_13_20_21_24 38_39
9_11_12_15_17_19_22_23_25_32_33 45
9_11_12_15_17_19_22_23_25_32_33 47
9_11_12_15_17_19_22_23_25_32_33 42_49_63
9_11_12_15_17_19_22_23_25_32_33 56_61_67_73
45 66_70_71
47 62
47 51_53_55_57_68
62 54_64
42_49_63 72
51_53_55_57_68 36_43_52_59_69
56_61_67_73 76
18 #edges, tree 4
0_1 2_4_6
0_1 5_7_13_20_21_24
0_1 9_11_12_15_17_19_22_23_25_32_33
0_1 3_8_10_14_18_27_28_30_34_35_41_46_50
2_4_6 26
5_7_13_20_21_24 38_39
26 29_31
9_11_12_15_17_19_22_23_25_32_33 45
9_11_12_15_17_19_22_23_25_32_33 47
9_11_12_15_17_19_22_23_25_32_33 42_49_63
9_11_12_15_17_19_22_23_25_32_33 54_64
9_11_12_15_17_19_22_23_25_32_33 56_61_67_73
45 66_70_71
47 62
47 51_53_55_57_68
42_49_63 72
51_53_55_57_68 36_43_52_59_69
56_61_67_73 76
18 #edges, tree 5
56_61_67_73 76
51_53_55_57_68 36_43_52_59_69
42_49_63 72
47 51_53_55_57_68
47 54_64
47 62
45 66_70_71
9_11_12_15_17_19_22_23_25_32_33 56_61_67_73
9_11_12_15_17_19_22_23_25_32_33 42_49_63
9_11_12_15_17_19_22_23_25_32_33 47
9_11_12_15_17_19_22_23_25_32_33 45
26 29_31
5_7_13_20_21_24 38_39
2_4_6 26
0_1 3_8_10_14_18_27_28_30_34_35_41_46_50
0_1 9_11_12_15_17_19_22_23_25_32_33
0_1 5_7_13_20_21_24
0_1 2_4_6
18 #edges, tree 6
56_61_67_73 76
51_53_55_57_68 36_43_52_59_69
42_49_63 72
62 54_64
47 51_53_55_57_68
47 62
45 66_70_71
9_11_12_15_17_19_22_23_25_32_33 56_61_67_73
9_11_12_15_17_19_22_23_25_32_33 42_49_63
9_11_12_15_17_19_22_23_25_32_33 47
9_11_12_15_17_19_22_23_25_32_33 45
26 29_31
5_7_13_20_21_24 38_39
2_4_6 26
0_1 3_8_10_14_18_27_28_30_34_35_41_46_50
0_1 9_11_12_15_17_19_22_23_25_32_33
0_1 5_7_13_20_21_24
0_1 2_4_6
