# 17 out of 17 mutations
10 #trees
16 #edges, tree 1
46_61_67 72_73
30_33_36_38 46_61_67
30_33_36_38 58
30_33_36_38 40
12_16_22_23_28_31 47
20 32_56
20 30_33_36_38
2_3_8_11_13_15 24_25_27_41_43_44_55
2_3_8_11_13_15 20
6 7_9_10_14_17_18_26_29_34_35_37_39
1 5
0 4_48_68_71
0 12_16_22_23_28_31
0 2_3_8_11_13_15
0 6
0 1
16 #edges, tree 2
0 1
0 6
0 2_3_8_11_13_15
0 12_16_22_23_28_31
1 5
6 7_9_10_14_17_18_26_29_34_35_37_39
2_3_8_11_13_15 20
2_3_8_11_13_15 24_25_27_41_43_44_55
20 30_33_36_38
20 32_56
12_16_22_23_28_31 47
30_33_36_38 40
30_33_36_38 58
30_33_36_38 46_61_67
30_33_36_38 4_48_68_71
46_61_67 72_73
16 #edges, tree 3
46_61_67 72_73
30_33_36_38 46_61_67
30_33_36_38 58
30_33_36_38 40
12_16_22_23_28_31 47
20 32_56
20 30_33_36_38
2_3_8_11_13_15 24_25_27_41_43_44_55
2_3_8_11_13_15 20
6 7_9_10_14_17_18_26_29_34_35_37_39
0 4_48_68_71
0 12_16_22_23_28_31
0 2_3_8_11_13_15
0 6
0 5
0 1
16 #edges, tree 4
46_61_67 72_73
30_33_36_38 4_48_68_71
30_33_36_38 46_61_67
30_33_36_38 58
30_33_36_38 40
12_16_22_23_28_31 47
20 32_56
20 30_33_36_38
2_3_8_11_13_15 24_25_27_41_43_44_55
2_3_8_11_13_15 20
6 7_9_10_14_17_18_26_29_34_35_37_39
0 12_16_22_23_28_31
0 2_3_8_11_13_15
0 6
0 5
0 1
16 #edges, tree 5
0 1
0 6
0 2_3_8_11_13_15
0 12_16_22_23_28_31
0 4_48_68_71
6 5
6 7_9_10_14_17_18_26_29_34_35_37_39
2_3_8_11_13_15 20
2_3_8_11_13_15 24_25_27_41_43_44_55
20 30_33_36_38
20 32_56
12_16_22_23_28_31 47
30_33_36_38 40
30_33_36_38 58
30_33_36_38 46_61_67
46_61_67 72_73
16 #edges, tree 6
0 1
0 6
0 2_3_8_11_13_15
0 12_16_22_23_28_31
6 5
6 7_9_10_14_17_18_26_29_34_35_37_39
2_3_8_11_13_15 20
2_3_8_11_13_15 24_25_27_41_43_44_55
20 30_33_36_38
20 32_56
12_16_22_23_28_31 47
30_33_36_38 40
30_33_36_38 58
30_33_36_38 46_61_67
30_33_36_38 4_48_68_71
46_61_67 72_73
16 #edges, tree 7
0 5
0 6
0 2_3_8_11_13_15
0 12_16_22_23_28_31
6 1
6 7_9_10_14_17_18_26_29_34_35_37_39
2_3_8_11_13_15 20
2_3_8_11_13_15 24_25_27_41_43_44_55
20 30_33_36_38
20 32_56
12_16_22_23_28_31 47
30_33_36_38 40
30_33_36_38 58
30_33_36_38 46_61_67
30_33_36_38 4_48_68_71
46_61_67 72_73
16 #edges, tree 8
0 5
0 6
0 2_3_8_11_13_15
0 12_16_22_23_28_31
0 4_48_68_71
6 1
6 7_9_10_14_17_18_26_29_34_35_37_39
2_3_8_11_13_15 20
2_3_8_11_13_15 24_25_27_41_43_44_55
20 30_33_36_38
20 32_56
12_16_22_23_28_31 47
30_33_36_38 40
30_33_36_38 58
30_33_36_38 46_61_67
46_61_67 72_73
16 #edges, tree 9
46_61_67 72_73
30_33_36_38 46_61_67
30_33_36_38 58
30_33_36_38 40
12_16_22_23_28_31 47
20 32_56
20 30_33_36_38
2_3_8_11_13_15 24_25_27_41_43_44_55
2_3_8_11_13_15 20
6 7_9_10_14_17_18_26_29_34_35_37_39
6 1
1 5
0 4_48_68_71
0 12_16_22_23_28_31
0 2_3_8_11_13_15
0 6
16 #edges, tree 10
46_61_67 72_73
30_33_36_38 4_48_68_71
30_33_36_38 46_61_67
30_33_36_38 58
30_33_36_38 40
12_16_22_23_28_31 47
20 32_56
20 30_33_36_38
2_3_8_11_13_15 24_25_27_41_43_44_55
2_3_8_11_13_15 20
6 7_9_10_14_17_18_26_29_34_35_37_39
6 1
1 5
0 12_16_22_23_28_31
0 2_3_8_11_13_15
0 6
