5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0;1	0.7773466414153078	1	225	199
0	P	0	P	1	3	0.0	0.05025061538281591	196	0
0	P	0	P	2	19;25	0.17044965787674277	0.40299301866865717	342	54
0	P	0	P	3	10;17;23;29;31	0.5954008767860726	0.7985018679627998	652	347
0	P	0	P	4	32	0.2031443572619162	0.5831952378299962	151	34
0	P	0	P	5	24;27;33	0.0	0.01628662328003922	611	0
0	P	0	P	6	35	0.0	0.05290930440355724	186	0
0	P	0	P	7	40	0.0	0.04807636206962323	205	0
0	P	0	P	8	43	0.0	0.05494421636451348	179	0
0	P	0	P	9	30	0.0	0.049260480109571674	200	0
0	P	0	P	10	37;38;42	0.2477736038130411	0.45130259986330545	515	106
0	P	0	P	11	39	0.0	0.04291805624122684	230	0
0	P	0	P	12	2;6;7;9;13;15	0.0	0.008285001294317081	1204	0
0	P	0	P	13	8;11;12;14	0.23379547815163787	0.4045613798777711	696	129
1	M1	1	M1	0	0;1	0.9117093875546772	1	187	219
1	M1	1	M1	1	3	0.0	0.04761850253857601	207	0
1	M1	1	M1	2	19;25	0.11376908748035203	0.31638158123281157	360	40
1	M1	1	M1	3	10;17;23;29;31	0.0	0.009174308058593277	1087	0
1	M1	1	M1	4	32	0.0	0.0495043378213925	199	0
1	M1	1	M1	5	24;27;33	0.4528615468643104	0.6971713528981757	442	176
1	M1	1	M1	6	35	0.24835032909703597	0.6247666887589558	164	43
1	M1	1	M1	7	40	0.0	0.05025061538281591	196	0
1	M1	1	M1	8	43	0.0	0.043667702253695956	226	0
1	M1	1	M1	9	30	0.0	0.046082455447342	214	0
1	M1	1	M1	10	37;38;42	0.0	0.01805051200345111	551	0
1	M1	1	M1	11	39	0.0	0.04716928156989335	209	0
1	M1	1	M1	12	2;6;7;9;13;15	0.0	0.008216924090838396	1214	0
1	M1	1	M1	13	8;11;12;14	0.8724147034813888	1	404	397
2	M2	2	M2	0	0;1	0.8700410342537672	1	196	211
2	M2	2	M2	1	3	0.0	0.05050439981351178	195	0
2	M2	2	M2	2	19;25	0.0	0.025062577531555663	396	0
2	M2	2	M2	3	10;17;23;29;31	0.0	0.009990004995003746	998	0
2	M2	2	M2	4	32	0.0	0.04807636206962323	205	0
2	M2	2	M2	5	24;27;33	0.0	0.015408302145622952	646	0
2	M2	2	M2	6	35	0.0	0.046295795522400304	213	0
2	M2	2	M2	7	40	0.0	0.059879152992020825	164	0
2	M2	2	M2	8	43	0.0	0.049260480109571674	200	0
2	M2	2	M2	9	30	0.0	0.05617887866396899	175	0
2	M2	2	M2	10	37;38;42	0.0	0.01697790413993651	586	0
2	M2	2	M2	11	39	0.0	0.05050439981351178	195	0
2	M2	2	M2	12	2;6;7;9;13;15	0.8685867829651571	1	639	595
2	M2	2	M2	13	8;11;12;14	0.0	0.012886587210482893	773	0
3	M3	3	M3	0	0;1	0.9095117447264414	1	197	228
3	M3	3	M3	1	3	0.0	0.051545699831482585	191	0
3	M3	3	M3	2	19;25	0.8951400271064299	1	199	224
3	M3	3	M3	3	10;17;23;29;31	0.0	0.010460245311393975	953	0
3	M3	3	M3	4	32	0.0	0.04716928156989335	209	0
3	M3	3	M3	5	24;27;33	0.0	0.017211678376473197	578	0
3	M3	3	M3	6	35	0.0	0.045248401328874505	218	0
3	M3	3	M3	7	40	0.3254745620421077	0.7286587160424198	155	53
3	M3	3	M3	8	43	0.0	0.0495043378213925	199	0
3	M3	3	M3	9	30	0.0	0.04784633698471555	206	0
3	M3	3	M3	10	37;38;42	0.0	0.016583725046821346	600	0
3	M3	3	M3	11	39	0.7715318962773914	1	106	106
3	M3	3	M3	12	2;6;7;9;13;15	0.0	0.008665508006004788	1151	0
3	M3	3	M3	13	8;11;12;14	0.8180707619882928	1	426	375
4	M4	4	M4	0	0;1	0.8125437258741625	1	193	187
4	M4	4	M4	1	3	0.0	0.053762655413413206	183	0
4	M4	4	M4	2	19;25	0.4922601572460515	0.8254688027004886	240	116
4	M4	4	M4	3	10;17;23;29;31	0.0	0.009756092908904664	1022	0
4	M4	4	M4	4	32	0.0	0.046295795522400304	213	0
4	M4	4	M4	5	24;27;33	0.20800806257299848	0.3997512747776445	531	92
4	M4	4	M4	6	35	0.0	0.04854311175967327	203	0
4	M4	4	M4	7	40	0.0	0.048308609540179806	204	0
4	M4	4	M4	8	43	0.2256806359501921	0.5802981130063043	178	42
4	M4	4	M4	9	30	0.34491892247211653	0.8005217607376219	123	47
4	M4	4	M4	10	37;38;42	0.0	0.01677849979311015	593	0
4	M4	4	M4	11	39	0.0	0.04694783450622614	210	0
4	M4	4	M4	12	2;6;7;9;13;15	0.0	0.00835421596032812	1194	0
4	M4	4	M4	13	8;11;12;14	0.8967413938872368	1	379	393
