5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.7681957500113191	1	111	108
0	P	0	P	1	1;2;4;6;7;9	0.9377173326102283	1	545	585
0	P	0	P	2	11	0.0	0.046295795522400304	213	0
0	P	0	P	3	19	0.4781802343577646	0.8954300431035291	143	73
0	P	0	P	4	20	0.26572998429769046	0.6252039379486256	173	47
0	P	0	P	5	25;32;39	0.06070051729376251	0.18064219586507096	598	35
0	P	0	P	6	40	0.0	0.048308609540179806	204	0
0	P	0	P	8	27;33	0.0	0.025125548431841727	395	0
0	P	0	P	9	22;35	0.0	0.023980746061334785	414	0
0	P	0	P	10	21	0.0	0.042372497715613716	233	0
1	M1	1	M1	0	0	0.8271548303641676	1	107	117
1	M1	1	M1	1	1;2;4;6;7;9	0.8814147650235737	1	608	580
1	M1	1	M1	2	11	0.0	0.04310304438865774	229	0
1	M1	1	M1	3	19	0.7042065852130392	1	97	86
1	M1	1	M1	4	20	0.7312468788302005	1	103	95
1	M1	1	M1	5	25;32;39	0.0	0.01669446747586597	596	0
1	M1	1	M1	6	40	0.0	0.04854311175967327	203	0
1	M1	1	M1	8	27;33	0.0	0.023980746061334785	414	0
1	M1	1	M1	9	22;35	0.0	0.02499992148278196	397	0
1	M1	1	M1	10	21	0.0	0.04444400155675023	222	0
2	M2	2	M2	0	0	0.7355061910329659	1	102	95
2	M2	2	M2	1	1;2;4;6;7;9	0.9064772137096325	1	606	607
2	M2	2	M2	2	11	0.0	0.05025061538281591	196	0
2	M2	2	M2	3	19	0.6954552605634123	1	99	86
2	M2	2	M2	4	20	0.0	0.049999368698825125	197	0
2	M2	2	M2	5	25;32;39	0.0	0.016806698872437593	592	0
2	M2	2	M2	6	40	0.325925555059405	0.7238402776572206	150	51
2	M2	2	M2	8	27;33	0.0	0.023866280151308063	416	0
2	M2	2	M2	9	22;35	0.8770931599883597	1	183	200
2	M2	2	M2	10	21	0.0	0.051812768732640443	190	0
3	M3	3	M3	0	0	0.823555114735963	1	93	104
3	M3	3	M3	1	1;2;4;6;7;9	0.8924899958544535	1	603	588
3	M3	3	M3	2	11	0.0	0.04877990172283211	202	0
3	M3	3	M3	3	19	0.7895902638084472	1	91	96
3	M3	3	M3	4	20	0.16905786921567742	0.5133739085822713	160	30
3	M3	3	M3	5	25;32;39	0.0	0.017825283522477253	558	0
3	M3	3	M3	6	40	0.0	0.05649626318309592	174	0
3	M3	3	M3	8	27;33	0.0	0.02409631524758569	412	0
3	M3	3	M3	9	22;35	0.0	0.024390171000315194	407	0
3	M3	3	M3	10	21	0.18079368672171267	0.5361727917308647	155	31
4	M4	4	M4	0	0	0.8385139897040579	1	92	106
4	M4	4	M4	1	1;2;4;6;7;9	0.8960163737939094	1	584	575
4	M4	4	M4	2	11	0.0	0.043477846323044904	227	0
4	M4	4	M4	3	19	0.7178086586953285	1	98	89
4	M4	4	M4	4	20	0.0	0.049260480109571674	200	0
4	M4	4	M4	5	25;32;39	0.0	0.017152633342553233	580	0
4	M4	4	M4	6	40	0.0	0.048308609540179806	204	0
4	M4	4	M4	8	27;33	0.78297540324721	1	207	186
4	M4	4	M4	9	22;35	0.0	0.024875544541337478	399	0
4	M4	4	M4	10	21	0.0	0.048308609540179806	204	0
