5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	0	0.8424643336607813	1	92	111
0	P	0	P	1	1	0.11207946506901013	0.4290581096305056	190	26
0	P	0	P	2	4	0.0	0.0454540715822076	217	0
0	P	0	P	3	5	0.15735554909074553	0.5435596641712086	153	29
0	P	0	P	4	20	0.0	0.04807636206962323	205	0
0	P	0	P	5	30;33;36;38	0.0	0.012738843140592725	782	0
0	P	0	P	6	6	0.12294558899820322	0.47828343707410387	162	25
0	P	0	P	7	40	0.0	0.05076076063477424	194	0
0	P	0	P	8	47	0.0	0.045248401328874505	218	0
0	P	0	P	9	72	0.0	0.043289634119458444	228	0
0	P	0	P	10	73	0.0	0.046295795522400304	213	0
0	P	0	P	11	46;61;67	0.0	0.016260141036180516	612	0
0	P	0	P	12	58	0.0	0.046082455447342	214	0
0	P	0	P	13	48;68;71	0.0	0.016501627623302907	603	0
0	P	0	P	14	32;56	0.0	0.026315697870885304	377	0
0	P	0	P	15	24;25;27;41;43;44;55	0.0	0.007012620994182052	1423	0
0	P	0	P	16	17;18;34;35;39	0.0	0.010362688724954973	962	0
0	P	0	P	17	7;9;10;14;26;29;37	0.0	0.007446014314004986	1340	0
0	P	0	P	18	12;16;22;23;28;31	0.0	0.008561640692318634	1165	0
0	P	0	P	19	2;3;8;11;13;15	0.0	0.008510635210450139	1172	0
1	M1	1	M1	0	0	0.6528933490937645	1	95	80
1	M1	1	M1	1	1	0.0	0.05025061538281591	196	0
1	M1	1	M1	2	4	0.0	0.05076076063477424	194	0
1	M1	1	M1	3	5	0.0	0.048308609540179806	204	0
1	M1	1	M1	4	20	0.8186431659780362	1	85	100
1	M1	1	M1	5	30;33;36;38	0.6903905984982827	0.9356374689086085	491	335
1	M1	1	M1	6	6	0.0	0.049999368698825125	197	0
1	M1	1	M1	7	40	0.20575355147891194	0.5875031120101661	171	39
